"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"25",25,1,1,7195.15750029593,1129.59631838017,0.156993966891442,8821.400390625,2804.69995117188,0,-2221.74536820179,4973.4121315696,3225.63420405843,0.648575689833374,8671.5,0,0.242424242424242,-5834.63742657163,2221.74536872633,-2096.03788567826,-0.491581722941933,-0.242424242424242,-0.446724564429092,-1.17316588133432,1,1
"26",26,1,1,7132.43332001657,1189.07168502548,0.166713326528893,8802.5,2195.30004882812,0,-2195.3000442364,1651.89089873343,2952.97768988745,1.78763482028481,8119.2998046875,0,0.727272727272727,-6694.54997958617,5480.54242128314,-1763.90600486196,-1.62092149375592,-0.727272727272727,-1.32896188599358,-4.05265867420128,1,1
"27",27,1,1,7157.79695638021,1009.2775038316,0.141003930396763,8807.599609375,3552.30004882812,0,-3552.30004418699,1254.86969549006,2560.78534914893,2.04067829381192,7298,0,0.787878787878788,-6832.41153705765,5902.92726089015,-1551.50784531733,-1.89967436341515,-0.787878787878788,-2.83081188186613,-5.44471793494816,1,1
"28",28,1,1,7290.72725793087,841.817792757325,0.11546417291109,8751.099609375,4999.7001953125,0,-2730.16967947855,4560.5575727983,3532.70654202727,0.7746216302801,8498.900390625,0,0.363636363636364,-6430.0083846732,2730.16968513258,-2690.88874926995,-0.659157457369011,-0.363636363636364,-0.59864822138477,-1.40991716079309,1,1
"29",29,1,1,7310.12430456913,757.795090900626,0.103663776336467,8768.2001953125,5842.39990234375,0,-3203.6879584979,4106.43634588068,3610.09268122568,0.879130315716959,8636.5,0,0.424242424242424,-6598.78571727765,3203.68795868845,-2852.29759032505,-0.775466539380491,-0.424242424242424,-0.780162576174262,-1.60693729586169,1,1
"30",30,1,1,7308.08488695549,778.750149063368,0.106560085317754,8664.2998046875,5459.7998046875,0,-3038.87582496196,4269.20905835701,3518.76891700468,0.824220334236541,7749.2998046875,0,0.393939393939394,-6542.7308114096,3038.87582859848,-2740.01876794132,-0.717660248918787,-0.393939393939394,-0.711812371664802,-1.5325393350326,1,1
"31",31,1,1,7298.45154918324,1032.42592894447,0.141458215073033,8576,3067.19995117188,0,-3067.19994680133,3766.08182410038,3531.95207766827,0.937832007543268,7709.39990234375,0,0.454545454545455,-6544.26004608238,3532.36972508286,-2499.5261487238,-0.796373792470235,-0.454545454545455,-0.81442732528362,-1.73768397813439,1,1
"32",32,1,1,7260.43027935606,933.267815880536,0.128541667638369,8521.5,3625.60009765625,0,-3207.40908871596,4053.02118844697,3553.4569180145,0.876742743942108,7883.7998046875,0,0.424242424242424,-6497.32858248032,3207.40909090909,-2620.18910213396,-0.748201076303739,-0.424242424242424,-0.791362526763639,-1.60308280672225,1,1
"33",33,1,1,7425.70003255208,694.637459176502,0.0935450470839673,8751.900390625,6302.10009765625,0,-3357.43336753354,4068.26666074811,3582.28264150976,0.880542732381023,8376,0,0.424242424242424,-6766.96435762833,3357.43337180398,-2887.64518233325,-0.786997685297056,-0.424242424242424,-0.825273672428382,-1.66335319730098,1,1
"34",34,1,1,7545.46065636837,700.259045293636,0.0928053404801226,8705.7001953125,6301.5,0,-2816.321247909,4729.13940429688,3534.84358994865,0.747460222199605,8451.099609375,0,0.333333333333333,-6775.19096336882,2816.3212520715,-2834.58454465501,-0.654654881719482,-0.333333333333333,-0.595525106608213,-1.43264775768989,1,1
"35",35,1,1,7578.44843454072,718.951409356542,0.094867889590663,8639.599609375,6148.39990234375,0,-2461.57574986369,5116.87268436316,3332.43173483418,0.651263367372394,8012.7998046875,0,0.272727272727273,-6715.16661880777,2461.57575017756,-2613.48032547763,-0.556395477781731,-0.272727272727273,-0.481070353262083,-1.31235757327496,1,1
"36",36,1,1,7553.03036221591,876.280757547638,0.116017110421168,9164.400390625,5299.2001953125,0,-1977.29704842996,5575.73330965909,3093.4620447538,0.554808107373941,8042.2998046875,0,0.212121212121212,-6367.04296887596,1977.29705255682,-2217.18128720616,-0.438790996952773,-0.212121212121212,-0.354625470519653,-1.14192028478946,1,1
"37",37,1,1,7454.90002071496,1190.08626489763,0.159638125473277,8952.900390625,2161.89990234375,0,-2161.89989864165,4372.66672585227,3676.16978183161,0.840715749063884,9074.400390625,0,0.393939393939394,-6531.88461547225,3082.23329486269,-2486.08351693398,-0.681077623590607,-0.393939393939394,-0.494412228094123,-1.49379887034476,1,1
"38",38,1,1,7174.74243164062,1235.75515545492,0.172236866651162,8759.7998046875,2185.69995117188,0,-2185.69994577938,4834.56971324574,3356.42368321017,0.694254893876956,8047.10009765625,0,0.303030303030303,-5856.90999004171,2340.17271839489,-2120.66852775525,-0.522018027225794,-0.303030303030303,-0.452098133943753,-1.21146458473749,1,1
"39",39,1,1,7201.91514263731,1004.1169709865,0.139423604846696,8766.7998046875,4009.60009765625,0,-2823.69092122407,4378.22421727036,3481.79137999754,0.795251957691716,8195.7998046875,0,0.363636363636364,-6198.64168682438,2823.69092536695,-2477.67440901104,-0.655828352845021,-0.363636363636364,-0.644939770349295,-1.41578900010949,1,1
"40",40,1,1,7190.50912198153,968.657494570073,0.134713339227798,8706.400390625,4074.69995117188,0,-4074.69994677577,2586.50911458333,3502.67771547496,1.35421046681261,8588.400390625,0,0.636363636363636,-6653.67147275709,4604.0000073982,-2534.02022090489,-1.21949712758481,-0.636363636363636,-1.57536655247093,-2.57245235875727,1,1
"41",41,1,1,7194.77575313684,953.926890632263,0.132586049011515,8637.599609375,4039.80004882812,0,-4039.80004850937,1966.78786399148,3282.25200204802,1.66883885249672,8588.5,0,0.727272727272727,-6803.57921857156,5227.98788914536,-2328.32511141576,-1.53625280348521,-0.727272727272727,-2.05400903802144,-3.45923388237922,1,1
"42",42,1,1,7176.12723425663,849.563366224745,0.118387444716586,8561.2998046875,4840.10009765625,0,-4840.10009431057,1331.39695785985,2888.42341887035,2.16946824297491,8736.599609375,0,0.818181818181818,-6927.10738620978,5844.73027639678,-2038.86005264561,-2.05108079825833,-0.818181818181818,-3.63535462938925,-5.20288659615442,1,1
"43",43,1,1,7175.89695785985,779.982932813651,0.108694834582223,8806.7001953125,5668,0,-5667.99999628088,1314.24243903883,2858.50833375733,2.17502360968339,8526.400390625,0,0.818181818181818,-6946.38516499312,5861.65451882102,-2078.52540094368,-2.06632877510117,-0.818181818181818,-4.31275069798095,-5.28546709393541,1,1
"44",44,1,1,7222.3818211411,737.022022669903,0.102046948073628,8755.7998046875,5607.89990234375,0,-3183.26973437756,4039.11208274148,3558.57360770201,0.881028685217047,8587.099609375,0,0.424242424242424,-6525.28575294868,3183.26973839962,-2821.55158503211,-0.778981737143419,-0.424242424242424,-0.788111265339527,-1.61552480329285,1,1
"45",45,1,1,7230.43029415246,707.714316502077,0.0978799722437589,8648.900390625,5669.10009765625,0,-2814.54545127481,4415.88483960701,3413.30562949991,0.772960743651023,7606.7001953125,0,0.363636363636364,-6473.66667403819,2814.54545454545,-2705.59131299784,-0.675080771407264,-0.363636363636364,-0.637368399200667,-1.46599535748181,1,1
"46",46,1,1,7237.51211825284,722.221201992928,0.0997886000317019,8656.099609375,5641.7001953125,0,-2764.46362869361,4473.04848780777,3470.07110535512,0.775773192446612,8194.2001953125,0,0.363636363636364,-6488.51672532329,2764.46363044508,-2747.84990336219,-0.67598459241491,-0.363636363636364,-0.618026752052597,-1.45058045827339,1,1
"47",47,1,1,7247.57880563447,727.557827624644,0.100386328612118,8594.599609375,5633.39990234375,0,-2961.91213755092,4285.66666666667,3554.57019945401,0.8294089288607,8570.7001953125,0,0.393939393939394,-6548.07696468251,2961.9121389678,-2827.01237182936,-0.729022600248582,-0.393939393939394,-0.691120511212007,-1.52790160177705,1,1
"48",48,1,1,7332.25751657197,687.678355500243,0.0937880801302996,8656.7998046875,5942.10009765625,0,-2581.83325645226,4750.42425722064,3439.94189370479,0.72413361574518,8253.2001953125,0,0.333333333333333,-6601.05451319387,2581.83325935133,-2752.26353820455,-0.63034553561488,-0.333333333333333,-0.543495299925659,-1.38957157419367,1,1
"49",49,1,1,7439.97878196023,765.497343091739,0.102889721264777,8743.2001953125,5815.2998046875,0,-5815.2998026812,744.372736150568,2192.99140894804,2.94609313646927,8408.7001953125,0,0.878787878787879,-7275.66894680387,6695.60604580966,-1427.4940658563,-2.84320341520449,-0.878787878787879,-7.81234927108469,-9.77422814332117,1,1
"50",50,1,1,7481.23638731061,805.852461625461,0.107716481595518,9002.5,5775.2998046875,0,-5775.29980233296,932.042428681345,2379.03394017262,2.55249532313511,7931.60009765625,0,0.848484848484849,-7247.81787318004,6549.19395862926,-1573.18147854716,-2.44477884153959,-0.848484848484849,-6.19639152104251,-7.77627460955212,1,1
"51",51,1,1,7448.31824100379,783.476325513604,0.105188352613679,8993.900390625,5715.2998046875,0,-5715.29980189596,1384.60907907197,2843.48554194896,2.05363779923702,8633.099609375,0,0.787878787878788,-7146.22308892457,6063.70916193182,-2060.00921643536,-1.94844944662335,-0.787878787878788,-4.12773532131295,-5.1611846238321,1,1
"52",52,1,1,7400.17273319129,916.749124977764,0.123882125192289,9013.2998046875,4678.2001953125,0,-4678.20019368946,1286.31818181818,2805.2593659902,2.18084405992383,8800.7001953125,0,0.818181818181818,-7114.37778965822,6113.85455137311,-1888.51024101244,-2.05696193473154,-0.818181818181818,-3.63689191353646,-5.53080714415636,1,1
"53",53,1,1,7143.64243755919,1247.71822678994,0.17466134926208,8996.2998046875,2199.80004882812,0,-2199.80004201409,1968.6182084517,3158.66416513362,1.60450825435465,7883.7001953125,0,0.696969696969697,-6646.61306411555,5175.02422910748,-1910.94593834367,-1.42984690509257,-0.696969696969697,-1.11743355444437,-3.37628344367648,1,1
"54",54,1,1,7225.09999408144,916.222681546801,0.126811072829074,8768.2001953125,5133,0,-5132.99999932279,841.730291193182,2322.31157458506,2.75897350835872,8324.5,0,0.878787878787879,-7031.97929262956,6383.36970288826,-1406.08889303826,-2.63216243552964,-0.878787878787879,-6.09815287988102,-8.35419535949156,1,1
"55",55,1,1,7215.95756392045,858.16903327305,0.118926563199854,8710.7998046875,5496.2998046875,0,-5496.29980320877,613.154548413826,2000.63229772195,3.2628515973622,8328.7001953125,0,0.909090909090909,-7077.89000712291,6602.80301550663,-1142.4632644489,-3.14392503416234,-0.909090909090909,-8.9639713469095,-11.5434029241612,1,1
"56",56,1,1,7268.36057350852,776.426114683748,0.106822729394252,8649.7998046875,5805.2998046875,0,-5805.29980460554,1000.93030894886,2443.79192288458,2.44152055446392,8430.2001953125,0,0.848484848484849,-7056.40714439976,6267.43026455966,-1667.36580820083,-2.33469782506967,-0.848484848484849,-5.79990410191697,-7.04984860715239,1,1
"57",57,1,1,7261.80300071023,776.550268918481,0.106936289629797,8612.900390625,5694.60009765625,0,-5694.60008948144,807.615160392992,2212.51501225082,2.73956597245424,7056.2001953125,0,0.878787878787879,-7083.59308243522,6454.18784031723,-1435.96474333233,-2.63262968282444,-0.878787878787879,-7.05113074736042,-8.77100063226684,1,1
"58",58,1,1,7177.5575727983,675.842328380366,0.0941604886516956,8396.900390625,5891.60009765625,0,-5891.60009518353,785.224239464962,2159.09314475382,2.74965167431025,7403.7998046875,0,0.878787878787879,-7037.44826287911,6392.33333333333,-1483.25081637346,-2.65549118565855,-0.878787878787879,-7.50307975616999,-8.9623421045615,1,1
"59",59,1,1,7232.92427201705,695.791785618894,0.0961978529639519,8466.2001953125,5912.5,0,-5912.49999788831,685.475763494318,2207.0291960424,3.21970420192791,8141.7001953125,0,0.909090909090909,-7123.96335434103,6547.44850852273,-1511.2374104235,-3.12350634896395,-0.909090909090909,-8.62539613034374,-10.3927282826537,1,1
"60",60,1,1,7243.21210641572,732.125029462116,0.101077397528319,8681.400390625,5787.2001953125,0,-5787.2001916375,454.378787878788,1823.17603984683,4.0124585224546,8114.7998046875,0,0.939393939393939,-7163.00641265744,6788.83331853693,-1091.05101038472,-3.91138112492628,-0.939393939393939,-12.7365104754435,-15.7643943857878,1,1
"61",61,1,1,7292.88483960701,715.824343039352,0.0981537976784953,8626.900390625,5790.7001953125,0,-5790.70019197423,962.281841856061,2640.43529165613,2.74393132739908,8412.900390625,0,0.878787878787879,-7135.82413815228,6330.60299775095,-1924.61094861678,-2.64577752972058,-0.878787878787879,-6.01767584100419,-7.4155240468724,1,1
"62",62,1,1,7350.25756096117,688.064866467909,0.093610987201642,8585.400390625,6118.2998046875,0,-6118.29980358667,1165.83635179924,2809.2751684901,2.40966509935509,8194.7998046875,0,0.848484848484849,-7170.35353559351,6184.42120916193,-2121.21030202219,-2.31605411215345,-0.848484848484849,-5.24799196228892,-6.15039454253374,1,1
"63",63,1,1,7398.81218927557,698.492164596934,0.0944059866270676,8613.2001953125,6205.7998046875,0,-2511.42127178383,4887.39091352983,3282.5142570798,0.671629160661729,9295.900390625,0,0.212121212121212,-6421.81424903521,2511.42127574574,-2584.02209248287,-0.577223174034661,-0.212121212121212,-0.51385725353612,-1.31395551586791,1,1
"64",64,1,1,7390.92422762784,698.7782614915,0.0945454506054078,8568.7001953125,6105.7001953125,0,-2766.16665297983,4624.75757205848,3318.26699987872,0.717500744239393,9278.099609375,0,0.242424242424242,-6449.88751705536,2766.16665556937,-2619.48873838722,-0.622955293633985,-0.242424242424242,-0.598121438773841,-1.3946433767737,1,1
"65",65,1,1,7405.67882930871,715.60018411691,0.0966285739107199,8791.599609375,6045.10009765625,0,-2893.84548432464,4511.83334073153,3434.49926856087,0.761220330891923,9220.400390625,0,0.272727272727273,-6523.04449314104,2893.84548857718,-2718.89908444396,-0.664591756981203,-0.272727272727273,-0.641390154684979,-1.4457636176968,1,1
"66",66,1,1,7419.3818211411,710.468351613794,0.0957584295755417,8762.5,6334.39990234375,0,-2233.64853257665,5185.73328376539,3414.37377245158,0.658416772636711,9074.099609375,0,0.242424242424242,-6498.12494129857,2233.64853737571,-2703.90542083779,-0.562658343061169,-0.242424242424242,-0.430729543991275,-1.253077353909,1,1
"67",67,1,1,7356.22427645597,1073.43445028943,0.145921930864047,8796.5,2778.19995117188,0,-2372.66362270712,4983.56065044981,3420.16513347739,0.686289457151222,9097.400390625,0,0.272727272727273,-6189.31112129618,2372.66362600616,-2346.73068318796,-0.540367526287176,-0.272727272727273,-0.476098073070098,-1.24194557976084,1,1
"68",68,1,1,7166.48785215436,940.425107528996,0.131225382213728,8734.2001953125,5060.7001953125,0,-5060.7001916049,618.651515151515,2017.51031009156,3.26114179094421,8380,0,0.909090909090909,-7016.80330451811,6547.83633700284,-1077.08520256257,-3.12991640873049,-0.909090909090909,-8.18021142381827,-11.3420934608066,1,1
"69",69,1,1,7237.23942057292,846.354383416035,0.116944367075953,8725,5604.2998046875,0,-5604.2998029564,174.760609019886,1003.92326666188,5.74456264653803,5767.10009765625,0,0.96969696969697,-7190.7469043197,7062.47881155303,-157.568883245841,-5.62761827946208,-0.96969696969697,-32.0684382732877,-41.1462682846422,1,1
"70",70,1,1,7274.39095052083,783.014467804127,0.107639866090516,8894.400390625,5625.7001953125,0,-5625.70019359759,173.436360677083,996.316039097069,5.74456264653802,5723.39990234375,0,0.96969696969697,-7223.76566297505,7100.95458984375,-213.301571292943,-5.63692278044751,-0.96969696969697,-32.4366826635156,-41.6508143665721,1,1
"71",71,1,1,7296.40299479167,792.457941001389,0.108609398571743,8888.7001953125,5611.60009765625,0,-5611.60009638899,774.169699928977,2157.17456610488,2.78643631532309,8235.7998046875,0,0.878787878787879,-7118.77583340153,6522.23329486269,-1364.71662510349,-2.67782691675135,-0.878787878787879,-7.2485400770707,-9.19536870799078,1,1
"72",72,1,1,7247.64543383049,736.840694041104,0.101666217086405,8755.599609375,5705,0,-5704.99999771009,1023.17271839489,2479.62517141306,2.42346685641013,8224.099609375,0,0.848484848484849,-7054.09643605825,6224.47271543561,-1742.78447737196,-2.32180063932372,-0.848484848484849,-5.57579370046132,-6.89433593100923,1,1
"73",73,1,1,7231.53333629261,686.19928926533,0.0948898742983771,8416.599609375,5875.2998046875,0,-5875.29980033149,1035.93332741477,2514.58222125845,2.42735913085616,8238.400390625,0,0.848484848484849,-7047.03216130711,6195.60000887784,-1828.38293199312,-2.33246925655778,-0.848484848484849,-5.67150379744382,-6.80259238197631,1,1
"74",74,1,1,7230.49391867898,666.131265614293,0.092128044516217,8416.7998046875,6031.5,0,-6031.49999333794,874.018169981061,2406.53341552313,2.75341348518564,8220.2998046875,0,0.878787878787879,-7084.15517993294,6356.47574869792,-1740.40214990884,-2.66128544066942,-0.878787878787879,-6.90088627501719,-8.10527220513786,1,1
"75",75,1,1,7279.29091205019,663.649753246718,0.0911695605059701,8360.2998046875,6031.5,0,-2017.54240343048,5261.74850556345,3070.86060314025,0.5836197986075,8903.5,0,0.181818181818182,-6234.55005278414,2017.54240648674,-2407.21084989354,-0.49245023810153,-0.181818181818182,-0.383435734584665,-1.18488180234994,1,1
"76",76,1,1,7288.03934363163,674.000563317437,0.0924803683869224,8376.400390625,5991.2001953125,0,-1544.02116577056,5744.01817368016,2806.90196300866,0.488665230181591,9163.5,0,0.0909090909090909,-6078.20003295826,1544.02116995147,-2132.90139969122,-0.396184861794668,-0.0909090909090909,-0.268805062777389,-1.05817910897451,1,1
"77",77,1,1,7328.78787878788,696.342375529455,0.0950146718729462,8552.7001953125,5834.7001953125,0,-1666.72721027783,5662.06066524621,2779.08485265901,0.490825693500082,9006.7001953125,0,0.0303030303030303,-5834.7001965843,1666.72721354167,-2082.74247712955,-0.395811021627135,-0.0303030303030303,-0.294367600211037,-1.03049058311892,1,1
"78",78,1,1,7357.72425426136,702.276975322713,0.0954475801285943,8509.5,5830.2998046875,0,-1343.49991702936,6014.22433194247,2689.92142302916,0.447259908271558,8832.900390625,0,0.0303030303030303,-5830.29980620783,1343.49992231889,-1987.64444770645,-0.351812328142963,-0.0303030303030303,-0.223387064212724,-0.969418412818792,1,1
"79",79,1,1,7395.35758463542,693.578046543828,0.093785599763939,8723.7001953125,6063.10009765625,0,-1491.65456820442,5903.70301402699,2688.33987387188,0.455365025558446,9005.400390625,0,0.0606060606060606,-6148.10009792128,1491.65457060843,-1994.76182732805,-0.361579425794507,-0.0606060606060606,-0.252664228647733,-1.04139725242168,1,1
"80",80,1,1,7355.89392459754,653.972301197885,0.0889045312373324,8482.599609375,6071,0,-1587.04242758447,5768.85149591619,2889.60741663934,0.500898214954035,8944.7001953125,0,0.121212121212121,-6214.02502580825,1587.04242868134,-2235.63511544145,-0.411993683716703,-0.121212121212121,-0.275105439740987,-1.07716848495878,1,1
