"","rice_yield_1983","rice_yield_1984","rice_yield_1985","rice_yield_1986","rice_yield_1987","rice_yield_1988","rice_yield_1989","rice_yield_1990","rice_yield_1991","rice_yield_1992","rice_yield_1993","rice_yield_1994","rice_yield_1995","rice_yield_1996","rice_yield_1997","rice_yield_1998","rice_yield_1999","rice_yield_2000","rice_yield_2001","rice_yield_2002","rice_yield_2003","rice_yield_2004","rice_yield_2005","rice_yield_2006","rice_yield_2007","rice_yield_2008","rice_yield_2009","rice_yield_2010","rice_yield_2011","rice_yield_2012","rice_yield_2013","rice_yield_2014","rice_yield_2015"
"1135",5217.10009765625,6623,6268.7998046875,7367.10009765625,5358.7998046875,7046.39990234375,6863.39990234375,6453.39990234375,6885.39990234375,6670.39990234375,6622.60009765625,6378.89990234375,7342,6237.2001953125,7041.89990234375,5709.7001953125,5805.39990234375,6213.89990234375,6300.60009765625,5718.5,7054.60009765625,6302.10009765625,7442.2001953125,5973.89990234375,6148.10009765625,5399.2001953125,5915.89990234375,5478.7998046875,5933.5,6057.89990234375,6940,6082.10009765625,6517.7998046875
"1136",6433.7001953125,6874.89990234375,6432.7998046875,7338.10009765625,7616.7001953125,7325.2998046875,6903.7001953125,7277.2998046875,6845,6936.60009765625,6817.10009765625,6495.7001953125,7518.2001953125,6409.10009765625,7116.2001953125,6878.89990234375,5732.7001953125,6284,6418.60009765625,5832.7998046875,7067,6318.7001953125,8027.2998046875,5847.39990234375,5926.7998046875,5509.2001953125,5990.39990234375,5666.7998046875,5847.5,6061.60009765625,7179.89990234375,6112.89990234375,6550.7998046875
"1137",6684.39990234375,7032.7998046875,6422.10009765625,7324.7001953125,7484.39990234375,7260.7998046875,6586.5,7215.7001953125,7394,6825.10009765625,6813.5,6756.39990234375,7375,6482.89990234375,7002,6914.60009765625,5663.60009765625,6398.39990234375,6505.7998046875,5806.2998046875,6927.2998046875,6193.10009765625,8012.89990234375,5963.10009765625,5824.39990234375,5468.7998046875,5878.10009765625,5636.39990234375,5708.2998046875,5942.7001953125,7102,5791,6467.5
"1138",6563.7998046875,6950.7998046875,6467.39990234375,7049.39990234375,8085.2998046875,7213.2001953125,6891.7001953125,7015.10009765625,7371.2998046875,6932.39990234375,6805.7998046875,6719,7405,6487.7001953125,7032.89990234375,6903.39990234375,5618.10009765625,6528.5,6079.5,5609.39990234375,6826.2998046875,6183.5,7843.7998046875,5800.10009765625,6004.2001953125,5410.39990234375,5927.60009765625,5482.2001953125,5706.39990234375,5924.89990234375,7063.89990234375,5745,6259.5
"1139",6479.89990234375,6650,6309.7001953125,7051.89990234375,8019.60009765625,7254.10009765625,6978.7998046875,7033,7469.2998046875,6900.2001953125,6806.39990234375,6514,7312.7998046875,6530.60009765625,6916.10009765625,6881.39990234375,5727,6548.39990234375,6344.2998046875,5592.39990234375,6968.39990234375,6165.2001953125,7340.7998046875,5608.2001953125,5672.7001953125,5421.2001953125,5793.10009765625,5392.7998046875,5689,5825,7075.39990234375,5821.10009765625,6290.39990234375
"1140",6709,6806.7998046875,6499.39990234375,6799.60009765625,7890.2001953125,7471.7998046875,6974.10009765625,7142,7351.7998046875,6997.2001953125,6767.2001953125,6352.89990234375,7596.39990234375,6444.39990234375,6729.60009765625,6983.5,5803.2998046875,6374.89990234375,6700,5731.60009765625,6548.5,6183.10009765625,7401.5,5561.7998046875,5724.7998046875,5432.10009765625,5956,5418.7001953125,5709.10009765625,6078.39990234375,7209.7001953125,5821.5,6331.10009765625
"1141",6394.60009765625,6639.89990234375,6639.7001953125,6833.2001953125,7964.7001953125,7175.39990234375,6833,7219.5,7329.39990234375,6889,6796.7998046875,6128.89990234375,7509.2998046875,6472.39990234375,6655.60009765625,6642.7998046875,5710.2001953125,6463.60009765625,6426.2998046875,5705,6484.7998046875,6185.39990234375,7253.10009765625,5500.10009765625,5575,5365.2001953125,5840.60009765625,5447.60009765625,5667.2998046875,5996.2001953125,7186.5,5699.7998046875,6275.7998046875
"1142",6399.60009765625,6863.7998046875,6623.5,6911.39990234375,8086.5,7229.60009765625,6671,7222.2001953125,7715,7129.2001953125,6612.5,6639.7998046875,6431.39990234375,6575.7001953125,6730.5,6895.39990234375,5633.7001953125,6302.10009765625,6336.2998046875,5703.7001953125,6415.5,6189.2001953125,7484.60009765625,5501.89990234375,5598,5434.5,5958.89990234375,5433.89990234375,5611.7998046875,6194.7001953125,7335.7998046875,5761.2998046875,6466.2998046875
"1143",6609.2998046875,6860.7998046875,6634.2001953125,6625.7998046875,7917.60009765625,7382.89990234375,6719.5,7236.60009765625,7736.7998046875,7030.5,6641.39990234375,6788.60009765625,6907.60009765625,6685.2001953125,6457.5,6874,5774.7998046875,6350,6418.89990234375,5591.7001953125,6432,6334,6917.2001953125,5450.39990234375,5577,5343.39990234375,5942.10009765625,5328,5497,6084.10009765625,7290.89990234375,5718.39990234375,6515.7998046875
"1144",5894.39990234375,6875.5,6577.7001953125,6615.5,7704.5,7183.89990234375,6865.60009765625,7407.89990234375,7752.7998046875,7016.10009765625,6842.39990234375,6637.5,6951,6577.39990234375,6213.7998046875,7144.2998046875,5876.89990234375,6378.5,6404,5725.7998046875,6401.7001953125,5871.7001953125,6373.60009765625,5624.39990234375,5562.5,5417.7001953125,5929.7001953125,5508.2998046875,5686.2998046875,6150,7276.2998046875,5883.10009765625,6704.7998046875
"1145",5854.10009765625,6926.5,6729.10009765625,6553.5,7494.2001953125,7138.5,7008.7998046875,7062.89990234375,7592.60009765625,6964.2998046875,6874.5,6582.89990234375,7289,6597.89990234375,6701.2001953125,7194.7998046875,5723.60009765625,6525.7001953125,6465.5,5654.7001953125,6024.7001953125,6297.7998046875,6038.5,5613.10009765625,5732.10009765625,5339.60009765625,5917,5475.5,5691.2998046875,6421.2001953125,7241.7001953125,5604.60009765625,6162.2001953125
"1146",6127.2001953125,7011.7001953125,6742.89990234375,6635.2998046875,7550.7001953125,7079.2998046875,6944.2998046875,6953.60009765625,7380.7001953125,6863.39990234375,6774,6626.10009765625,7175.7998046875,6275.7001953125,7110.7998046875,6960.7001953125,5739.5,6450.2001953125,6306.89990234375,5778.39990234375,5994.7998046875,6193.2001953125,6080.10009765625,5725.2998046875,5935,5348.39990234375,5903.60009765625,5436.60009765625,5858.5,6074.2001953125,6944.7001953125,5523.2001953125,6274.2001953125
"1147",6791.7998046875,6975.60009765625,6622.89990234375,6640.7001953125,7533.10009765625,7183.39990234375,7053.89990234375,7136.5,7381.2001953125,6828.10009765625,6630.7998046875,6626.2001953125,7274.60009765625,6227.60009765625,6886.7998046875,6841.2998046875,5703.10009765625,6460.60009765625,6113.7998046875,5770.10009765625,6056.5,6229.5,6215.2001953125,5492.5,6103.5,5314,5837.5,5236.7001953125,5912.2001953125,6347.7998046875,7044.5,5223.2998046875,6478.7001953125
"1148",6816.2998046875,7059.7998046875,6808.2998046875,6634.2998046875,7550.10009765625,7186.60009765625,7209,6969.5,7385.60009765625,6822.89990234375,6729.10009765625,6700.7001953125,7528.89990234375,6459.10009765625,6912,6869.2998046875,5678.10009765625,6459.10009765625,6167.5,5797.60009765625,5714.7001953125,6033,6092.39990234375,5437.89990234375,6090.2998046875,5381.39990234375,5627.10009765625,5102.89990234375,5929.7001953125,6230.39990234375,7018,5386.39990234375,6435.39990234375
"1149",6676.39990234375,7007.7001953125,6806.10009765625,6585.2998046875,7585.7001953125,7143.39990234375,7051.10009765625,7239.5,7667.2998046875,6895.10009765625,6438.5,6693.2001953125,7244.89990234375,6429.60009765625,6850.7001953125,6944.39990234375,5597.5,6479.39990234375,6029.7998046875,5762.39990234375,5469.60009765625,5846.60009765625,6070.2001953125,5609.89990234375,6082.7998046875,5319.2998046875,5448.39990234375,5111.2001953125,6052.2998046875,6083.10009765625,6886.7001953125,5502.39990234375,6488.5
