"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"26",26,1,1,94787.395701216,19893.7864470628,0.209877972697667,149082.391100993,58348.9941987186,0,4163.26908422659,95782.4825291222,24619.7359333934,0.257037981093337,147052.5504068,62110.9486301179,0,-3718.36462308038,-995.086827906227,-4725.94948633055,-0.0471600083956692,0,0.0434658715695823,-0.0388209255481536,0,1
"27",27,1,1,95257.6311703761,20560.1299690688,0.215837090597973,150554.782571676,55724.0447422962,0,9819.33957943183,94298.6570405212,20622.465960477,0.218693103461859,147277.014094525,65543.3843177856,0,-2404.88819110172,958.974129854862,-62.335991408283,-0.00285601286388576,0,0.104130216565145,-0.025502889082167,0,1
"28",28,1,1,91485.497333058,19339.6478585688,0.211395777717224,139048.349032393,52751.9400784267,0,9511.94119633824,87852.4184090745,17894.711048292,0.203690591247783,141359.940902305,62263.8812739502,0,-4435.92110866612,3633.07892398348,1444.93681027689,0.00770518646944179,0,0.108271819587789,-0.0504928741746274,0,1
"29",29,1,1,97980.420576522,21820.615879164,0.222703839713795,149454.79538476,55736.8923626099,0,11810.4243858581,92898.0200547376,17017.24617302,0.183182011446456,149889.310688479,67004.3727091258,0,-5472.9645592733,5082.40052178447,4803.36970614397,0.0395218282673392,0,0.127133219619741,-0.0589136835860281,0,1
"30",30,1,1,99421.8643469561,20109.9750753121,0.202269140771024,147225.23711902,63360.3829681921,0,4440.78273032948,89584.9003787598,15276.3279174775,0.170523468273002,150968.561354136,65551.3386781882,0,-10261.3479783677,9836.96396819629,4833.64715783464,0.0317456724980223,0,0.0495706610327645,-0.1145432760988,0,1
"31",31,1,1,95299.695705817,16655.3314955337,0.174767939941251,127491.970286114,62928.4325213059,0,846.325161379799,84292.8296251459,14595.1972544581,0.173148740164064,144897.822223448,63774.7576749833,0,-11894.7635221622,11006.8660806711,2060.13424107558,0.00161919977718647,0,0.0100402983876973,-0.141112400367371,0,1
"32",32,1,1,93654.4217924646,16065.8245193855,0.171543683810113,124513.984030086,60902.2297827912,0,1718.65371131536,82131.6080501792,13653.9311619573,0.166244537104585,141411.33305766,62620.8834915653,0,-12410.9438303917,11522.8137422854,2411.89335742824,0.00529914670552778,0,0.0209256065005488,-0.151110444870495,0,1
"33",33,1,1,100423.376680957,19895.9810070508,0.198121011906022,148149.059519754,62080.9177497331,0,6521.95406140422,90283.2660611209,14767.7501330341,0.163571288205685,152849.522307863,68602.8718088,0,-10603.8785400322,10140.1106198358,5128.23087401663,0.0345497237003372,0,0.0722387918154059,-0.117451206659421,0,1
"34",34,1,1,107088.22709956,22452.6860104066,0.209665306995252,164772.317170514,64409.6155371216,0,10124.3648362568,97965.3438631088,15688.3353035367,0.160141685670584,161249.916923503,74533.9803679884,0,-9297.89833054571,9122.88323645151,6764.35070686989,0.0495236213246676,0,0.103346392071098,-0.094910077011908,0,1
"35",35,1,1,99058.0104116037,20629.3806207372,0.2082555518228,135830.415626815,62725.12585849,0,7321.8549143699,103792.693581517,28008.706673823,0.269852392373125,165596.756179973,68876.9162596404,0,-864.414199965561,-4734.68316991294,-7379.32605308578,-0.0615968405503252,0,0.0705430667778119,-0.00832827600997432,0,1
"36",36,1,1,84334.3700485526,16867.2009454294,0.200003876660472,118523.556770468,54964.0001607489,0,2715.15904972957,87010.5418485191,25188.1119188705,0.289483450898648,140862.449952328,57291.9889350368,0,-3219.94218826579,-2676.17179996654,-8320.91097344119,-0.0894795742381755,0,0.0312049435855315,-0.0370063456663854,0,1
"37",37,1,1,92518.6232903733,20455.102473849,0.221091729928253,134967.058843485,52653.5696724971,0,11536.4810951684,97645.9766651326,26325.6213770888,0.2696027248247,150532.688774957,64190.050759829,0,299.74403606515,-5127.35337475932,-5870.51890323984,-0.0485109948964471,0,0.118145995249058,0.00306970185871654,-1,1
"38",38,1,1,92523.9586177488,20912.2966444433,0.226020340643225,135930.540739755,50665.6374589959,0,13794.7320186867,98484.1616062894,25873.2526233104,0.26271485893076,150597.542492705,64460.3694763546,0,1645.10312180599,-5960.20298854055,-4960.95597886717,-0.0366945182875343,0,0.140070563567714,0.0167042405090742,-1,1
"39",39,1,1,89951.0911449182,18753.0608647287,0.208480637933741,137068.87761285,51272.1354547557,0,9435.26507730938,93995.1514869081,26215.9860405582,0.278907854563218,145684.525927934,60707.400523957,0,-1778.93493215032,-4044.06034198988,-7462.92517582959,-0.0704272166294772,0,0.100380338007366,-0.0189258158959198,0,1
"40",40,1,1,92556.1847104164,19710.8915296989,0.212961366021827,142149.635166961,51795.0675266831,0,11198.6807746598,97495.5152601279,26453.3633773524,0.271329027871406,150014.826684171,62993.7482972856,0,-490.339424792078,-4939.33054971145,-6742.4718476535,-0.0583676618495789,0,0.114863547772229,-0.00502935364240912,0,1
"41",41,1,1,96737.2508020655,21657.5610802209,0.223880262263546,148995.389533371,51802.2206407621,0,15767.4234018598,104472.562020492,26847.4596467667,0.256980963494518,157525.897892455,67569.6440420395,0,3144.11860993866,-7735.31121842602,-5189.89856654581,-0.0331007012309716,0,0.150924061752857,0.0300951613431473,-1,1
"42",42,1,1,92481.5003504477,19570.4529571017,0.211614786556682,137660.177041765,51227.7466364622,0,10704.9589249296,96021.8743963934,25093.5137286114,0.261331221519604,149337.114529455,61932.7055573437,0,-979.057771749225,-3540.3740459457,-5523.06077150978,-0.0497164349629221,0,0.111484586113554,-0.0101961951680668,0,1
"43",43,1,1,92927.6985869526,20012.1790252624,0.215352142897814,131538.496357177,52329.3763633415,0,11689.4527436159,96924.676129618,23691.6979423114,0.244434120271172,151286.808369009,63418.6292933148,0,762.720005684458,-3996.97754266547,-3679.51891704904,-0.0290819773733579,0,0.120603474887896,0.00786920355209098,-1,1
"44",44,1,1,98178.9566460073,20923.0085778013,0.213110928172124,142051.935545448,59522.026944892,0,10211.4136542115,99294.7669061178,21861.9462586098,0.220172189731611,158299.097974634,69387.1031287488,0,-476.498880596678,-1115.81026011049,-938.937680808453,-0.00706126155948636,0,0.102839393982024,-0.00479883175562719,0,1
"45",45,1,1,90186.0297082801,15689.2196538331,0.173965077568912,121215.316643604,60252.2268513336,0,-9.12590197564809,83814.2098527747,18459.3493407691,0.220241285734175,138614.103907338,60243.1009466789,0,-8371.41481957394,6371.81985550538,-2770.12968693596,-0.0462762081652635,0,-0.000108882515168709,-0.0998806149253079,1,1
"46",46,1,1,92770.8632032291,14924.9596910114,0.160879819112127,122874.142026824,64097.1308353078,0,-1806.81787946526,85392.8264668172,18164.2560389884,0.21271407436135,143145.430661194,62290.3129551049,0,-9217.29872378031,7378.03673641183,-3239.29634797704,-0.0518342552492229,0,-0.0211588953571805,-0.107939965277552,1,1
"47",47,1,1,92121.7047248186,15234.6446889821,0.165375192898246,125014.8405794,65299.2314051189,0,-3253.15371621419,83857.2700908236,17398.0698260549,0.207472408858665,142039.636506125,62046.0776821966,0,-9988.31711934091,8264.43463399498,-2163.42513707276,-0.0420972159604193,0,-0.0387939377550782,-0.119110926321866,1,1
"48",48,1,1,94075.6865351083,16862.0188195408,0.179238860119804,127905.820530786,65294.9384884176,0,-1491.08646673331,85520.2730295736,16479.7616449421,0.192700058841524,143162.15917767,63047.205608436,0,-9807.06184381237,8555.41350553469,382.257174598708,-0.0134611987217207,0,-0.0174354736474904,-0.114675286881053,1,1
"49",49,1,1,96287.5182028968,18905.1571162923,0.196340683290387,149734.923242712,67367.4814639375,0,-68.3257526935817,86864.1975974909,15376.7633701247,0.177020726552695,145864.348028613,64779.3417838796,0,-9711.56766428512,9423.32060540593,3528.39374616761,0.0193199567376917,0,-0.000786581291065254,-0.111801731126169,1,1
"50",50,1,1,124531.410137245,10167.8375967336,0.0816487790953918,147409.969899649,107136.223974725,0,-35283.5213502052,89247.8887850794,15790.3646735965,0.176927038707008,149379.826994719,66999.9092214886,0,-40136.3147590868,35283.521352166,-5622.52707686294,-0.0952782596116165,0,-0.395342924415529,-0.449717246037497,1,1
"51",51,1,1,93413.2301656389,21284.877349066,0.227857203003514,128979.060057261,49201.592137792,0,11726.3526781925,98459.2488981234,26521.0759979767,0.269360941656363,150512.563561758,60927.9448064054,0,141.814251701633,-5046.01873248447,-5236.19864891073,-0.0415037386528486,0,0.119098538831287,0.0014403344864876,-1,1
"52",52,1,1,91383.1445073736,20330.6969134737,0.22247753700173,127105.028670845,48008.2339982991,0,10962.9639630418,96568.5664636309,26420.0066075147,0.27358805846481,145246.22616065,58971.197952041,0,-695.577184045607,-5185.4219562573,-6089.30969404104,-0.0511105214630795,0,0.113525180755071,-0.00720293579492631,0,1
"53",53,1,1,94974.4625869327,20783.8537533533,0.218836234364888,139249.934566983,49673.6037301924,0,11286.196406022,99983.3122018437,27242.4333568358,0.272469802779083,156005.720044592,60959.8001358081,0,-662.670712553523,-5008.84961491096,-6458.57960348253,-0.0536335684141949,0,0.112880801380512,-0.00662781316161782,0,1
"54",54,1,1,97697.0512320817,20241.464424404,0.207186032425072,146885.256183844,51873.1951005561,0,10387.0280765896,102832.751360108,28051.1325307709,0.272784031932969,158559.060079648,62260.2231755416,0,-1654.30250291322,-5135.70012802657,-7809.66810636683,-0.0655979995078969,0,0.101008948406092,-0.0160873114939816,0,1
"55",55,1,1,89852.7209513969,17135.7776462879,0.190709613074011,133977.143816648,49219.2703894761,0,8189.87753959822,94470.7386004252,26294.2584816223,0.278332305549519,143943.974289157,57409.1479255317,0,-3437.41553371734,-4618.01764902836,-9158.48083533433,-0.0876226924755082,0,0.0866922145516216,-0.0363860342857727,0,1
"56",56,1,1,92600.7879415315,17206.1450142508,0.185809920160883,125389.450149263,50231.3628443862,0,9437.14145273756,98247.2609804803,27190.1141783475,0.276751879970981,147636.020470841,59668.504291636,0,-2805.15246284977,-5646.47303894884,-9983.96916409674,-0.0909419598100983,0,0.0960550081351634,-0.0285519660788009,0,1
"57",57,1,1,94086.3794666771,17439.3240005625,0.185354395603447,130405.54637126,54113.3399914839,0,6318.99797141454,99325.9127005094,26409.9328369579,0.26589167034981,151750.904985698,60432.3379625789,0,-2135.45812776546,-5239.53323383231,-8970.60883639532,-0.0805372747463627,0,0.0636188261412486,-0.0214995067219201,0,1
"58",58,1,1,89140.9643673104,16729.5053397162,0.187674717885946,122977.284059004,54948.9847940146,0,4695.69095495953,92742.0638633478,23697.0834435629,0.255516024298098,145596.182324768,59644.6757405659,0,-1832.84271235051,-3601.09949603739,-6967.57810384675,-0.0678413064121516,0,0.0506317280352793,-0.0197627984109901,0,1
"59",59,1,1,90150.041184852,16020.3470548558,0.177707595518522,125071.994722906,65682.9943904787,0,968.014224853711,91118.0554074288,22730.7982851478,0.249465357700057,145967.946947029,59617.0485378571,0,-6065.94585874915,-968.014222576778,-6710.45123029206,-0.0717577621815351,0,0.0106237366515922,-0.0665723805411084,0,1
"60",60,1,1,96902.5976197842,16624.0337470515,0.171554056912686,129164.041210303,66066.4857692367,0,247.926598360219,97150.5242108766,22342.6569324893,0.229979787695143,155179.810423305,65498.9200316565,0,-3351.1342421922,-247.926591092386,-5718.62318543773,-0.0584257307824575,0,0.00255198415421892,-0.0344942476575646,0,1
"61",61,1,1,97191.3161587942,16776.9763475017,0.172618059005302,130933.878009144,70157.5816177284,0,-1515.04245957296,95420.4613237383,21713.4655486317,0.227555654703483,155078.963326632,67340.9276564748,0,-4565.33697684888,1770.85483505593,-4936.48920112993,-0.0549375956981809,0,-0.0158775428095321,-0.0478444236541658,1,1
"62",62,1,1,93330.4906942849,15982.3611497314,0.171244799323765,126767.371927819,69420.0561041372,0,-3772.87964902097,88686.9336058118,20774.284268953,0.234242897170048,148458.2114857,63796.5195086948,0,-7594.26511929943,4643.5570884731,-4791.92311922163,-0.0629980978462822,0,-0.0425415503234146,-0.0856300337663469,1,1
"63",63,1,1,88953.5537256215,15182.8296452122,0.170682665383374,118407.179835968,66626.4311928195,0,-4289.70702592698,82550.9163575828,19061.405220201,0.230904828937736,141103.092004847,60210.3802344521,0,-8714.55013202653,6402.6373680387,-3878.57557498872,-0.0602221635543614,0,-0.0519643780493655,-0.105565758886044,1,1
"64",64,1,1,92558.3719161222,17448.1624917111,0.188509824994793,139110.152942376,64799.1901283379,0,-426.480704328267,83998.9200745056,18136.6217971862,0.215914940109937,139343.360686855,62209.6590346299,0,-9929.39776562042,8559.45184161662,-688.45930547508,-0.0274051151151438,0,-0.0050772165159979,-0.118208635977858,1,1
"65",65,1,1,95502.3514774275,18794.8572322104,0.196799942006168,142385.398795545,64971.0922319212,0,411.455289338774,84716.2788909342,18258.49457544,0.215525219172415,144389.25310493,63174.8318261608,0,-12260.4365127183,10786.0725864933,536.36265677038,-0.0187252771662469,0,0.00485686216067743,-0.144723501471337,0,1
"66",66,1,1,100041.041275689,23542.8164806009,0.23533158172277,138151.189930139,50359.5234029747,0,65626.9990204591,160371.406630888,22705.6198728722,0.141581472345202,187329.583075243,95787.347964092,0,41205.2065447934,-60330.3653551984,837.196607728638,0.0937501093775673,0,0.40921882771476,0.256936117294473,-1,1
"67",67,1,1,98193.0991745351,22962.9728495219,0.233855261139135,138066.602535512,50490.1330664326,0,13936.4688993425,106384.275780847,28838.1744483958,0.271075534769845,157590.672343263,64426.6019605892,0,2285.68861636072,-8191.17660631193,-5875.20159887394,-0.0372202736307104,0,0.131001210442527,0.0214852110387936,-1,1
"68",68,1,1,97816.9207986738,22009.2224616479,0.225004245502137,139284.639995702,50382.3419277587,0,14124.7668901609,104338.945151297,27990.9914865768,0.268269833914732,153567.076231602,64507.1088175738,0,828.075171838381,-6522.0243526233,-5981.76902492885,-0.0432655884125944,0,0.135373870894317,0.00793639585523534,-1,1
"69",69,1,1,99042.271486509,20716.6453657471,0.209169731820711,149684.256343846,52601.8886285133,0,11214.1781821081,104099.076293636,28604.7953245281,0.27478433376144,153840.38402907,63816.0668096849,0,-2748.19533519062,-5056.80480712738,-7888.149958781,-0.0656146019407285,0,0.107726010464068,-0.0263998051955685,0,1
"70",70,1,1,95291.1788721897,19427.3051906944,0.203873070106011,142886.791224935,49901.4848366691,0,11018.4760199402,99953.3248581983,27825.8912513455,0.278388850904375,147097.658658078,60919.9608532091,0,-3352.46808922758,-4662.1459860086,-8398.58606065112,-0.0745157807983636,0,0.110236213108187,-0.033540335891614,0,1
"71",71,1,1,97833.6151949989,18836.3261432117,0.192534295146588,136863.670276604,52412.3678234526,0,9854.73597782026,103338.58721311,29097.4510361056,0.281573919489527,151401.848412531,62267.1038001022,0,-4807.24776039027,-5504.97201811065,-10261.1248928939,-0.0890396243429386,0,0.0953635640237404,-0.0465193872882792,0,1
"72",72,1,1,95091.9511625097,16944.5153906286,0.178190847737164,125684.992173643,54074.9077555428,0,7497.65374433185,100978.608688949,28086.8017300985,0.278146055830657,149959.207493417,61572.5614977257,0,-4412.48416656517,-5886.65752643967,-11142.2863394699,-0.0999552080934923,0,0.0742499212623075,-0.0436972169041982,0,1
"73",73,1,1,91754.8091705755,15721.2449951725,0.171339738344899,124008.943290919,62065.4138860192,0,4215.09306357587,95969.9022337208,26004.8423688073,0.270968728356899,144567.362909131,59158.6049240124,0,-5231.08787970253,-4215.09306314529,-10283.5973736347,-0.0996289900120005,0,0.0439209894505324,-0.0545075878785723,0,1
"74",74,1,1,94114.4725845651,16059.8522562158,0.170641685759706,127858.91888559,63987.1571392329,0,2304.68113765586,96419.1537134881,24628.8707618769,0.255435458758145,149977.313435062,58944.2691013755,0,-5042.88804381516,-2304.68112892302,-8569.01850566112,-0.084793772998439,0,0.0239027314479888,-0.0523017248087473,0,1
"75",75,1,1,93206.6101027784,15103.6761231512,0.162045117899862,120507.316608937,62848.3760020519,0,390.450423623722,93597.0605240707,23320.7663461381,0.249161311429653,146178.121211734,61212.6085876202,0,-6331.24642810751,-390.450421292306,-8217.09022298685,-0.0871161935297908,0,0.00417160989284816,-0.0676436459933406,0,1
"76",76,1,1,98539.2479720299,16829.018275866,0.170784927043922,130739.264844761,66370.3500200856,0,40.3047846388416,98579.5527556221,23796.0596525015,0.241389405686306,154779.582252583,65855.1375417909,0,-5167.15469039774,-40.3047835921898,-6967.04137663545,-0.0706044786423845,0,0.000408855421963181,-0.0524160898072552,0,1
"77",77,1,1,98033.5560011577,17729.1854721406,0.180848131959339,129505.2056676,66667.0823427705,0,-1443.3265139514,96590.2294789166,23294.0192401009,0.241163307777268,153730.455535793,65117.1333439023,0,-4953.71309597399,1443.3265222411,-5564.83376796026,-0.0603151758179286,0,-0.0149427796345224,-0.0512858611341768,1,1
"78",78,1,1,98918.8561776275,18784.2068500079,0.189895107726249,132298.604881608,68822.9544499264,0,205.04025776903,96995.7094151644,22204.701909508,0.228924578658079,154988.851583105,66431.7724209309,0,-4443.41399504157,1923.1467624631,-3420.49505950006,-0.0390294709318298,0,0.00211391059465744,-0.045810418026046,0,1
"79",79,1,1,98675.4732297829,20241.9363697449,0.205136450905161,141533.075133372,65291.9992380539,0,1309.99522740708,93245.1741718823,21230.8754983695,0.227688732279419,150831.753459442,65087.8644326283,0,-7356.07033228649,5430.29905790063,-988.93912862461,-0.022552281374258,0,0.0140489332455138,-0.0788895553857487,0,1
"80",80,1,1,99034.9826248193,19687.7446797053,0.19879586140071,146984.790989279,65382.2125300449,0,227.37058901665,91558.958435807,21216.9185917557,0.231729575720666,149583.000951477,64450.1203008225,0,-9352.52403978159,7476.02418901237,-1529.17391205036,-0.0329337143199563,0,0.0024833243289466,-0.102147558246185,0,1
"81",81,1,1,100304.139869736,22344.1162606974,0.222763649533464,143632.903360064,52903.297947074,0,9190.13212455414,102198.107425758,29072.7440512815,0.284474387868695,157747.75354676,62093.430071185,0,-4043.61837108714,-1893.96755602182,-6728.62779058416,-0.061710738335231,0,0.0899246801730684,-0.0395664701914822,0,1
"82",82,1,1,98543.8119348845,22725.3664211773,0.230611805804648,133817.499240023,50282.8721704064,0,12846.1975907997,104216.0361154,29050.9885910254,0.278757374333992,157073.525086259,63129.0697582709,0,149.398167848666,-5672.22418051578,-6325.62216984812,-0.0481455685293439,0,0.123265075794812,0.00143354298836731,-1,1
"83",83,1,1,100467.498408784,21978.189653672,0.218759200754127,134739.282056054,53168.8874033595,0,10989.4184011996,105905.671511891,28985.0750869724,0.273687656885475,158577.326114932,64158.3058033026,0,-563.271267272971,-5438.17310310788,-7006.8854333003,-0.0549284561313475,0,0.103766099060764,-0.00531861286777003,0,1
