"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"62",62,1,1,159783.53236206,11409.6471278457,0.0714069025711118,178478.75717833,143357.649930933,0,-71096.5987503313,88686.9336058118,20774.284268953,0.234242897170048,148458.2114857,63796.5195086948,0,-79561.1304255449,71096.598756248,-9364.63714110731,-0.162835994598936,0,-0.801658100688603,-0.897100927845488,1,1
"63",63,1,1,151937.00971319,11016.1110374541,0.0725044612780594,170428.34606189,136110.911546725,0,-69386.0933540262,82550.9163575828,19061.405220201,0.230904828937736,141103.092004847,60210.3802344521,0,-75900.5313179127,69386.0933556073,-8045.29418274684,-0.158400367659676,0,-0.840524810814565,-0.919438991920297,1,1
"64",64,1,1,155580.391700537,10874.897486708,0.0698988951489473,173683.373748729,138024.394052547,0,-71581.471625668,83998.9200745056,18136.6217971862,0.215914940109937,139343.360686855,62209.6590346299,0,-75814.7350237501,71581.4716260315,-7261.72431047823,-0.146016044960989,0,-0.852171332228753,-0.902567972975174,1,1
"65",65,1,1,156892.069750265,15196.7672546565,0.0968612835489146,181158.057816137,101805.462485297,0,-38630.6306511994,84716.2788909342,18258.49457544,0.215525219172415,144389.25310493,63174.8318261608,0,-74844.4454922265,72175.790859331,-3061.72732078347,-0.1186639356235,0,-0.456000088258521,-0.883471824684168,1,1
"66",66,1,1,162162.612543164,17517.617789013,0.108025009675705,185667.809069493,101070.180168064,0,-1791.20591164201,160371.406630888,22705.6198728722,0.141581472345202,187329.583075243,95787.347964092,0,-20486.3367994331,1791.20591227635,-5188.00208385925,-0.0335564626694968,0,-0.011169110187857,-0.127743076087027,1,1
"67",67,1,1,160553.040372412,14418.4546419073,0.0898049305604111,181656.045814683,127887.512793147,0,-54168.7645894097,106384.275780847,28838.1744483958,0.271075534769845,157590.672343263,64426.6019605892,0,-66461.877481108,54168.7645915645,-14419.7198064885,-0.181270604209434,0,-0.509180179042606,-0.624734031352719,1,1
"68",68,1,1,160272.276664208,12801.0792240545,0.0798708266363148,185635.690311428,134020.827422378,0,-55933.3315125775,104338.945151297,27990.9914865768,0.268269833914732,153567.076231602,64507.1088175738,0,-69513.7186053695,55933.3315129113,-15189.9122625223,-0.188399007278417,0,-0.536073384980758,-0.666229838767977,1,1
"69",69,1,1,162053.681006044,12813.5348449063,0.0790696932359615,182561.886399666,134930.147756475,0,-57954.6047059186,104099.076293636,28604.7953245281,0.27478433376144,153840.38402907,63816.0668096849,0,-71394.6089712475,57954.6047124078,-15791.2604796219,-0.195714640525478,0,-0.556725446270471,-0.685833261093133,1,1
"70",70,1,1,156253.565802201,12355.9856106509,0.079076503292681,174553.760873783,129373.082234128,0,-56300.2409421686,99953.3248581983,27825.8912513455,0.278388850904375,147097.658658078,60919.9608532091,0,-69608.3918914502,56300.2409440028,-15469.9056406946,-0.199312347611694,0,-0.563265314305858,-0.696408968788203,1,1
"71",71,1,1,160752.051361794,12541.5657136583,0.0780180757098511,181656.552260865,134525.905209031,0,-57413.4641415752,103338.58721311,29097.4510361056,0.281573919489527,151401.848412531,62267.1038001022,0,-72258.801411705,57413.4641486847,-16555.8853224472,-0.203555843779676,0,-0.555585920902658,-0.699243171020807,1,1
"72",72,1,1,158550.446346486,12031.5613550904,0.0758847523443574,178749.427010587,138121.320128977,0,-57571.8376562351,100978.608688949,28086.8017300985,0.278146055830657,149959.207493417,61572.5614977257,0,-76548.7586334984,57571.8376575365,-16055.2403750081,-0.202261303486299,0,-0.570138947285134,-0.758069056678096,1,1
"73",73,1,1,153556.099922125,10687.3924324856,0.0695992698297604,173510.082774817,134288.206530686,0,-57586.1976851561,95969.9022337208,26004.8423688073,0.270968728356899,144567.362909131,59158.6049240124,0,-75129.601610793,57586.1976884039,-15317.4499363217,-0.201369458527139,0,-0.600044350831089,-0.782845453232053,1,1
"74",74,1,1,158482.4284736,10600.5908950306,0.0668881149609368,177941.408268015,137918.384630342,0,-62063.2747579782,96419.1537134881,24628.8707618769,0.255435458758145,149977.313435062,58944.2691013755,0,-78974.1155344024,62063.2747601116,-14028.2798668463,-0.188547343797208,0,-0.643682010966418,-0.819070822474505,1,1
"75",75,1,1,155837.871265402,10359.35930734,0.0664752362389333,173743.449454884,135499.812681346,0,-62240.8107344823,93597.0605240707,23320.7663461381,0.249161311429653,146178.121211734,61212.6085876202,0,-74287.2040937422,62240.8107413309,-12961.407038798,-0.18268607519072,0,-0.664986810333383,-0.793691636017111,1,1
"76",76,1,1,165982.514873359,11304.753586413,0.0681080991876664,184500.322027152,141356.301495229,0,-67402.9621171546,98579.5527556221,23796.0596525015,0.241389405686306,154779.582252583,65855.1375417909,0,-78221.7155049997,67402.9621177365,-12491.3060660885,-0.17328130649864,0,-0.68374181291171,-0.793488236844721,1,1
"77",77,1,1,165115.938922681,11349.0432779526,0.0687337839823391,183614.825719559,138003.552137363,0,-68525.7094401868,96590.2294789166,23294.0192401009,0.241163307777268,153730.455535793,65117.1333439023,0,-78346.7450086038,68525.709443764,-11944.9759621482,-0.172429523794928,0,-0.709447630571623,-0.811124949503355,1,1
"78",78,1,1,166315.734677218,11233.1855237709,0.0675413276174502,187361.246570894,142591.47506821,0,-69320.025258459,96995.7094151644,22204.701909508,0.228924578658079,154988.851583105,66431.7724209309,0,-78717.3632414202,69320.0252620539,-10971.5163857371,-0.161383251040629,0,-0.714671047579569,-0.811555106056201,1,1
"79",79,1,1,162172.499599845,11180.6805631936,0.0689431351849517,180138.792897947,139923.724505279,0,-68927.3254224412,93245.1741718823,21230.8754983695,0.227688732279419,150831.753459442,65087.8644326283,0,-76015.6161713348,68927.3254279622,-10050.1949351759,-0.158745597094467,0,-0.739205283647011,-0.815223059492734,1,1
"80",80,1,1,160972.180608915,12481.5492129079,0.0775385483733497,181757.831952412,137828.002866621,0,-69413.2221691259,91558.958435807,21216.9185917557,0.231729575720666,149583.000951477,64450.1203008225,0,-75667.4422575599,69413.2221731079,-8735.36937884774,-0.154191027347317,0,-0.758125948077405,-0.826434065549263,1,1
"81",81,1,1,157919.646474777,18369.940063693,0.116324602250341,180082.430673349,82297.4796124955,0,-20204.0495402095,102198.107425758,29072.7440512815,0.284474387868695,157747.75354676,62093.430071185,0,-67877.2118513728,55721.5390490196,-10702.8039875885,-0.168149785618353,0,-0.197694948068258,-0.664172885008487,1,1
