"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"43",43,1,1,5854.087890625,489.861749616508,0.0836785779046801,6831.39990234375,4664.60009765625,0,-2354.36665756255,3499.72123209635,1810.82564897392,0.517419968301081,7311.10009765625,1911.59997558594,0,-3296.26670716806,2354.36665852865,-1320.96389935741,-0.433741390396401,0,-0.672729769437171,-0.94186550544015,1,1
"44",44,1,1,5847.24545750473,493.255194450925,0.084356847687632,6820.89990234375,4659.39990234375,0,-2357.31515710527,3489.93029415246,1817.44760793356,0.520769028246431,7289.10009765625,1908.59997558594,0,-3301.88890685211,2357.31516335227,-1324.19241348263,-0.436412180558799,0,-0.675461960101341,-0.946118870163275,1,1
"45",45,1,1,5873.12423058712,472.122671233369,0.0803869716861364,6822.7998046875,4784.60009765625,0,-2536.92725447213,3336.19697339607,1697.41301649085,0.50878681025928,7021,1793.69995117188,0,-3368.71581709128,2536.92725719105,-1225.29034525748,-0.428399838573144,0,-0.760424901377953,-1.00974727929871,1,1
"46",46,1,1,5889.43024976326,472.110575969615,0.0801623511864485,6821.7998046875,4909,0,-2652.56051950483,3236.86972508286,1577.35353325731,0.487308315510576,7014.2998046875,1876.30004882812,0,-3374.78493041529,2652.5605246804,-1105.24295728769,-0.407145964324128,0,-0.819483249186659,-1.04260758604639,1,1
"47",47,1,1,5914.81819661458,505.000226794245,0.0853788248442342,6822.7998046875,4927.2998046875,0,-2942.87880835182,2971.93938654119,1427.59086994244,0.480356657476753,7010.60009765625,1861.30004882812,0,-3423.47502022546,2942.87881007339,-922.590643148195,-0.394977832632519,0,-0.990221678705501,-1.15193298885203,1,1
"48",48,1,1,5950.23638731061,524.122425891466,0.0880843031730978,7019.60009765625,4946,0,-3104.99999392582,2825.4726969401,1263.58753035564,0.447212790880642,6873.2998046875,1841,0,-3499.0962165657,3124.7636903705,-739.465104464173,-0.359128487707544,0,-1.09893116195688,-1.23841091097964,1,1
"49",49,1,1,5979.65152994792,517.368910703882,0.0865215820876418,7024.2001953125,5025.60009765625,0,-3203.10009554774,2724.56665778883,1202.27566172282,0.441272250868162,6865.89990234375,1822.5,0,-3571.37039387785,3255.08487215909,-684.906751018938,-0.35475066878052,0,-1.17563653155297,-1.31080308997698,1,1
"50",50,1,1,6006.28486032197,521.135534642744,0.0867650380829271,7041.89990234375,5042.89990234375,0,-3185.29992576698,2655.01515521425,1155.35554817455,0.435159681068305,6862.2998046875,1857.59997558594,0,-3625.10741344132,3351.26970510772,-634.220013531807,-0.348394642985378,0,-1.19972947028618,-1.36538106244775,1,1
"51",51,1,1,6016.19396602746,521.287564414249,0.0866473998939997,7049.7001953125,5061,0,-3206.05004633969,2571.4999815045,1034.44927539873,0.402274657919115,6784.2998046875,1850.80004882812,0,-3637.20668729254,3444.69398452296,-513.161710984482,-0.315627258025115,0,-1.24676261691588,-1.41442998773211,1,1
"52",52,1,1,6023.17268880208,510.807711814881,0.0848070839417478,7036.89990234375,5078.10009765625,0,-3053.20007301492,2522.52122543797,912.622418878048,0.361789787802318,6766.10009765625,2024.90002441406,0,-3652.81996569188,3500.65146336411,-401.814707063166,-0.27698270386057,0,-1.21037636560811,-1.44808294529124,1,1
"53",53,1,1,5962.09997928504,495.739897407877,0.083148538120846,6873.7998046875,4725.60009765625,0,-2393.35147638901,3568.74850186435,1846.58167833136,0.517431160354025,7239.89990234375,1829.09997558594,0,-3430.27215661374,2393.35147742069,-1350.84178092348,-0.434282622233179,0,-0.670641675965315,-0.961197505181924,1,1
"54",54,1,1,5934.6484670928,482.811667414999,0.0813547205183516,6865.39990234375,4711,0,-2308.2848193218,3626.36364746094,1868.74973559939,0.515323314832981,7223.60009765625,1825.59997558594,0,-3429.37774879319,2308.28481963186,-1385.93806818439,-0.433968594314629,0,-0.636528777509114,-0.945679496647925,1,1
"55",55,1,1,5913.4394087358,479.4057590761,0.0810705455724945,6860.10009765625,4703.60009765625,0,-2295.53335001782,3617.90605394768,1876.1076624003,0.518561741080364,7207.10009765625,1828.69995117188,0,-3410.02782572959,2295.53335478812,-1396.7019033242,-0.437491195507869,0,-0.634492249325558,-0.942541839086379,1,1
"56",56,1,1,5899.66058534564,483.352814982334,0.0819289191284918,6852.10009765625,4717.10009765625,0,-2264.79087389025,3634.86971028646,1873.15554180785,0.515329486640727,7188.7001953125,1911.5,0,-3380.69998381395,2264.79087505919,-1389.80272682552,-0.433400567512235,0,-0.623073467387574,-0.930074597790061,1,1
"57",57,1,1,5877.81819661458,494.183634998618,0.0840760327162297,6841.10009765625,4707.60009765625,0,-2154.79092274332,3723.02726976799,1860.53879176178,0.49973815847922,7165.89990234375,1915,0,-3299.75333883123,2154.79092684659,-1366.35515676316,-0.41566212576299,0,-0.57877387582971,-0.886309204777019,1,1
"58",58,1,1,5865.56966145833,499.142050289407,0.0850969435363091,6829.5,4698.39990234375,0,-2152.17873535159,3713.39092462713,1889.4327505397,0.508816009111516,7146,1915.90002441406,0,-3290.75993679504,2152.1787368312,-1390.29070025029,-0.423719065575207,0,-0.579572358266506,-0.886187316011032,1,1
"59",59,1,1,5884.68186257102,494.867658807904,0.0840942077014331,6831.2998046875,4800.60009765625,0,-2328.32429127778,3556.35756613991,1776.06766942169,0.499406383185885,7108.2998046875,1905.59997558594,0,-3333.00559766711,2328.32429643111,-1281.20001061379,-0.415312175484452,0,-0.65469353066344,-0.937196425185325,1,1
"60",60,1,1,5899.06362452652,492.691475497923,0.0835202850583711,6829.5,4816.2001953125,0,-2513.34542870035,3385.71819513494,1640.26930439841,0.48446716763237,7113.7998046875,1896,0,-3375.40552418764,2513.34542939157,-1147.57782890048,-0.400946882573999,0,-0.742337455111256,-0.996954066950369,1,1
"61",61,1,1,5908.02726976799,503.387526157973,0.0852039950346643,6838.7998046875,4833.7998046875,0,-2643.98486520547,3264.04240278764,1524.884944957,0.467176818430631,7107.5,1806.59997558594,0,-3355.15557015443,2643.98486698035,-1021.49741879903,-0.381972823395966,0,-0.810033859531782,-1.0279142107005,1,1
"62",62,1,1,5928.21820253314,494.844400372449,0.0834727035116556,6832.7998046875,5025.2998046875,0,-2853.03636528586,3075.18183297822,1450.50047344903,0.471679579364668,7025.60009765625,1899.80004882812,0,-3386.3368677024,2853.03636955492,-955.656073076586,-0.388206875853012,0,-0.927761843117672,-1.10118264597799,1,1
"63",63,1,1,5936.18792909564,501.302818489698,0.0844486098616608,7012.10009765625,5036.7001953125,0,-2947.49401394685,2988.69391424006,1418.88740558167,0.474751662865568,7022.2998046875,1886.19995117188,0,-3405.86529182493,2947.49401485559,-917.584587091972,-0.390303053003907,0,-0.986214747486551,-1.13958317230052,1,1
"64",64,1,1,5947.43335700758,501.42400144476,0.084309309805709,7013.10009765625,5054,0,-3050.87577087656,2896.5575801965,1401.44729646474,0.483832017028181,7008.5,1862.90002441406,0,-3490.16255259965,3050.87577681108,-900.023295019979,-0.399522707222472,0,-1.05327641050022,-1.2049346356729,1,1
"65",65,1,1,5964.93033854167,519.847928950902,0.087150712488957,7023,5070.5,0,-3126.26067333519,2838.66966293797,1337.98669730418,0.471342866967967,7000.5,1851.69995117188,0,-3534.70775871496,3126.26067560369,-818.138768353275,-0.38419215447901,0,-1.10131189766532,-1.24519869460845,1,1
"66",66,1,1,5994.89087653883,520.218064228458,0.0867769030232637,7031.5,5085.60009765625,0,-3189.24999528528,2753.37880267519,1251.74933615768,0.454623001724817,6873.5,1846,0,-3570.85923642183,3241.51207386364,-731.531271929219,-0.367846098701553,0,-1.15830411427102,-1.29690082343642,1,1
"67",67,1,1,6000.14240056818,527.483059284662,0.087911756766758,7032.2001953125,5101.10009765625,0,-3190.65002368904,2716.01211455374,1236.37147651379,0.455215744395504,6862.10009765625,1908,0,-3583.23790087037,3284.13028601444,-708.888417229125,-0.367303987628746,0,-1.17475544626327,-1.31930114805807,1,1
"68",68,1,1,5936.63333037405,504.654194390124,0.0850067986864076,6876.5,4733.5,0,-2130.30604372338,3806.32728160511,1957.41529169955,0.514253017904995,7238.7998046875,1925.40002441406,0,-3417.39407544763,2130.30604876894,-1452.76109730942,-0.429246219218587,0,-0.559674953338495,-0.897819294720901,1,1
"69",69,1,1,5909.30909682765,492.495907238812,0.0833423838843027,6867.2001953125,4751.10009765625,0,-2134.74546546546,3774.56362452652,1914.09779650864,0.50710439322605,7221.5,1927.19995117188,0,-3404.59414007334,2134.74547230114,-1421.60188926983,-0.423762009341747,0,-0.565560864200096,-0.901983508226178,1,1
"70",70,1,1,5872.07574277936,508.067600798465,0.0865226579243659,6860.39990234375,4733.60009765625,0,-2088.50907157769,3783.56666518703,1912.63436054446,0.505510945041038,7202.10009765625,1928,0,-3346.39998992384,2088.50907759233,-1404.566759746,-0.418988287116672,0,-0.55199478597649,-0.884456462922775,1,1
"71",71,1,1,5861.09391276042,508.76462888214,0.0868036984997781,6846.89990234375,4728.39990234375,0,-2056.84844949069,3804.24545750473,1934.85460718284,0.508604039564772,7188.89990234375,1924,0,-3334.3823547518,2056.84845525568,-1426.0899783007,-0.421800341064994,0,-0.540671855290801,-0.87648980382535,1,1
"72",72,1,1,5839.81514855587,497.704036147836,0.0852259914889452,6837.89990234375,4719.10009765625,0,-1984.16970216699,3855.64544492779,1967.51040487542,0.510293395224848,7172.60009765625,1924.09997558594,0,-3323.14708697677,1984.16970362808,-1469.80636872759,-0.425067403735903,0,-0.514614149695018,-0.861891253862168,1,1
"73",73,1,1,5878.28789358428,507.451229341458,0.0863263655213797,6835.89990234375,4820.2001953125,0,-2099.76062704461,3778.52726606889,1898.71077259217,0.502500217384312,7153.7998046875,1841.40002441406,0,-3334.63129919828,2099.76062751539,-1391.25954325071,-0.416173851862933,0,-0.555708740254549,-0.882521433454567,1,1
"74",74,1,1,5891.05453953598,502.757545087067,0.0853425378619339,6835.7998046875,4834.60009765625,0,-2201.06059669741,3689.99393717448,1793.2665355881,0.485980889432369,7142,1827.5,0,-3320.19288497741,2201.06060236151,-1290.50899050104,-0.400638351570435,0,-0.59649436670425,-0.899782748022553,1,1
"75",75,1,1,5899.04848780777,491.873035744011,0.0833817583904627,6834.10009765625,4846.5,0,-2384.193933798,3514.85454767401,1658.21109029745,0.471772321672541,7162.89990234375,1855,0,-3349.30000902573,2384.19394013376,-1166.33805455344,-0.388390563282078,0,-0.678319373237157,-0.952898608917448,1,1
"76",76,1,1,5888.37575461648,498.602395865173,0.0846757096766913,6774.2998046875,4919,0,-2490.58180036951,3397.7939490116,1601.90823227408,0.471455378493468,7083,1907.09997558594,0,-3343.43337377624,2490.58180560488,-1103.30583640891,-0.386779668816777,0,-0.732999657349441,-0.984001214890863,1,1
"77",77,1,1,5924.0575727983,500.277322701273,0.0844484234924411,6770.60009765625,4931.60009765625,0,-2639.15758180564,3284.89998742306,1557.5867153164,0.474165643179383,7095,1868.40002441406,0,-3405.82776996769,2639.15758537524,-1057.30939261513,-0.389717219686942,0,-0.803420984477524,-1.03681323115091,1,1
"78",78,1,1,5904.16057054924,501.244316288943,0.0848967961320731,6784.2001953125,4942.5,0,-2666.86058448318,3237.29998224432,1526.97442627292,0.471681473650249,7086.39990234375,1830.69995117188,0,-3379.08882676965,2666.86058830492,-1025.73010998398,-0.386784677518176,0,-0.823791616195646,-1.04379848803108,1,1
"79",79,1,1,5930.23333925189,487.776229923659,0.0822524514668073,6791.39990234375,5071.7998046875,0,-2773.60910029032,3156.62423428622,1497.166852868,0.474293657321091,7079.2998046875,1823.09997558594,0,-3419.20500100037,2773.60910496567,-1009.39062294434,-0.392041205854283,0,-0.878663057250933,-1.08318404321366,1,1
"80",80,1,1,5945.88785807292,492.008995422963,0.0827477758018841,6858,5086.2998046875,0,-2907.82119640572,3038.06665778883,1450.54758431039,0.477457458213288,7002.10009765625,1894.40002441406,0,-3425.50475919291,2907.82120028409,-958.538588887428,-0.394709682411404,0,-0.957128833546431,-1.12752784749169,1,1
"81",81,1,1,5947.74844637784,493.762200703105,0.0830166583463705,6860.5,5106.7998046875,0,-2936.33328717668,3011.41515373461,1438.13300356944,0.477560525584106,6993.7998046875,1894.5,0,-3442.09997539502,2936.33329264323,-944.370802866338,-0.394543867237736,0,-0.97506758028204,-1.1430174186134,1,1
"82",82,1,1,5938.7363429214,505.540513789946,0.0851259400314206,6884.7998046875,4779.5,0,-2105.57574147009,3833.16060014205,1917.75368105999,0.50030611318214,7263.2998046875,1947,0,-3392.83529153596,2105.57574277936,-1412.21316727004,-0.415180173150719,0,-0.54930538036733,-0.885127351932564,1,1
"83",83,1,1,5918.09694602273,499.301240616103,0.0843685470464723,6830.39990234375,4772.10009765625,0,-2027.02422158051,3891.07272431345,1952.99688444058,0.501917343316984,7252.39990234375,1957.69995117188,0,-3372.25883655499,2027.02422170928,-1453.69564382448,-0.417548796270511,0,-0.520942260707338,-0.866665589538679,1,1
"84",84,1,1,5907.45456025095,498.240580301327,0.0843409924223204,6816.10009765625,4764.7001953125,0,-2030.14847966634,3877.30607466264,1939.71118097894,0.500272906917134,7234.60009765625,1949.19995117188,0,-3379.1882607609,2030.1484855883,-1441.47060067762,-0.415931914494814,0,-0.523597683694078,-0.871529921984537,1,1
