"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"1982",1982,1,1,6228.01513671875,637.419153863728,0.102347078462554,7315.7001953125,4703.2998046875,0,330.933343287985,6558.94847892992,1490.37423836539,0.227227617834337,8206.7998046875,1726.90002441406,0,-3055.69983321118,-330.933342211174,-852.955084501665,-0.124880539371783,0,0.0504552436036174,-0.465882579048664,0,1
"1983",1983,1,1,6206.41511304451,604.877453063476,0.0974600380487212,7295.5,4703.60009765625,0,370.024232939184,6576.43934215199,1495.38177295383,0.227384713087691,8201,1719.30004882812,0,-3059.80005688943,-370.024229107481,-890.504319890355,-0.129924675038969,0,0.0562651328002825,-0.465266977721136,0,1
"1984",1984,1,1,6202.83334812973,599.830327708255,0.0967026347546664,7312.7998046875,4700.7001953125,0,361.824222960666,6564.65756687973,1484.43053764505,0.226124595612474,8194.7998046875,1847.59997558594,0,-2994.1002266003,-361.82421875,-884.600209936792,-0.129421960857807,0,0.0551169987580396,-0.456093893108188,0,1
"1985",1985,1,1,6182.97571910511,600.164711799191,0.0970672923629167,7283.60009765625,4696.5,0,330.821288318832,6513.79700076941,1543.36477748212,0.236937807134582,8185.2001953125,1838.09997558594,0,-3044.3000510733,-330.821281664299,-943.200065682928,-0.139870514771665,0,0.0507877798893265,-0.467361824556968,0,1
"1986",1986,1,1,6174.53941761364,599.717381994628,0.0971274683717882,7157.10009765625,4682.2001953125,0,341.093927926721,6515.63334147135,1534.5288119197,0.235514911827923,8166.7998046875,1832.30004882812,0,-3042.79999404666,-341.093923857718,-934.811429925071,-0.138387443456134,0,0.0523500801918506,-0.466999880837299,0,1
"1987",1987,1,1,6132.18183297822,577.893950047995,0.0942395326472778,7227,5016.2001953125,0,398.703010878147,6530.88484330611,1523.91839107381,0.233340263629937,8149.2998046875,1826,0,-3207.50018399798,-398.703010327888,-946.024441025811,-0.139100730982659,0,0.0610488502621206,-0.491127965192272,0,1
"1988",1988,1,1,6072.02117365057,619.796832378349,0.102074221194739,7240.7998046875,4593,0,441.509154681065,6513.5303215258,1518.60721178609,0.233146563664167,8151.5,1817.80004882812,0,-3009.54986937961,-441.509147875237,-898.810379407746,-0.131072342469427,0,0.0677833882529069,-0.462045883080286,0,1
"1989",1989,1,1,6041.65758167614,618.431664496314,0.102361257011978,7255.7001953125,4670,0,501.669714065269,6543.32729270241,1507.75712626345,0.230426671144054,8121.2998046875,1812,0,-3018.35004413873,-501.669711026278,-889.325461767138,-0.128065414132076,0,0.076668901252237,-0.461286729078188,0,1
"1990",1990,1,1,6036.68789950284,608.740863566435,0.100840208024763,7241.5,4659.7001953125,0,499.621167896144,6536.30906353575,1499.08720067456,0.229347661823023,8110.2001953125,1802.69995117188,0,-3012.80023695764,-499.621164032907,-890.346337108121,-0.12850745379826,0,0.0764378126920881,-0.460932952782973,0,1
"1991",1991,1,1,6039.22122099905,624.132155954008,0.103346463577759,7221.7001953125,4659.7001953125,0,500.348486949895,6539.56970584754,1487.70021119276,0.227492064173961,8115.39990234375,1797.59997558594,0,-2998.05005473598,-500.348484848485,-863.568055238752,-0.124145600596202,0,0.0765109188304078,-0.458447602761262,0,1
"1992",1992,1,1,6008.46666370739,613.836327070079,0.102161892780033,7203.89990234375,4652.10009765625,0,580.281820454864,6588.74848336884,1427.40759733618,0.216643206359934,8105.60009765625,1789.80004882812,0,-3008.34998247258,-580.281819661459,-813.571270266101,-0.114481313579901,0,0.0880716302829888,-0.456588985004691,0,1
"1993",1993,1,1,7221.68178858902,1070.96591087954,0.148298684742905,8751.400390625,3801,0,-1635.26665824587,5586.41512784091,2354.21075535222,0.421417080807258,8380.7998046875,2023.30004882812,0,-3479.29994239472,1635.26666074811,-1283.24484447268,-0.273118396064353,0,-0.29272200880601,-0.622814427996051,1,1
"1994",1994,1,1,7365.58180190578,1034.61796499289,0.140466563649486,9216.5,3613.80004882812,0,-1504.10009464291,5534.23940577652,2338.7378392815,0.422594265951049,8382.400390625,2109.69995117188,0,-3670.17779095511,1831.34239612926,-1304.11987428861,-0.282127702301564,0,-0.271780814735439,-0.663176549088978,1,1
"1995",1995,1,1,7400.07882043087,914.126741771318,0.123529325018472,9058.5,4282.7998046875,0,-1959.20001282272,5440.87880637429,2351.48031710828,0.432187593363299,8368.7001953125,2011.40002441406,0,-3880.75447295199,1959.20001405658,-1437.35357533696,-0.308658268344826,0,-0.360088890516623,-0.713258760405666,1,1
"1996",1996,1,1,7436.64243016098,745.984411785999,0.100311991438568,9129.2001953125,5819.60009765625,0,-2120.69999178457,5315.9424345999,2406.68846319935,0.452730347028388,8362.900390625,2002.30004882812,0,-4202.13994213882,2120.69999556108,-1660.70405141335,-0.35241835558982,0,-0.398932083609777,-0.790478827383143,1,1
"1997",1997,1,1,7469.99091500947,740.783081411695,0.0991678691232727,9149.599609375,5915.2001953125,0,-2204.52422126752,5265.46668590199,2402.40107601221,0.45625605845053,8366.099609375,2002.80004882812,0,-4307.61997167989,2204.52422910748,-1661.61799460052,-0.357088189327257,0,-0.418675941331093,-0.818088923288285,1,1
"1998",1998,1,1,7511.82421875,739.736071391272,0.0984762222663361,9163.7001953125,5897.39990234375,0,-2352.26969990958,5159.55451364228,2363.49961064315,0.458082108521941,8300.7998046875,2001.40002441406,0,-4401.05997538642,2352.26970510772,-1623.76353925188,-0.359605886255605,0,-0.455905581322958,-0.852992242595686,1,1
"1999",1999,1,1,7284.45153068774,1203.75672093249,0.165250151759722,9039.7001953125,1994.90002441406,0,11.79992797031,5040.13028231534,2341.35873414808,0.464543296105534,8219.400390625,2006.69995117188,0,-3893.20000357533,2244.3212483724,-1137.60201321559,-0.299293144345812,0,0.00234119503055571,-0.772440350844833,0,1
"2000",2000,1,1,7155.16058534564,1257.34560351092,0.17572570014516,8941.400390625,2445,0,-437.199948823034,4975.07875384706,2299.14621101704,0.462132626390926,8228.7998046875,2007.80004882812,0,-3611.46922251788,2180.08183149858,-1041.80060750612,-0.286406926245766,0,-0.0878779955965444,-0.725911970684937,1,1
"2001",2001,1,1,7012.46364524148,1524.26996311903,0.217365827508192,8851,1617.5,0,258.800054375164,4828.29093424479,2276.64055861167,0.471520997722927,8195.099609375,1876.30004882812,0,-3441.84286495203,2184.17271099669,-752.370595492638,-0.254155170214734,0,0.0536007580942601,-0.712849103715077,0,1
"2002",2002,1,1,6994.53638065223,1557.02815736682,0.222606341954809,8755.7998046875,1220.09997558594,0,729.700073469,4886.08486476089,2245.17602207463,0.459504098724757,8187.5,1949.80004882812,0,-3363.86152644525,2108.45151589134,-688.147864707812,-0.236897756769949,0,0.149342488652151,-0.688457449993527,0,1
"2003",2003,1,1,6981.51818107836,1606.73052061656,0.230140562402486,8729.5,786.099975585938,0,1149.90002980065,4923.29697857481,2250.19935174035,0.457051313689335,8185.2001953125,1936,0,-3292.16150202646,2058.22120250355,-643.468831123794,-0.226910751286849,0,0.233563003573576,-0.668690415458031,0,1
"2004",2004,1,1,7018.65148740826,1711.32944572368,0.243825961268182,9140.7001953125,266.700012207031,0,1708.89996479644,4946.42425352154,2240.04416136706,0.452861308807527,8108.60009765625,1975.59997558594,0,-3234.25381249553,2072.22723388672,-528.714715643384,-0.209035347539345,0,0.345481882913664,-0.653856937199219,0,1
"2005",2005,1,1,7100.15454841383,1482.8010269883,0.208840669154105,9301.7998046875,2271.10009765625,0,-251.350154017069,4986.82727790601,2237.97436086503,0.448777195629035,8101.89990234375,1996.09997558594,0,-3382.57508677918,2113.32727050781,-755.173333876731,-0.23993652647493,0,-0.0504028192696122,-0.678302034194282,1,1
"2006",2006,1,1,7170.42729788116,1215.52548445442,0.169519253728938,8698.400390625,2006.19995117188,0,43.0000026438754,5016.83030746922,2234.49096739,0.445398953212194,8099.89990234375,2049.19995117188,0,-3674.29171125715,2153.59699041193,-1018.96548293558,-0.275879699483256,0,0.00857114951244325,-0.732393062166512,0,1
