"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"294",84.475,26.625,80470.9365655559,151315.586185701,150401.244925563,158570.170080342,165225.80669361,152099.387759029,125491.871083096,165106.624277398,145060.801712705,143419.062897562,122967.156649347,140620.788517356,174817.641910447,155917.400288081,157691.212741846,99195.2310630965,137892.453954263,145738.491983569,140793.226160223,149349.172643373,101599.735514709,160882.27881724,148667.568822259,134269.370308897,154926.712873326,133481.509196015,133930.906928615,153549.374333798,137866.824476862,149274.718133772,169813.996605057,141954.865035065,150427.627265059
"295",84.525,26.625,80467.4862587885,156755.079377129,153775.634666391,155484.368822428,162982.196419185,157503.065247784,154729.367407483,164103.017620895,173445.772339052,165838.203977041,144628.086759418,147903.565239053,173601.253171155,152871.383728028,169909.601819941,159096.559740722,144254.939013683,144914.485582351,155398.26171367,147220.570186586,158506.587177998,159145.474511684,147685.582450888,136342.661629951,155846.675698691,135095.955685074,144362.292562103,163050.093246959,148605.390025319,149666.772110941,169896.456119043,138642.294564482,145845.81082344
"296",84.575,26.625,80028.2416613083,153085.981067673,148747.475764784,152469.670929497,162426.599809955,156924.751481543,152084.693535963,163758.949934928,159635.851922419,152884.226917151,142308.694235932,148443.895229184,164945.816828279,149465.334821338,167404.985178153,157187.817712256,143080.419661778,144291.998567202,150977.09423,135163.59364676,160534.522915434,156649.274230219,141448.200694245,136428.865712226,154215.549377493,137396.126337861,144326.636720373,161502.998558919,145522.492564073,143588.167581042,167245.734957181,137567.455300664,142778.751287765
"297",84.625,26.625,83409.996854325,158333.874880182,146697.822939418,160526.151647495,166237.650867033,160996.156863914,147754.977306914,166848.172771371,160905.462998691,171913.816082152,127623.018939772,145835.476868957,172293.728004822,161852.579656084,170080.913831539,124250.02144073,148950.08399765,151738.012346182,152440.961178413,142645.032469559,156215.945859198,164126.106555909,147395.076575633,140843.268188293,160458.750662267,140675.647551541,150607.986506305,162902.007129664,148219.507214991,146788.095271526,174791.781121827,142590.392384732,150325.751937494
"298",84.675,26.625,82700.4576215769,144540.598194438,138113.287682839,154298.776207177,157328.71386418,153262.51664996,142244.427402493,149462.602673025,150252.354635234,162351.202628311,120310.672200086,135640.891908145,164047.136887981,150137.947321748,158684.158614359,113437.428176103,134944.396152243,144398.258534164,131736.60568943,125526.947265042,140870.010025562,156463.383819959,135230.28380409,130823.566004736,151791.622399719,129816.999059529,138745.188853309,155113.53641443,138455.860436316,143703.83348869,166067.246595985,135833.920200137,143119.869400346
"299",84.725,26.625,78979.1101204144,138875.711177818,131461.234353501,147650.649967222,152774.314018719,148996.709175626,145378.455128957,145145.547809551,147363.800599947,153874.030939822,117057.420256115,122524.891347828,158397.036453033,139153.451564292,152933.910651536,102444.08734494,135984.110126334,137570.08636629,127882.13683104,120862.598493238,132670.908272389,148675.15054,128772.441725333,126464.952744747,147109.245706004,118142.273110978,115153.242397103,149483.276854039,131322.809136735,139953.206107965,160016.459298601,130543.600936633,139142.830934407
"300",84.775,26.625,86603.195177006,144039.355702852,135457.059877151,155142.383987781,163275.259311954,152808.756108046,149992.821457821,147990.80929537,150300.264600495,148959.602971001,121925.41235409,128364.987956765,165574.273017935,147781.917645571,160295.465089918,110608.65984587,132316.128323667,151390.912807216,134290.578215925,133408.363951044,139651.178616318,154136.566613839,136895.136627662,136035.248220223,155652.169378519,123638.564535303,134792.311525976,157035.584477822,136297.549713398,149565.311001935,167081.99834646,139613.511577374,143820.65316238
"301",84.825,26.625,70351.6021519763,136745.333045814,129080.390756274,154316.938552268,167197.392162348,149317.422503277,153740.104932604,147664.685014496,151703.125329153,143345.635840763,143441.734181848,136975.82907517,166407.63606451,153732.490708011,146302.529071754,155221.97502626,135574.874175916,154679.940930365,137230.159658288,133708.3879626,145493.650593466,157242.14174479,142160.660894252,129096.136873945,150138.731165034,130146.346030099,137969.080964826,137477.520506326,133627.306806795,147508.707658337,161692.449722345,142507.606674393,146077.265266564
"302",84.875,26.625,95449.9351665398,137171.007491914,126684.977310643,155030.595480509,165094.810887874,147993.126303316,154381.212515032,138021.946218326,151929.626826788,152973.114551792,143453.666884251,132297.430450952,163284.739260596,158031.739081915,145482.708366687,146390.972525772,136494.698223784,155476.068147381,132317.146058744,134054.557103,142165.226667606,158055.138262252,143261.637624656,133116.168392174,151775.004622042,128704.651967326,140879.265663732,132186.141170904,132505.379172805,146800.815565215,163927.799184563,142176.352613129,145377.178844466
"303",84.925,26.625,105915.994184191,145214.010877021,135548.232549027,165367.607553805,175123.141829859,156646.94470299,163126.885186558,144515.933336568,146250.454946299,165180.519445719,152231.419811297,135893.941056177,170179.648608076,166450.025993653,160455.568088045,159157.454317595,146060.91770915,162891.806247206,136099.568876604,141919.866248333,152526.745335546,164256.247833877,150889.326177037,139606.508936136,157696.803135872,142274.545342022,153507.443784791,141545.594834889,135070.733085729,155258.616236344,172798.300129742,150957.66142268,154605.510707803
"304",84.975,26.625,71149.4939795777,144595.206338386,139631.907612982,153005.946636954,162866.058328716,151277.223601823,153566.155276325,151738.983310541,159615.161995177,148864.469419037,143041.41037926,143914.547557648,163916.356092654,155817.061555045,160336.545175237,155787.219395141,137078.832880923,143613.996794894,130937.784215293,129268.530089976,140014.42915472,149507.327296921,144086.890533119,134878.386730233,148940.605207172,133327.51819851,137933.485991237,143243.302129922,135978.620885245,143973.805226456,164852.272072505,138675.12100408,145281.895676272
"305",85.025,26.625,83762.4018403175,151337.804023453,141958.329754823,161350.535110317,159237.504940132,157081.123704233,168274.762466389,165163.464784699,165099.226083056,155971.078134973,143851.997853154,152171.360312567,179412.934349676,172871.691825531,172174.962801245,171716.861017547,142938.949946887,156541.369664958,130064.107546908,145149.518045318,151127.504146564,167281.354720533,159844.795390949,139544.0886932,166587.558134227,145544.10138846,159039.780444952,149222.564906891,152424.31143076,156250.991343805,171921.746935254,154421.456420962,158357.208294102
"306",85.075,26.625,70816.4218100315,161969.906925499,135048.284340394,151975.859807287,165752.901016769,146894.401260997,155917.351857267,156577.084691588,156349.839775891,153649.365138411,136105.312974088,135465.861347286,169631.734118017,159401.184589215,163730.534909795,159511.367706938,134770.32802453,145661.569940558,119451.79542675,129853.393389743,139378.973400088,157438.070596155,147995.503635297,132091.241228275,155024.689909476,140695.589333266,148207.108992852,144645.882622365,142521.78833504,148073.173165767,163882.366348287,143205.889360072,146603.979557589
"307",85.125,26.625,102027.695801377,157628.337373152,155943.279068829,160292.18844206,169399.609416213,162656.276986935,170565.973205015,159837.970877202,171685.449853309,167910.518675749,153904.085765897,153661.106053108,173212.563616034,162097.402427919,171682.80773289,171850.846070703,140097.546101549,144674.80789252,131253.461644222,136137.133296931,149378.011749247,161065.443414793,142059.258937382,145754.407815463,161084.254433143,138795.072989053,149251.26565255,159153.357389117,157548.500503159,150822.956823338,177117.802267164,139799.247825867,150314.920414306
"308",85.175,26.625,104105.126323979,160451.118440945,151395.385085567,152479.653597178,165971.475348002,158841.12929579,156570.79017164,153837.046760998,164533.221085985,160865.373843611,152848.176445086,148334.364737567,157657.694978651,156701.597444132,164925.092062309,164916.905910851,127921.459320538,141451.793449538,136071.240424877,132740.713254273,141884.398406691,153543.725034127,128748.880338725,136747.488296194,144239.566113423,130582.208502929,141134.509751958,152374.963180084,149504.280799542,144053.601731125,169097.383290648,130010.373482127,139522.428248062
"309",85.225,26.625,104926.52008888,158736.277855748,151270.174577394,145913.121083741,158360.118932706,156827.185633284,155772.980916331,152560.997807612,160254.749208974,158750.178125261,145894.124712842,141328.736914068,161391.763299832,150206.76683553,163487.879357734,163983.666662275,121186.987736651,138224.681706784,146326.610076924,131892.258117918,143407.172852016,142816.863117848,118791.005388736,135273.800989063,135783.554003839,123930.156256384,130681.679147024,151713.616525251,151430.957697929,137908.001691442,163809.897411433,128072.048595171,137639.513311073
"310",85.275,26.625,94031.1830948536,139612.011328518,137530.769610906,134716.502639349,143120.712751322,146906.662017842,152287.611937345,149912.319885721,156778.90227468,151977.890186292,139749.634641387,135716.851233923,153215.904141812,143088.586842047,156443.950236725,154341.621700137,110494.97510484,128810.020397869,140916.289359657,122998.61510996,126477.072649843,122173.143704262,116073.714501314,123118.787367806,120269.208526992,112715.129548968,124102.645838005,149210.084092069,141918.309293958,130434.461771981,155737.231972778,121715.34059766,131479.551139891
"311",85.325,26.625,64490.6795222908,151911.289796324,127969.86927983,134226.791116002,140749.927167224,139392.474720269,149816.037382193,143147.310727567,148106.355544723,147260.750689531,144608.508802161,138950.131988334,138951.824443075,145913.939376332,145480.668255401,151573.92286561,112090.503128617,134191.305079032,120155.792422349,120859.528743684,126625.241230284,122831.711127646,117922.738882588,125297.414721092,117716.750145453,112033.921718258,121044.92357843,140612.196928065,133880.149043854,130724.035800184,158583.86111755,124459.48518446,136932.746010407
"312",85.375,26.625,64784.5366631525,146342.612952414,132979.272835749,134499.924770387,132639.424807086,137332.659236383,132191.305176083,146789.739730956,151781.361336065,159040.262123036,145298.323101919,145386.419617069,159818.0213539,151847.221662213,151693.402063655,155311.802408604,114515.251846894,137398.668354709,138650.333281657,117046.355749035,115826.60347324,117705.72657821,119989.087414782,126208.473753616,122645.60151916,116174.559690924,126189.827484638,144117.155545237,137899.70556076,133931.062718154,160379.125435803,126329.882793602,137074.307994045
"313",85.425,26.625,83982.1433308293,165608.105759667,134780.581989502,139055.423739988,138172.889009704,147132.639333866,132425.989872888,151182.148415563,150261.363771837,160863.16966782,153066.900892683,151281.487583496,165899.264006875,158132.126174594,162036.005040891,162273.913868249,117178.449337945,141532.855127579,144204.20449438,119863.41647205,106812.04454794,128376.876843775,126210.73464295,131597.983881446,127756.433665525,117983.740492652,131084.416044814,143412.749613795,146097.300342333,141451.636327748,162326.966783568,131416.565506427,140863.18753102
"314",85.475,26.625,150763.064494496,160007.35147923,125157.452134626,136734.160559559,139939.823144081,145544.692185246,150858.593827266,150891.615852355,138565.229421472,151269.549515159,145989.35905332,139475.727338136,164799.59075455,147356.426676627,153797.152177123,158319.975881122,118180.66694412,131991.906488048,137701.512082803,113439.391718396,110331.014116963,125250.747601886,125250.814018632,124147.782126733,133133.598971043,117914.019111211,123938.292236144,137769.474266836,138352.202701411,130113.801462448,154123.619315589,124718.78919273,134088.130486175
"315",85.525,26.625,151726.148990906,156070.998742092,139176.251622427,140043.63472374,142070.679561235,142912.673028071,151339.163501239,151542.148679304,148317.901419297,142107.396408923,143573.364108802,139362.737844664,140434.025300998,147445.473380531,151626.199277465,154281.74844216,128112.796044493,134315.946357605,136212.96703466,114478.537683866,107548.176285429,127541.89713494,122500.968883208,123846.156218534,132340.371022535,117244.161735977,121870.661837023,123546.716344125,138588.70032755,126112.173300259,150041.841263771,127266.600230888,131287.103240059
"316",85.575,26.625,149832.215522335,154869.812439686,138789.121184279,142474.789428143,152105.021913243,146408.091025285,147458.398045777,153474.951993816,133965.04255974,145554.487941255,144988.542118423,137877.127782774,149799.467865444,142961.304233232,150430.13231809,154334.61627941,121983.29879201,147569.188215874,134558.946280131,104885.588109823,108554.924426364,129481.830202759,121474.415114186,124476.408552377,125680.035578786,114582.373157205,118487.11461926,135600.819336336,140644.448593167,128836.720711811,149978.393986116,124830.485210635,130579.993233379
"317",85.625,26.625,146338.770248732,150205.024481578,142024.889573028,140035.272322473,147124.829134684,145171.49745162,143862.551590847,143001.888507119,148339.499780262,141403.648076382,137318.568669905,134672.633922811,149050.675437443,136088.88979331,145359.352481141,149974.597803433,127487.728221093,138643.749949103,125408.576102957,95281.9037514698,98515.1031770398,129097.650728725,115948.056147069,119631.020924083,113128.30480575,104141.113926271,107760.101494327,128471.176641544,135125.002580055,124424.114686741,154709.278840834,116999.62354283,119734.86601501
"318",85.675,26.625,140690.95578694,147063.034909598,137644.275774313,137609.003711581,144561.668182045,141039.430854413,139465.041323259,137800.884964141,145528.395265168,136706.593818938,133319.494689809,129071.771693848,144456.41082505,131094.488085379,142555.701786136,145227.323517769,128114.696028857,133334.798622726,121752.701402004,96118.9382581277,96146.2388125586,125897.074593413,111396.204034046,115643.565117617,106102.280947587,101948.942800897,104472.236395143,132405.743650981,131487.571169311,120808.323282909,147520.16264468,112072.638518894,113464.924284989
"319",85.725,26.625,136476.756962673,146866.862228388,135053.10724356,135971.559505633,142303.508053151,138948.636741948,136473.439287157,138658.319122422,150409.367558675,139457.856057422,134219.975453806,126711.841635482,139682.283879805,134043.366546563,140929.413180748,136515.003610135,126027.296739185,131867.290130573,118242.040331328,95930.9801746685,96221.6417754041,124102.248992702,111117.807014675,114573.833051156,112008.997276161,109131.025781476,108062.269014273,128138.219774834,131682.498598712,120230.663788867,145908.60607866,112050.935728387,112853.022596749
"320",85.775,26.625,155247.833714477,142318.565755106,140310.39021403,148568.686542078,157778.295135771,150235.170920876,157591.569670775,151345.77114867,160931.706710548,150317.434611803,142525.6187024,141149.240294488,156411.738065817,147698.865156303,151580.926921805,148985.964667039,137396.641195183,143988.863119774,130948.459132698,104544.059541678,105999.237662212,135097.967704033,120382.519837157,124829.975297157,125167.47909316,121222.941994495,120963.602259954,140066.6313568,141162.371461958,127446.576781828,155785.631653061,118567.277031452,122695.46574351
