"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"341",84.775,26.575,139886.354058287,130536.794688836,125849.352242711,106195.707332852,87873.8691186828,111018.06008084,108421.242277494,104564.572535497,98554.7235708534,122462.922750251,134906.268030777,112456.630939928,131889.957668614,109111.073976227,119277.865795606,126796.787323792,93655.803752766,100577.844222567,82393.2725774874,99968.1713917097,95618.7883001812,90658.5160541081,89852.4635132733,96861.6652690527,100237.904431108,78743.3453933655,77154.4821228801,123535.709133751,121548.960714412,95802.4064212924,132564.820584676,106944.545941984,115707.932860117
"342",84.825,26.575,141904.123710652,132184.61779893,127671.203174211,107420.754081772,92039.5048328,106055.68731131,106237.067265098,105776.336995181,99689.4916719735,123680.391584432,132800.498893474,117285.518044293,134283.327653514,110301.923927808,120672.423710321,128415.893915884,94639.2299874451,103238.643557785,82959.5154196745,100090.496808868,98308.2549206475,93245.3098345248,91488.6655077404,99073.3145400891,99176.1700591976,79466.0417651889,82464.5497694788,123301.642875197,123650.122265972,97951.3164270381,133941.165512457,107563.969530893,117237.760493455
"343",84.875,26.575,143832.123777805,133709.580893637,128300.961130355,108764.580864922,94220.692017051,107227.860904905,108690.953157155,110283.406935007,101277.064797238,121631.330745374,137879.561729316,115290.365446959,138842.000305452,111772.965095614,122172.563433617,130000.710174612,94707.1253916165,103487.02113011,83403.3995268596,100867.35826143,98288.6118780261,93945.9361041588,93441.8239987361,100076.910052899,111037.379924035,82756.6446900582,94844.1819665572,127017.825245117,129976.566263876,103181.359815557,135522.05918511,108746.977741862,118293.593783706
"344",84.925,26.575,147363.916181225,128129.011849272,124861.534389347,109292.190126351,93738.0323634574,110270.176676852,108410.141162666,108977.265320281,94903.2812916969,122203.408748179,131694.956678891,116164.211279268,140064.510489444,110152.21386965,118110.056872052,127307.595977415,92471.0264820764,104004.75779099,83696.3193162667,101317.776857584,98773.7310916377,94394.5552576942,93906.0028737565,100628.324013047,117675.031004194,84332.2901440982,103519.793103487,129031.939369745,130385.641379687,102367.808708492,136799.901159689,109877.322642978,117601.315823461
"345",84.975,26.575,147138.68846919,127954.403341792,125809.606339335,109594.058747222,94521.9716849913,116865.090368093,106018.52974858,102489.384945996,90921.1590042029,125818.462320552,131355.868755337,119172.401485104,138006.05121572,110284.610927193,117760.104741397,127836.331999348,89904.9562671085,104118.491967819,84602.2150410018,100023.162162832,99834.9002927154,94821.6638455649,95030.3152788464,101062.40080243,110983.043939616,83825.7214658209,104270.632188342,135252.055872975,129646.797710132,103124.384037432,136066.61760821,108363.011268231,117877.082030606
"346",85.025,26.575,149002.686287063,130706.491369055,125401.262025922,111184.766820676,97043.0965550739,116621.823519001,105832.61125843,102809.88875764,90641.3020621659,126401.295913701,138175.040747066,121002.509351921,140055.6092472,114504.4384729,120005.651386019,130492.199367327,86623.519455439,108495.936438323,86749.9550167511,102204.615130476,102710.03799279,96330.3059176075,97489.3866293145,104391.842583509,113487.483140547,85723.981816956,104591.633715718,134753.384765308,131814.197878331,103134.955706631,138512.787092571,109981.331284551,119403.562857773
"347",85.075,26.575,141130.444109932,131554.274846841,120355.203046766,108054.366631167,93891.1261901799,110812.328992959,106653.676235112,98133.7253375092,86904.2722264077,121055.933597637,128834.510264501,113851.470380711,128104.645474128,105230.831247291,120567.964468811,125571.674196785,82196.2653469171,103280.028636514,83565.6427377234,97933.1530336406,98528.5158610125,92750.6911646513,93108.4152309713,98978.3916713978,101053.958938755,81082.5187880937,92945.8833786321,124191.234649461,124505.652742338,99034.6843804492,131890.861728931,107630.131803447,114099.502210574
"348",85.125,26.575,144833.967737136,128418.163865809,118643.841882825,108078.869806699,92285.5347325983,112786.541303496,108756.44368948,101620.112774232,88091.9162975936,123035.004164173,129109.011569397,104549.205602912,117315.29989294,99309.2301818572,115276.172597565,121592.453073086,79896.9921405327,104197.23787451,83564.0012171993,98769.9223642317,97619.3385533781,96021.0869575886,93789.550509886,100118.852060516,101049.615713465,81312.6293286725,93719.5127232467,127737.366233465,125002.545126824,96882.8183173896,130124.338020033,109010.882104242,112626.388353559
"349",85.175,26.575,143136.477916125,126013.306438706,113409.476215397,107860.567219888,91030.5007675931,118945.454677864,111514.425630787,100895.529839633,87008.7985338361,122238.362458914,127436.254641569,96429.3165177487,109074.90868088,96796.7627517788,114028.264693398,101490.175405206,76985.8151960974,104520.70710284,82587.8469068448,97820.7254286473,96361.5797588127,94151.4393951118,91887.2892284131,97401.3392693321,100917.440762635,81534.0008040028,83347.9106789045,124120.694721796,120449.550829205,90471.7439425976,127228.350493079,111566.72640737,108684.536496777
"350",85.225,26.575,140428.37867069,126767.78178669,115753.956609096,106119.42297113,89759.3704089845,120911.594263904,110264.850890976,98062.9503139649,87489.8159848583,120126.589467987,120809.786730207,90803.7948066886,107451.694541018,94238.2575788942,113235.792243603,92229.2332917569,72614.087887929,103079.564972535,80925.2754962309,96506.1280595048,94522.2530009589,93670.8639535352,90857.6306635845,96550.511929461,98830.6147587459,80493.2683105951,77195.1016969919,124742.212970234,111857.312750996,83857.3225488671,122805.460115233,107299.517267132,108182.139137482
