"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2362",85.975,25.275,70376.38,76448.58,74969.08,77810.22,74694.5,71038.39,71996.3,73055.77,73237.58,75534.55,71038.39,65514.1,74585.42,63012.75,67372.25,66023.15,54681.18,60169.11,60824.85,59646.27,68384.07,57366.84,77760.07,65932.87,62250.43,61135.79,65555.48,69936.29,64875.91,66051.99,65699.66,67638.06,72200.67
"2363",86.025,25.275,69939.91,76883.87,75361.49,78247.45,75045.16,71093.04,72447.8,75169.93,73753.41,75855.51,71246.78,65259.35,74997.28,63391.67,67823.95,66675.87,54861.06,60325.48,61726.88,59655.04,68680.92,57776.01,78186.96,67045.12,62406.15,61397.96,65939.88,70396.12,65253.05,66966.98,66044.49,68334.35,72508.29
"2364",86.075,25.275,73838.65,81057.37,79620.79,82418.34,79018.56,74931.67,76174.59,79027.85,77625.76,79921.9,75358.8,69193.31,78885.92,66438.21,71273.23,70338.06,57633.01,63372.7,65012.24,62879.25,72333.09,62800.99,82306.91,70545,65678.13,64551.94,69552.78,75195.64,68722.4,70014.4,69457.28,69775.64,75523.28
"2365",86.125,25.275,74157.91,83916.93,80314.83,82895,79344.93,75355.94,76509.95,77178.34,77165,80388.21,75696.14,69231.03,79183.5,66903.01,71374.95,70751.92,57833.72,65494.19,65252.72,63262.22,72516.95,63196.85,82558.81,68590.66,65961.13,64867.16,69950.12,75379.96,69910.1,70793.28,69947.45,70098.21,75814.87
"2366",86.175,25.275,75878.91,82777.84,80389.03,82773.85,78826.66,75345.26,76524.36,76994.13,76986.15,80117.55,75551.53,69340.63,79921.92,66866.65,71046.73,70550.34,57573.59,65197.81,65241.73,63174.98,73423.57,63071.17,82389.24,68391.76,63960.16,64690.77,69846.34,75226.82,68362.48,70441.21,69766.49,70192.35,75495.64
"2367",86.225,25.275,77746.15,84715.71,78149.5,84499.78,80522.03,76711.31,78088.38,78434.69,78620.74,81805.39,77340.09,69987.56,81407.48,67972.2,72380.46,72030.08,58592.09,66373.77,66464.76,64465.69,75748.45,64338.04,80276.22,69652.12,65004.85,65937.83,71265.5,76079.81,70840.42,72032.8,71223.4,71481.43,76771.07
"2368",86.275,25.275,73340.12,81466.52,75803.42,81746.66,77778.8,74329.13,75583.8,76196.66,76299.24,79078.18,74707.89,68147.86,79140,65975.21,70300.78,69665.56,56663.84,64098.46,64335.19,62508.43,73090.24,62195.43,77716.99,67416.63,63143.66,63877.52,68906.7,73576.85,68538.46,70125.86,68787.02,69347.28,74147.63
"2369",86.325,25.275,76101.82,84768.66,78270.57,84352.84,80172.98,76917.14,78167.29,78519.24,78780.14,81723.44,77312.57,69807.56,80216.46,68288.35,72627.21,71979.03,58440.67,66051.66,66197.06,64601.76,75442.77,64082.67,79818.31,69470.56,65167.04,66024.48,71271.06,75850.43,70707.13,72742.71,71459.94,71741.23,76391.26
"2370",86.375,25.275,79961.38,89158.65,82100.9,87836.47,83753.98,80230.06,81526.78,81678.09,84386.08,85308.07,80471.87,72777.78,83318.44,71038.45,75399.51,75200.12,60842.82,68674.08,69525.36,67448.06,78968.68,67350.48,83589.95,72698.59,67967.03,68877.7,74148.04,78967.27,73508.86,75799.7,74675.49,74995.08,79702.6
"2371",86.425,25.275,74898.86,83478.9,77181.61,82643.1,78371.8,77122.77,76799.15,76590.53,77303.31,78040.15,75855.02,69124.45,78819.79,66673.2,70562.03,70497.85,57086.17,64585.69,64969.49,63519.87,74073.75,63255.09,77847.58,68042.58,63751.23,64826.4,70012.41,75306.73,69367.84,71725.47,69958.92,70480.46,74774.49
"2372",86.475,25.275,69626.32,75296.56,75451.16,76739.06,72717.03,71930.32,71460.3,71215.93,71915.37,73008.77,70912.97,63770.31,73230.69,60064.95,65342.47,66045.64,53043.22,60048.74,60446.45,59198.46,68375.82,58662.35,72180.92,63476.07,59366.77,60342.98,65045.74,69957.96,64302.67,66746.31,64993.38,65328.75,69370.74
"2373",86.525,25.275,68879.11,74761.86,74946.24,76073.54,71920.72,71280.97,70839.21,70175.94,72223.89,71970.22,70446.94,62880.05,72492.41,59619.42,64532.02,65503.4,52573.49,60055,59922.59,58724.76,67430.09,56277.12,71482.67,62970.38,58969.77,59748.11,64237.51,68715.77,64139.75,66226.06,64430.55,64840.14,68592.03
"2374",86.575,25.275,64014.75,69435.8,67161.21,69980.29,66251.83,65535.69,65096.92,64797.96,66189.31,66298.44,64890.03,58420.92,66929.32,54851.6,59431.47,59928.22,48313.15,55133.51,55399.51,53523.91,62367.64,51901.8,66212.04,57555.87,53975.18,55010.74,59162.07,63179.26,57875.29,61038.81,59239.37,59545.14,62873.48
"2375",86.625,25.275,71248.02,75666.27,73783.8,76728.05,72515.91,71975.02,73209.19,70999.43,72412.22,72530.89,71144.33,63352.11,73171.71,60290.43,65060.95,65724.25,52949.15,60234.22,60833.81,58868.9,68422.43,56981.42,72467.18,63265.92,59314.84,60307.92,64951.03,69024.52,63479.52,67132.05,64977.26,65445.69,68679.75
"2376",86.675,25.275,71976.23,76424.05,74133.59,76930.11,74054.47,72297.7,73518.28,71281.81,70769.47,72861.52,71113.54,62521.8,73587.34,60374.49,65148.8,65970.05,53101.28,60309.2,61062.64,58949.23,68480.26,57331.85,71070.85,63526.39,59616.03,60487.51,65210.33,67950.35,63757.44,67518.37,65158.84,65776.67,69290.21
