"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"1072",84.675,26.075,124131.695957735,136651.576671532,126810.918616907,158910.277064641,146646.909275887,145986.683597792,148013.76971038,145404.293445015,150743.017846571,142767.188680276,116022.690647565,132396.75345023,156778.598975247,141021.531357881,149221.990737462,145854.88564845,109054.479055729,137720.995104187,143480.768999032,137489.426794592,151155.725672722,145154.142034792,136276.860450422,129213.822434836,143596.184935191,128010.259215337,123796.277285399,145883.869592551,131688.652968459,136285.306344745,151905.484576156,132325.3152546,139819.620808321
"1073",84.725,26.075,120538.814504767,134264.229510087,123030.415376519,153333.613416937,140692.253089641,141590.054144022,142138.523008182,141559.098180371,146617.232024488,139155.63133793,113513.217911398,130569.579023982,150680.41309887,139977.958627575,146146.99006346,142033.226777175,104249.427315622,132792.659508038,139291.094029025,133093.96452136,147602.349099963,142498.88309468,131059.952936971,124986.257422298,142159.547429172,113566.662252771,118723.709027283,143166.941591454,128431.621148265,136502.309194265,149124.771485315,124720.120404161,135782.852669183
"1074",84.775,26.075,119586.289789324,129935.589706837,114309.466766764,145974.706002401,117351.860602935,134711.049406236,130299.744072763,133796.263859619,137684.529296361,127410.125826345,104811.41185984,126922.906902186,138812.149352026,131189.751674904,127749.378601563,136954.544446608,102480.142137134,128191.133276993,131768.119670923,128757.219069434,140936.211999275,134405.335998087,127294.692571873,115021.663619635,133519.645911921,105724.086475258,113291.28536586,131472.852123781,120305.762294398,120094.612853534,144315.457364905,122252.519489354,132973.877761218
"1075",84.825,26.075,115809.343353891,133360.795448681,132011.997399174,150224.908290961,120217.91061295,141712.87638483,141586.376991402,137040.354190379,135883.137075555,130352.310615014,102544.305951189,127746.125742346,148739.421940632,138173.10846684,134789.279257531,137889.315193166,113841.654222158,135586.690385455,137915.637693902,129216.81760285,141483.464930016,139367.464526133,127851.749135398,123677.175048977,137462.564566709,104551.202581065,120569.659039625,142638.126109927,138908.110016443,123595.493278759,150279.198744368,126599.535115722,136312.621396681
"1076",84.875,26.075,105470.677838285,130892.104071882,120165.80594193,145378.490242469,131113.94243777,134289.73943916,137931.434159335,123737.226342787,129516.721230523,124382.507470927,110538.449482932,123167.198910466,140841.883419012,138066.680393225,132768.424592619,139324.681590823,122311.14513693,132650.957111675,128734.552821638,132087.747779138,136182.742530757,141268.765874647,132666.625544365,116173.402508896,136243.33691692,109229.042040505,123484.835809134,131439.653488522,123904.284253679,128166.24820646,142819.736963977,131536.744196524,132242.386208511
"1077",84.925,26.075,106625.336818869,135015.533934898,123923.155739885,150409.06007998,132467.21175204,139201.694760528,140266.76632319,133745.592065509,138168.315102538,132274.693416618,108676.60250621,127096.113129326,142668.749171484,140557.938291283,136998.355501664,145356.262500734,125524.177358488,137452.912460508,118813.416022798,138141.189889222,141253.355075234,139822.040729018,133668.999692559,122445.742046545,135473.317951033,103464.533030185,123564.660358784,134740.482461557,127919.538811556,134346.42172587,143097.073055426,135237.090759096,134874.834278593
"1078",84.975,26.075,104479.968210007,131183.503471992,119452.191465155,145735.604445719,133834.278731792,132258.745890067,133846.582104249,130545.900071906,132784.768081517,131374.470488172,105223.362986917,131506.622787971,137427.408749794,139488.383612924,138521.328530571,131235.089114939,130737.210428154,133237.932854514,116065.795297053,132142.539194867,138377.43362166,140281.994520014,128812.877511166,120895.66826792,121587.418955196,96150.9277398506,119345.474153736,129090.734764491,122306.380545394,127287.250681325,140974.632576183,129980.272017511,129570.013945615
"1079",85.025,26.075,103970.898845544,133262.395815719,127183.18013059,149054.243359638,137861.998813781,137383.616492515,136427.284394095,142779.419849834,135085.211767493,132833.961364552,102984.45187284,121040.008396308,142436.14667712,147643.924307952,136147.902819661,128020.093609861,126919.559776775,139780.711085077,121005.964383323,135369.359880903,147378.845668712,147112.961231061,135109.48772046,124799.464294425,121923.070521214,93964.6161614984,123056.320304734,134579.659172856,122318.18340021,128803.619971055,150077.330308717,132916.371618276,135481.132077978
"1080",85.075,26.075,95663.0809516899,126716.137125412,121149.149519665,138232.67626835,134384.791732577,126392.4314573,126341.278757884,128267.157894095,124615.746366556,125209.079576746,107498.664639593,111248.050106263,133535.537692259,129219.750655359,123209.827251498,122746.493130634,114793.988235172,127625.035409914,126844.466370305,124836.096006249,136237.39313273,136548.306086602,126448.3494588,114153.644019075,119989.160542352,93270.8980904423,117002.746979753,126237.759263627,112859.004571857,120869.020225883,138810.997260372,123867.589259225,127538.481418572
"1081",85.125,26.075,106425.785095324,138873.475547833,130123.105612954,150960.954129964,146705.690850056,136287.601165277,144159.600655053,140618.426928258,137517.555375112,134603.762139155,119409.200225148,131285.111990543,141556.591069593,144351.846367961,136229.656688226,136181.2325794,123502.592508606,141981.352044823,137199.821749041,136014.787892931,149655.650127289,146798.911207315,141005.633828787,123720.284940881,138884.820392241,117013.858125633,121866.529651233,131720.827047022,121771.710802084,132923.749197817,147965.792478417,131057.355024547,138281.976655898
"1082",85.175,26.075,111725.873809695,141941.061595997,127042.530536207,156415.374104615,151105.505736837,143093.109573766,150073.973354742,151726.876078615,150993.932042448,138424.111260107,118864.552959326,126670.25646032,142655.760389729,153773.086142225,134316.882899049,124199.4600272,128254.249421211,149484.475909884,136668.695312895,149620.826799016,147622.732584839,151295.877758629,145358.774590026,120220.516103821,141912.069606322,128459.627967305,139807.506256086,131214.145531045,126148.840127402,121203.545125677,153401.443711618,135583.637029178,145824.283945913
"1083",85.225,26.075,99812.159198347,133956.751565465,106475.172392868,143482.983457542,135717.984593663,139022.315369788,137078.182797332,120551.597098377,140256.173336643,132602.379185477,108880.526049743,112730.62884075,131444.500770552,129344.455641598,123884.029106561,114528.230397171,119225.981296801,137672.57322923,132233.628950588,121596.361113545,135594.474952654,137988.834994162,130600.44754871,108677.54616603,133570.485681057,130385.947793647,124250.236292193,114223.717807829,113974.026921103,120449.23368005,146776.621128103,124863.870833851,132653.186564591
"1084",85.275,26.075,100374.443773103,125334.095862558,113661.317247997,136848.934573959,129986.860293061,134914.870565282,124799.176908283,109703.819751339,124345.990219857,125471.497662597,106052.325233384,111923.495626182,118846.685968222,123108.83914666,115529.527599578,127097.759379109,116219.284540807,129833.357770882,118668.557680705,116889.62148475,133809.6536702,127609.450204778,123404.066608931,105521.991241189,131618.727581187,126386.328417178,127104.611573734,116442.530266454,109991.754347694,121104.758522317,131205.199576038,123644.423117677,122207.046097345
"1085",85.325,26.075,100788.791863045,137216.551719508,116995.947236406,142396.913748666,135270.284834997,138346.310704471,127286.146148396,122729.103745033,141858.215468538,129420.329628621,113637.190236821,114744.060683483,123654.818261354,120937.737886946,118755.636057069,128633.892775449,120314.053569476,135500.605699886,130272.947893279,125648.615555351,129977.247491005,143141.421718262,132148.125252782,107616.658099927,125864.423286362,114225.609598943,119976.823428549,121119.053260382,123082.884525342,123221.815168765,144892.182666555,126508.303484658,135457.216703295
