"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2602",83.325,25.075,81071.2,142779,147728.1,171027.1,86693.49,164022,178968.5,161313.6,157535.2,167664.7,162839.1,161878.1,173343.9,153922.3,165000.1,165817,149415,162363.6,165964.7,155596.3,160489.7,88140.18,137452.5,143677,153215.8,158200.4,142876.5,139947.4,155279.6,157397.6,162298.5,163798.8,147855.4
"2603",83.375,25.075,83162.86,148175.2,154012.2,177982.2,92266.54,169873.6,183442.9,172016.9,165739.7,173951.1,168541.6,168200.2,172694,160765.7,171121,171985,155898.5,167081.4,172236,160497.3,167664.1,90546.75,136060.1,152927.9,166103,169995.8,148172.7,138555.8,154616.8,163697.4,168542.4,170020.2,153872.7
"2604",83.425,25.075,147567.4,153450.3,162785.6,177142.6,120149.3,178360.2,196189.2,177694,176833.9,184709.4,179150.3,177927.8,187121.9,169126.3,179637.4,181652.7,162955.2,172783.1,179709.2,170041.8,176049.6,104709.9,160347.2,160746.9,174726.6,176901.8,164953.2,140273.1,153167.9,171999.4,176258.4,177191.6,163162.9
"2605",83.475,25.075,140628.7,141443.5,150252.1,163715.2,129312,164847.3,180151.4,164240.4,161841.3,170823.3,164809.4,163978.6,172076.2,156333.5,165237.3,167557.6,148997,156690.7,163818.7,156722.5,162839.6,105458,148624.3,141856.3,156504.2,158676.5,152039,128669.1,139211.9,158879.9,162212.1,163043.4,150334.8
"2606",83.525,25.075,133537.4,136708.8,147176.5,158704.2,122428.2,158857.7,173608,159117.2,155970.3,164332.8,159179.5,158098.4,166194.5,151179.9,159288.3,162039.6,142398.2,150167,157026.6,149025.9,156287.5,110752.9,148542.3,133382.5,145117.6,150971.8,146673.3,126655.8,139173.9,152435.8,154928.5,156833.3,142736.9
"2607",83.575,25.075,144046.5,143542.4,154659.8,168626.9,128818.1,168093.2,183818.9,168842.5,166923,178786.5,167346.3,164092.5,175659.7,159615.8,168621.5,169954.1,152360.5,159940.2,169697.8,160002.4,165041.4,116555.2,157077.1,137652.3,155822.4,156899.9,151568,134393.6,150353.7,160943.1,164018,166299.6,151681.2
"2608",83.625,25.075,147821.5,145116.8,157449.7,176723.1,129431.7,170609,186151.7,169081.4,167185,175661.9,163271.7,165034.4,178519.9,163081,171033.2,172155.1,152641.3,162486,171576.6,160406,166658.1,116686,160198.7,139186.2,158023.1,158215.8,153532.2,136489.6,151813.6,164037.5,165126.4,166205.6,150476.8
"2609",83.675,25.075,148875.5,144524.2,159419.3,176329.6,127204.1,170132.7,183231,167758.5,164313.1,172058.9,164608.6,161394.4,179268.2,162929.6,170738.7,171148.4,152075.5,160821.3,168320.2,163577.1,166151.2,116406.7,162881.3,138932.4,155625.3,161582.1,156138.1,138501.6,151622.6,163656.5,165354.7,159986.2,150217.7
"2610",83.725,25.075,157865.2,169267,166632.9,179800,114817.5,171807.2,185859.3,173843.8,168238.7,175935,168377.8,164603.1,179408.4,165787.5,175119.9,173782.1,155060.2,163146.4,174096.8,165560.3,167040.6,116025.8,164897.6,141742.9,158244.2,162884,158435.5,139949.7,156124.5,165073.8,168216,153904.7,153088.1
"2611",83.775,25.075,164688.6,186815,174521.7,189097.9,93759.27,179334.5,195844.5,177420.7,177180.5,189153.3,176139,174580.2,187661.8,171554.6,183685.2,180636.8,163697.4,170842,187300.1,175021.8,174534.6,147454.1,172633.1,147229.5,166596.9,171759.7,159869.5,153348.1,168710.2,173351.5,176672.4,162105.9,156787.3
