"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2161",84.375,25.375,0,0,6301.737,3487.007,0,0,13016.23,2257.03,3467.681,0,16788.99,1072.607,0,0,0,3313.071,29919.79,3446.974,0,0,0,18165.29,4464.363,21453.51,12421.26,22686.25,28078.28,6091.909,26899.38,28468.94,34609.17,10313.31,32884.99
"2162",84.425,25.375,0,0,6214.014,0,0,0,20449.11,0,3419.666,0,33336.34,1043.998,0,9999.687,0,0,24638.61,2182.536,0,0,0,11525.84,2013.713,19840,12195.73,25747.44,29290,6012.777,26382.21,27901.61,32385.53,11165.24,32647.54
"2163",84.475,25.375,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099,-1339.099
"2164",84.525,25.375,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701,-1292.701
"2165",84.575,25.375,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776,-1288.776
"2166",84.625,25.375,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12,-1273.12
"2167",84.675,25.375,0,0,11452.5,33112.03,0,0,20317.49,0,8089.871,0,25997.96,7915.531,5226.433,25644.26,2082.044,0,7738.683,22945.13,3085.439,3034.015,0,21636.95,6249.895,7677.224,13135.69,15402.11,57668.86,6725.254,21408.68,27817.87,45145.24,4044.935,34957.02
"2168",84.725,25.375,0,0,12058.52,28489.6,28319.93,0,28908.76,0,13770.12,0,28660.51,10834.7,13642.87,69479.33,19104.51,0,6458.407,27525.26,14231.7,7744.599,0,30461.92,14195.52,6437.199,13219.96,23544.43,25292.2,6777.772,24095.83,25615.31,25894.76,20726.28,30743.86
"2169",84.775,25.375,0,0,9923.342,34357.3,0,0,28621.89,0,7143.65,0,26982.45,19434.2,31529.01,23774.51,24692.75,0,21663.47,16901.47,17916.93,13774.98,0,19557.68,11602.19,6783.709,30224.55,13759.21,26489.83,4450.66,22600.1,27447.48,27455.37,11750.63,36539.29
"2170",84.825,25.375,0,0,8559.611,20640.71,0,0,32743.14,0,7263.064,0,27540.95,19764.34,19590.93,31342.55,15225.09,4107.066,27929.12,8570.282,28027.82,29816.58,0,4731.329,1005.758,3177.34,27829.07,10600.47,26946.03,7303.081,53701.32,27871.76,28134.53,9310.594,31358.56
"2171",84.875,25.375,0,0,8514.759,20578.44,0,0,28970.92,0,7229.437,0,26514.58,2084.162,9901.099,24538.08,0,2020.361,18336.11,3324.292,89386.36,74314.73,1067.336,0,2037.641,3160.802,28153.47,11594.48,26744.53,32224.76,95173.63,27187.15,27762.69,11884.24,28909.77
