"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"3127",86.975,24.775,74999.9329845423,74207.5905789698,79360.1032442285,77015.0941380419,73161.5692396349,80917.9985323213,87443.9424972219,98578.2716250015,74812.1148804644,70645.8972669113,95278.4205665881,91760.7237680617,73391.8848067921,89863.031771226,79125.8010178295,90011.4569393005,127636.927286686,101009.267189391,156072.371187158,136384.78242939,79115.3274469983,78833.890044284,60442.8168864928,67974.8954732229,143811.671479729,113061.299615929,123231.861394192,97235.1370206698,119141.563101719,119208.739303714,69712.1484435158,121128.485437914,97869.0467948167
"3128",87.025,24.775,67788.6607240643,69567.5087216824,75305.0847731304,72039.8220161611,69608.154001528,71726.2706746428,80377.9460070661,91111.0596078549,69244.0622598232,65763.516003039,92650.4143365776,86979.5269312813,72404.8222721448,84231.8113925259,71268.3029026522,80786.5067488566,124563.446935976,95771.3914444112,144360.202152496,132150.39546766,72599.6026761212,77117.2683170368,57463.8555273819,63969.9498848657,141520.969652084,112066.344651028,121068.633598643,95655.322846234,115437.088562204,119691.865812817,64061.073525779,117935.061445759,104158.30628677
"3129",87.075,24.775,67122.1812452224,67706.2251345605,75016.2199908227,71563.7557188272,67884.9160095631,71292.6837316506,95196.6033582088,85650.2414112699,64304.3814433385,64565.4849614466,110781.163883269,88705.9707759924,68347.918269001,84482.5127045828,71035.4677369665,78121.7225134019,124197.188209006,95739.0552395068,149492.182172541,131527.097373181,72162.3143269812,77887.0752467644,56032.0849931142,62336.8817396538,140495.952341391,112005.072228018,123832.178679452,96241.7332684642,116194.789089065,121533.333401508,62354.3434430074,109415.794396404,103960.072175433
"3130",83.475,24.725,113952.022603582,93242.7772386544,109900.442660589,83982.1990164754,79107.9053242435,99546.2240874224,136607.94307282,124277.696399198,80180.8468868773,103861.919894549,138312.832131225,165281.826914531,133637.207150268,158711.168607684,139613.743289523,92319.1328560202,147215.667553838,151414.07624207,170336.646331547,161057.304950615,135424.850048162,65207.6738242137,87245.8695537828,159021.9980869,162850.964126472,148015.884993208,152419.148726219,140002.875411502,156695.545197381,165553.371820189,168147.581460278,126838.545703137,159229.546189611
"3131",83.525,24.725,84052.6874743177,77947.5168297476,75309.9016166194,85829.7677183462,79658.190112675,86517.097139325,99436.1751629828,103243.40391745,76978.1861426185,88549.8480654173,96416.9314742669,78775.3437989006,89393.2166909165,69441.285679895,95129.2661370477,99184.0243175554,137411.936648752,92705.0183381714,115006.911755769,143622.098558834,84877.6797235871,62683.2632510017,69008.9973080486,69832.2501583404,94080.1984172405,70939.8653418683,111458.425921629,55813.4427082176,76280.0396885411,84895.2048904888,75021.932444638,89433.4951557427,79482.0399471147
"3132",83.575,24.725,79328.9850965355,75309.1935377316,72478.2753645529,82005.3471086683,76239.967294929,82160.41872704,94282.3985837625,99381.4107969395,75462.4674921609,84263.3829002321,91628.0677274136,75508.5154126229,85274.8428679242,67609.3527683001,90373.6874578244,94087.1047576773,135239.69312022,87806.9163972585,109533.964869508,143104.652103,80600.7388312039,60666.3321000335,66721.5268911591,67575.2112605635,89298.5756262165,67578.9478622331,106555.954398687,54239.8784605442,71814.9741653092,80845.2070133466,71325.3531538328,87761.8393318694,78032.9945367455
"3133",83.625,24.725,82157.3786753533,77461.2308035114,74123.2435372345,86618.9610468122,78667.3468358151,84633.7115416139,97993.5820699164,103234.243299957,77593.7244653901,87296.5349010341,93306.1630691299,78270.8886049,87118.3166215856,70214.4873344489,93765.9697171454,97695.6816496764,138232.332755935,90820.2641432354,111643.621990897,145603.344012691,82507.8374519421,62297.3264546838,72677.6525157893,69758.9453584789,92576.3470263447,69805.9406583942,108702.568035233,55997.6227717378,73866.9199138846,83396.8254656406,73411.8253821641,90870.5243989253,80918.4461627811
"3134",83.675,24.725,79607.7704386179,75717.015728174,74313.9046996299,84513.6701794359,76665.5510488099,82191.5498393147,95464.0478752284,100574.313154446,75669.8989562558,85037.1386184723,90887.1115234235,76681.0246702852,84852.0267542129,68812.2568106414,91440.2740848996,95180.6479541057,135340.401222604,88300.591330624,108043.407984476,141205.998904178,82205.2066964361,63035.1062955029,71255.2366763322,68334.5433346514,90096.5665970255,66919.7161136937,104328.490714749,55069.3490486479,71954.1926772759,81208.6930859039,71386.8284720246,88845.6938316961,77634.4784650166
"3135",83.725,24.725,84679.8210867346,79661.4245329136,77505.0069925696,89367.0508763693,80890.2689243541,86853.2702464545,102088.896139432,111149.749115786,80351.1199453554,90514.038404669,100690.823334359,79036.1491880852,92370.6871631036,73345.0367684677,97390.4242532382,101664.532407288,140526.267969999,93696.8326477271,111408.196993489,150327.241669276,87694.6857046283,66197.7176844297,73567.1349302565,71912.435360654,96011.4962324071,74811.0207444904,105767.136676722,58049.8476060719,75966.0333409683,85870.0199136411,79588.9264971439,94375.3235046695,82421.1517780195
"3136",83.775,24.725,83857.801872704,80223.786737082,77870.947617879,87644.8945688647,81101.1330531709,86905.2499835797,101510.027385652,110840.61717709,79729.7791364349,90253.86258088,100186.821760115,81541.0478822295,90107.9238884969,73382.3189882627,96980.9744600894,101191.533364478,143429.644690482,93531.0744071865,110397.431746563,153052.455824727,88093.3633966782,64745.2039101812,78290.9141069016,72653.4117734142,95827.2438670456,71173.2061168491,107775.515557627,58647.8328691979,76243.76156967,86154.9632200038,75553.0876835415,94976.2317997223,82846.7683938201
