"","x","y","variable_z.1","variable_z.2","variable_z.3","variable_z.4","variable_z.5","variable_z.6","variable_z.7","variable_z.8","variable_z.9","variable_z.10","variable_z.11","variable_z.12","variable_z.13","variable_z.14","variable_z.15","variable_z.16","variable_z.17","variable_z.18","variable_z.19","variable_z.20","variable_z.21","variable_z.22","variable_z.23","variable_z.24","variable_z.25","variable_z.26","variable_z.27","variable_z.28","variable_z.29","variable_z.30","variable_z.31","variable_z.32","variable_z.33"
"845",85.575,26.275,52242.7587890625,44624.04296875,40282.841796875,34019.0795898438,41487.998046875,34231.1206054688,40702.6416015625,36490.6396484375,38290.400390625,40840.1611328125,49198.0810546875,43971.240234375,39116.0400390625,37095.3198242188,45279.12109375,40429.0405273438,33312.1997070312,36033.0395507812,41157.51953125,33695.439453125,43212.080078125,38172.6416015625,34513.9990234375,37324.8803710938,35968.0395507812,26570.400390625,34137.880859375,39634.19921875,41500,40464.3603515625,38922.51953125,38299.4384765625,30436.8408203125
"846",85.625,26.275,46050.400390625,45074.677734375,36557.1997070312,30695.2001953125,36949.8803710938,30783.0004882812,36714.9609375,32650.2783203125,34290.9204101562,36809.9609375,44266.6796875,39430.6396484375,34923.9990234375,38102.119140625,40961.5234375,40731.4794921875,29828.8793945312,36461.4404296875,36832.080078125,30083.1591796875,39194.2797851562,34303.3984375,30236.1206054688,33690.2001953125,31761.8017578125,23900.83984375,30319.4799804688,36431.8798828125,36690.6787109375,35254.7607421875,34248.1201171875,39201.0400390625,26530.6005859375
"847",85.675,26.275,42929.521484375,41545,33813.5986328125,28057.6806640625,34336.9604492188,28025.87890625,33891.201171875,29931.0009765625,31481.0791015625,33608.2397460938,41860.478515625,36463.0810546875,33123.5595703125,34908.2788085938,38420.6396484375,37913.0395507812,27693.759765625,33946.8798828125,34298.8403320312,27568.5205078125,36325.83984375,32003.1201171875,27756.9995117188,31373.9599609375,29367.3999023438,21802.6391601562,27689.16015625,33881.9189453125,34332.55859375,32445.2783203125,32199.7607421875,36021.4404296875,24017.7587890625
"848",85.725,26.275,43089.04296875,36847.7587890625,34147.119140625,28103.0395507812,34544.638671875,28068.0395507812,33904.3603515625,30414.599609375,31582.48046875,33643.720703125,42391.4404296875,37083.8403320312,33431.3598632812,35106.640625,38145,38025.400390625,27852.44140625,29743.681640625,34244.0795898438,27849.8803710938,35861.201171875,31623.0395507812,27385.0805664062,31529.3212890625,28951.0400390625,21803.0395507812,27757.041015625,33656.4013671875,34293.0810546875,32371.9604492188,32927.55859375,36148.0395507812,23383.5205078125
"849",85.775,26.275,51549.3603515625,43893.9599609375,40525.1196289062,33764.7607421875,36650.9594726562,33980.9204101562,40686.6015625,36344.7216796875,38246.1206054688,40392.44140625,44548.5595703125,38963.9208984375,39254.4799804688,37146.6015625,44971.0400390625,40264.8388671875,34002.1997070312,35685.9204101562,40746.5185546875,33754.19921875,43651.162109375,37790.5200195312,34278.798828125,37142.1997070312,35412.7587890625,26930.0805664062,33621.4013671875,34701.8017578125,40462.48046875,39680.83984375,39168.0004882812,37831.1206054688,30297.2802734375
"850",85.825,26.275,47994.31640625,40933.4399414062,37618.5986328125,31052.44140625,38586.640625,31348.359375,37808.9599609375,33705.2783203125,35437.158203125,37031.8408203125,45313.4765625,40983.642578125,36583.3984375,34483.759765625,42655.283203125,37320.400390625,31639.638671875,37356.8017578125,37931.1206054688,30599.3994140625,39836.6796875,35454.0795898438,31170.1611328125,34557.158203125,32666.5600585938,24706.7993164062,31288.0395507812,36922.51953125,37936.6796875,36657.080078125,36940.76171875,34959.9609375,26833.759765625
"851",85.875,26.275,47361.796875,40948.6010742188,37199.2797851562,30859.23828125,38043.4008789062,30712.55859375,37113.359375,34144.0405273438,34561.9995117188,37378.8793945312,44692.158203125,40985.078125,36184.7216796875,39250.3198242188,41503.9208984375,41237.3193359375,30825.9204101562,37214.3212890625,37443.2397460938,30758.1982421875,40192.919921875,35338.4399414062,30523.5986328125,33353.5986328125,31831.4013671875,24241.8798828125,30874.9609375,35867.51953125,37257.6000976562,35994.19921875,36210.2392578125,39830.4809570312,27469.8388671875
"852",85.925,26.275,47782.2802734375,40924.8803710938,37242.841796875,31311.1206054688,37340.83984375,30898.759765625,37469.4799804688,39231.7211914062,34978.359375,37455.1196289062,45167.7197265625,40763.1201171875,36217.6000976562,39177.919921875,41176.0400390625,36412.041015625,30880.6787109375,36633.3203125,32303.359375,30875.9594726562,40268.2006835938,34970.1611328125,30893.5595703125,33856.0009765625,32107.7587890625,24313.2397460938,30798.720703125,36049.638671875,37333.720703125,35365.6787109375,35895.2001953125,39765.3588867188,27646.9995117188
"853",85.975,26.275,47583.359375,40901.6796875,37237.158203125,30331.7602539062,37442.6391601562,30854.7607421875,37032.841796875,39054.2407226562,34880.6396484375,37074.9194335938,44807.40234375,40728.720703125,36207.3583984375,38940.3588867188,41119.7607421875,36724.8803710938,30819.3603515625,36841.7602539062,32202.8002929688,30833.6401367188,40234.12109375,35098.681640625,30845.3198242188,33720.9594726562,32125.9594726562,23937.51953125,30410.87890625,36465.87890625,37942.919921875,40950,35404.599609375,34626.8798828125,27469.3212890625
"854",86.025,26.275,42501.240234375,40663.6791992188,37100.0805664062,31391.4794921875,37822.2802734375,30493.28125,36857.8002929688,33770.83984375,29686.318359375,36716.279296875,44734.521484375,34403.8793945312,36004.7998046875,39196.4794921875,40943.359375,41713.1201171875,30518.4399414062,31893.5986328125,31949.9609375,30118.0810546875,39881.7211914062,34548.3203125,30552.919921875,33418.759765625,32152.2802734375,23974.7607421875,30304.7998046875,36343.4814453125,37744.3212890625,35142.119140625,36206.3598632812,39298.2788085938,27210.0390625
"855",86.075,26.275,42325.478515625,40991.0791015625,36641.201171875,31484.9194335938,37671.5209960938,30288.759765625,37371.9995117188,33815.0390625,29748.5595703125,37014.7998046875,44607.841796875,39443.8793945312,35715.9594726562,37866.6796875,40825.439453125,36375.9204101562,30324.4384765625,31922.041015625,32107.6416015625,30490.6787109375,40156.240234375,34509.8388671875,30664.6801757812,34144.638671875,37965.2001953125,23861.5185546875,30328.8793945312,36217.51953125,32729.7998046875,35087.51953125,35473.759765625,34209.7216796875,27935.80078125
"856",86.125,26.275,41682.919921875,39453.1591796875,36620.2783203125,31404.521484375,32930.2783203125,30755.5615234375,37051.6015625,28757.6000976562,30386.6796875,36933.5986328125,43673.2421875,34610.6787109375,36407.119140625,36413.6401367188,36200.80078125,37157.51953125,31045.76171875,32758.4814453125,32897.6806640625,30784.3212890625,38511.4794921875,28915.1196289062,26909.0405273438,33302.44140625,33240.1196289062,24595.1611328125,30455.0805664062,35794.4384765625,33087.2802734375,36077.1997070312,34519.3603515625,33148.681640625,27646.1596679688
"857",86.175,26.275,42248.5205078125,39063.1201171875,32317.51953125,31467.3999023438,32834.3994140625,30763.0810546875,37029.0405273438,32640.6005859375,29607.7197265625,36240.3198242188,44183.359375,39005.400390625,35982.7197265625,36490.2783203125,40149.4384765625,35916.6796875,30368.2397460938,32085.0390625,32581.9189453125,30754.3212890625,39052.6806640625,33061.0791015625,26487.6806640625,33147.2802734375,32713.1982421875,24098.0810546875,30421.8017578125,35989.19921875,33008.9208984375,35698.3984375,35889.3212890625,32996.4794921875,27488.720703125
"858",86.225,26.275,42168.837890625,40070.7592773438,36738.1982421875,31477.841796875,37472.3999023438,30475.0805664062,36820.5615234375,32444.0795898438,29660.439453125,36161.6015625,45366.240234375,39580.0390625,35656.9995117188,37936.1206054688,40530.2001953125,41698.4375,30048.759765625,31994.6801757812,31789.0795898438,30482.7587890625,40252.4389648438,33847.080078125,26432.3193359375,33510.2783203125,31522.6416015625,23806.7602539062,29149.599609375,36498.9599609375,32581.6015625,35510.6396484375,35155.5200195312,38277.3193359375,27213.0810546875
"859",86.275,26.275,41401.4404296875,40042.3999023438,36381.8798828125,31736.279296875,37000.0390625,30327.080078125,36764.638671875,33467.6416015625,29683.4399414062,36263.3203125,44611.4404296875,39136.7602539062,36498.0004882812,37765.439453125,40350.80078125,41891.240234375,30050.361328125,31321.9604492188,31946.6796875,30763.798828125,39812.919921875,33660.6005859375,26419.4384765625,33512.958984375,32655.1611328125,23800.6787109375,29324.3603515625,36761.8017578125,32037.6806640625,36161.3598632812,35120.0390625,37930.0390625,27335.1196289062
"860",86.325,26.275,41559.27734375,40136.3598632812,36282.080078125,31127.7197265625,36837.6806640625,30280.3198242188,36659.7998046875,33111.4404296875,29641.5185546875,36243.0395507812,44536.123046875,34349.4384765625,36478.4399414062,37749.0405273438,39873.4399414062,41422.63671875,30116.8798828125,30837.1997070312,31817.7197265625,30043.798828125,39550.83984375,33156.5185546875,26337.2802734375,33437.6806640625,32441.240234375,23739.12109375,29355.1196289062,36618.28125,32031.9995117188,35895.1196289062,34864.8803710938,33321.0009765625,27126.1206054688
"861",86.375,26.275,41316.5625,39350.7592773438,36208.4399414062,31136.240234375,36624.560546875,30057.55859375,36657.48046875,33237.958984375,29281.240234375,35624.4384765625,44979.638671875,38857.2802734375,36758.8403320312,36486.8798828125,35623.3984375,41599.31640625,29565.361328125,31329.638671875,31700.87890625,29896.279296875,39222.8002929688,33431.6796875,26290.7202148438,33579.7216796875,32066.0009765625,23257.880859375,29321.0791015625,36625.7202148438,32072.880859375,35675.76171875,35249.8803710938,33334.599609375,26886.1206054688
"862",86.425,26.275,38370.7202148438,33010.1611328125,33112.3999023438,28632.3999023438,29256.4404296875,27727.158203125,33690.1611328125,30431.7602539062,27333.0004882812,28901.71875,42353.9208984375,30447.2802734375,34721.5600585938,33139.599609375,37360.83984375,38375.80078125,27611.1206054688,29162.158203125,29458.2397460938,27797.55859375,36073.0810546875,30655.83984375,23811.4794921875,30485.478515625,30081.318359375,21579.599609375,26940.6396484375,33861.5600585938,29872.958984375,33196.6015625,32224.4384765625,30983.9208984375,24258.2397460938
"863",86.475,26.275,37608.1591796875,31836.4404296875,33435.5615234375,28095.2783203125,28765.83984375,27021.7602539062,32999.7607421875,28739.8388671875,26535.1196289062,27877.6416015625,41484.443359375,30418.2397460938,34090.400390625,32251.240234375,32404.0405273438,36741.1596679688,26611.240234375,28519.9194335938,28886.4013671875,27710.6005859375,34973.3984375,25271.1596679688,23212.2412109375,29995.0805664062,28563.0004882812,21031.9604492188,25947.3999023438,32974.16015625,29059.7216796875,31686.8408203125,31778.8793945312,28684.3603515625,23751.8408203125
"864",86.525,26.275,37409.7216796875,31938.4814453125,32555.361328125,27823.5205078125,28794.560546875,27146.6015625,33502.958984375,25308.8403320312,26685.400390625,32186.0400390625,37396.240234375,34537.1606445312,34416.5185546875,32799.2797851562,36580.2001953125,37121.5185546875,26810.2392578125,28603.798828125,28883.9599609375,27629.7998046875,35295.2001953125,25369.3603515625,23241.279296875,30233.5595703125,28535.80078125,21009.3603515625,25649.0795898438,32940.9204101562,28773.759765625,31743.681640625,31582.041015625,29234.521484375,23636.0400390625
"865",86.575,26.275,38245.1611328125,31623.681640625,32501.8408203125,28082.080078125,28980.83984375,26600.2783203125,33730.0390625,25333.359375,26653.4399414062,31771.9604492188,36369.3603515625,34422.3193359375,34429.7998046875,33139.9609375,32613.5205078125,36385.439453125,26707.2802734375,28434.23828125,28912.3583984375,27238.9599609375,34606.9189453125,24771.640625,23228.9208984375,29841.9995117188,28239.7216796875,20906.7602539062,25816.0791015625,32709.4384765625,28902.7197265625,32324.3994140625,31468.720703125,29424.3994140625,23748.8793945312
"866",86.625,26.275,37600.7202148438,35943.359375,32018.9208984375,28051.9995117188,28636.8408203125,26722.080078125,33325.478515625,25013.798828125,26426.9995117188,32041.8017578125,36421.279296875,30410.1611328125,34496.318359375,32850.439453125,36126.0791015625,32500.1611328125,26781.8798828125,27930.9594726562,28830.2001953125,26879.23828125,34370.6396484375,28936.8017578125,23297.55859375,29928.4399414062,28474.4384765625,25670.439453125,25800.400390625,32217.2412109375,28738.9599609375,32005.6005859375,31666.3598632812,29066.4794921875,23828.8793945312
"867",86.675,26.275,37202.3193359375,31734.9609375,32326.7602539062,28000.478515625,29094.12109375,26694.3212890625,33094.7998046875,25002.51953125,30623.8403320312,32205.439453125,37360.1611328125,30326.6796875,34258.4814453125,32803.681640625,36092.3193359375,32561.9604492188,27081.9995117188,27960.361328125,28774.23828125,27367.841796875,34322.3583984375,29342.041015625,23187.2802734375,29469.9609375,28610.7202148438,25432.3583984375,25992.2802734375,32481.3598632812,28710.80078125,31834.12109375,31706.1596679688,29592.3193359375,23617.8002929688
"868",86.725,26.275,39828.1201171875,32265.478515625,32398.9990234375,32428.2397460938,29096.8408203125,26461.3598632812,32798.4814453125,29376.640625,30318.720703125,32422.919921875,38595.2001953125,34848.5205078125,32535.5200195312,32245.0805664062,36066.9189453125,32460.6005859375,26406.9604492188,29063.9208984375,32862.3583984375,27709.19921875,37127.919921875,25493.2006835938,24349.6801757812,28564.23828125,28539.9194335938,25943.1591796875,26609.16015625,31559.7607421875,32200.0805664062,35830.5200195312,30514.7998046875,29472.6000976562,28226.3598632812
"869",86.775,26.275,43847.802734375,35446.7602539062,32446.9995117188,27943.9208984375,29076.4794921875,25316.4794921875,32958.6401367188,25091.279296875,30761.3598632812,32472.080078125,39690.1196289062,30461.0009765625,33060.478515625,31989.23828125,35603.798828125,32336.1206054688,26604.638671875,28660.2807617188,33239.19921875,27104.3994140625,33755.2392578125,25372.51953125,24351.240234375,28578.9599609375,28526.6015625,25973.28125,26564.3603515625,31666.9995117188,31781.5600585938,32187.1997070312,30770.83984375,28820.439453125,28117.1997070312
"870",86.825,26.275,37739.3994140625,32323.9599609375,32215.6787109375,28521.8408203125,30003.3984375,26363.3203125,33540.361328125,24913.5205078125,31427.919921875,32147.6416015625,36734.0405273438,30374.7998046875,33577.958984375,33270.0390625,32218.5205078125,32948.4399414062,26863.759765625,28569.2797851562,29400.439453125,27259.3603515625,35477.3583984375,25038.4008789062,23542.8002929688,29047.2802734375,28810.3198242188,25991.240234375,26383.5205078125,32539.16015625,28658.0004882812,32706.8408203125,30657.44140625,30381.4404296875,24594.7192382812
"871",86.875,26.275,38176.4794921875,31578.28125,32321.240234375,27443.5595703125,29907.3999023438,25672.44140625,33451.4404296875,24642.919921875,31772.3999023438,32166.6015625,35846.5600585938,29624.3994140625,33818.2397460938,32379.7607421875,32231.240234375,32728.9599609375,21870.7202148438,28457.48046875,29270.76171875,27545.9594726562,35149.19921875,24411.0400390625,23143.9599609375,29463.4814453125,28727.3583984375,25382.919921875,26224.7607421875,32932.919921875,28580.0805664062,32270,31281.9995117188,29919.8388671875,23835.5200195312
"872",86.925,26.275,37730.6396484375,28337.880859375,32514.6801757812,28324.7607421875,29572.041015625,26349.23828125,33507.55859375,24711.9604492188,31568.720703125,32007.158203125,36657.919921875,29944.4384765625,34624.0795898438,28249.9609375,31846.9189453125,32862.6000976562,22076.0400390625,28481.640625,29298.0810546875,27411.5600585938,35229.0405273438,29313.681640625,23275.6787109375,28798.4814453125,28696.4404296875,25438.5205078125,25449.0795898438,32707.2412109375,28121.9604492188,32308.3203125,31344.9609375,25873.0395507812,23624.4799804688
"873",86.975,26.275,37786.0791015625,27614.9194335938,32799.638671875,27815.7202148438,29984.9194335938,25086.318359375,33570.6005859375,24674.0405273438,31120.0390625,31452.1997070312,36604.599609375,30083.0395507812,34051.640625,32648.5595703125,32643.1982421875,33152.7197265625,22103.8403320312,28441.9995117188,28716.5185546875,26878.9599609375,35375.2392578125,29284.16015625,23161.5185546875,29312.080078125,28694.2797851562,25297.2802734375,25078.0810546875,32530.87890625,27999.4799804688,32318.0004882812,31286.5185546875,25378.4399414062,23634.4799804688
"874",87.025,26.275,38158.5595703125,29039.4384765625,33117.8002929688,28329.12109375,30425.87890625,25440.400390625,33870.361328125,24999.0405273438,32157.919921875,32749.12109375,37370.4809570312,30907.8002929688,34456.0400390625,33451.9604492188,32972.6416015625,33685.2783203125,26734.3994140625,28814.23828125,29070.5200195312,27238.5205078125,36073.6010742188,29815.83984375,23750.5200195312,29516.640625,24112.119140625,25885.439453125,26465.7202148438,33445.6787109375,28763.0004882812,33218.2397460938,31782.8002929688,30886.4404296875,24053.28125
"875",87.075,26.275,43801.0009765625,42622.001953125,42554.521484375,38054.9194335938,35257.7587890625,35830.1196289062,37984.0405273438,34527.3193359375,37408.28125,37452.2412109375,43213.681640625,41175.76171875,39688.2788085938,39141.8408203125,42666.4794921875,43368.642578125,30202.841796875,31697.958984375,38100.9594726562,31202.55859375,40759.16015625,34706.3598632812,27261.8017578125,34842.1997070312,33454.7216796875,29751.1206054688,29490.87890625,38146.0791015625,37916.0791015625,37532.6416015625,35498.759765625,36362.919921875,34595.2783203125
"876",87.125,26.275,37148.4814453125,28574.3603515625,32044.560546875,28044.3603515625,29925.83984375,26045.0805664062,32800.7202148438,24741.0400390625,31258.5205078125,31728.5205078125,36583.4790039062,30113.0810546875,33317.119140625,32065.361328125,32145.80078125,32968.0395507812,26661.4013671875,28263.0810546875,28340.87890625,26608.9990234375,30225.2001953125,25237.6416015625,23173.28125,28964.560546875,28598.759765625,25385.6005859375,25597.8002929688,32314.0795898438,27730.7202148438,32571.9189453125,31176.8408203125,25930.83984375,23591.9189453125
"877",87.175,26.275,48999.31640625,42911.6796875,42475.83984375,37201.4404296875,35675.3198242188,30197.6806640625,38075.1611328125,34094.16015625,36975.76171875,37061.4404296875,49214.8388671875,41693.9208984375,39270.0805664062,38271.3208007812,42337.158203125,43307.080078125,30730.83984375,31204.560546875,37649.23828125,30850.2783203125,41606.962890625,34711.4013671875,27079.9194335938,41063.5205078125,38595.0390625,29922.8002929688,29677.6806640625,38326.5991210938,37434.599609375,37582.158203125,40846.5991210938,35363.1591796875,34900.83984375
"878",87.225,26.275,41347.51953125,31539.8388671875,35494.6801757812,31086.0009765625,33349.9609375,28433.5986328125,35787.1997070312,28037.44140625,30967.158203125,35572.1997070312,39857.6000976562,34328.9599609375,36755.9204101562,35498.1201171875,35657.48046875,36139.560546875,30069.16015625,32081.4013671875,31884.7607421875,29838.1982421875,33299.3994140625,28080.9594726562,26511.8408203125,32240.5200195312,32368.3984375,28392.841796875,29786.0791015625,35081.201171875,31224.16015625,31564.12109375,29641.4013671875,29592.48046875,27477.119140625
"879",87.275,26.275,41789.8828125,31921.4013671875,35602.958984375,31761.4404296875,33392.2802734375,29899.3994140625,31682.841796875,28348.0395507812,30982.158203125,35325.3198242188,39798.4790039062,29750.9204101562,36382.7197265625,31314.8803710938,35563.28125,36338.359375,29930.80078125,32051.1596679688,32268.798828125,30547.919921875,33255.6787109375,27855.6396484375,26543.6791992188,32246.0009765625,27763.28125,28398.3984375,29582.51953125,35106.8798828125,31047.6391601562,31277.1606445312,29831.318359375,30015.3198242188,28033.28125
"880",87.325,26.275,40984.921875,31106.6796875,34799.7216796875,30783.0395507812,32285.2392578125,23449.7192382812,30762.6806640625,26834.521484375,29975.9594726562,34263.798828125,34685.3198242188,28765.1611328125,35407.3999023438,30600.6787109375,34079.8803710938,35150.80078125,24626.0400390625,30885.2807617188,31447.6000976562,29084.560546875,32457.958984375,27414.638671875,25635.7202148438,31771.9604492188,27024.521484375,27278.720703125,28456.0791015625,29636.5600585938,30321.201171875,30392.3999023438,28926.4013671875,28111.5600585938,27390.1196289062
"881",87.375,26.275,40461.318359375,31075.87890625,34784.12109375,30945.80078125,32680.1611328125,23201.5185546875,30991.6796875,26799.599609375,29768.1982421875,34726.9189453125,34619.560546875,28819.9609375,35619.8803710938,26225.9594726562,34186.7602539062,35324.6801757812,24575.439453125,30764.8803710938,31114.12109375,29115.9204101562,32267.51953125,27042.8002929688,25874.4799804688,30857.958984375,27242.041015625,27425.87890625,24354.3994140625,29480.1611328125,30109.0795898438,30395.9594726562,29554.7998046875,23770,27096.7602539062
"882",87.425,26.275,40670.76171875,31008.759765625,34864.9609375,30250.80078125,28237.8002929688,23223.6401367188,30274.560546875,27182.3193359375,29602.3193359375,34714.9194335938,34368.9990234375,28928.359375,35469.2797851562,25970.6005859375,34133.681640625,34985.76171875,24472.3999023438,30892.958984375,31465.2783203125,29191.4794921875,31531.6796875,27430.478515625,25828.3203125,27427.48046875,27473.4008789062,27397.880859375,23667.6806640625,29190.7592773438,30393.1201171875,30751.8798828125,29345.478515625,23734.8388671875,26754.0795898438
"883",87.475,26.275,32874.23828125,26927.1997070312,27395.80078125,22836.1596679688,24865.439453125,18929.4799804688,27056.5185546875,23166.7602539062,25940.6005859375,26307.919921875,30479.3994140625,24056.0009765625,27402.6416015625,22368.8793945312,26655.0805664062,26420.87890625,21671.4404296875,23972.7587890625,28322.119140625,19814.3994140625,24191.4013671875,19201.9201660156,16618.720703125,22764.599609375,19341.7602539062,18938.9196777344,19238.5595703125,21683.720703125,26911.7602539062,27030.2807617188,25535.2807617188,20362.3596191406,23058.359375
"884",87.525,26.275,33530.9204101562,26971.0791015625,27488.4814453125,22725.83984375,25234.3994140625,19311.9995117188,27321.6796875,23178.5205078125,26021.1206054688,26687.158203125,25692.919921875,24032.119140625,27947.041015625,22430.7202148438,26571.1596679688,26837.51953125,21607.958984375,24088.3203125,27930.6787109375,19692.6806640625,24212.8393554688,19210.9997558594,17042.8796386719,18633.4399414062,19296.1206054688,18937.7197265625,19263.9599609375,21696.0009765625,27035.3198242188,27424.521484375,25962.1997070312,20792.1997070312,23474.2407226562
"885",87.575,26.275,28474.12109375,26789.8803710938,27488.1591796875,22378.0395507812,24802.7197265625,19333.5205078125,26575.9594726562,23206.201171875,26034.6801757812,26148.8403320312,25297.7587890625,23816.6796875,27832.158203125,22401.0791015625,25754.0795898438,26671.240234375,21083.3203125,23334.8388671875,28427.1997070312,19507.8002929688,24304.3603515625,19207.8393554688,16706.5197753906,18956.7602539062,19517.5598144531,18921.0400390625,19195.83984375,21728.359375,26995.7202148438,27421.0791015625,25545.6005859375,20832.7587890625,23311.5991210938
"886",87.625,26.275,40185.80078125,30986.71875,34585.0390625,26412.119140625,28601.8408203125,22716.7602539062,30327.6806640625,26687.8393554688,29580.2001953125,33962.880859375,33675.2001953125,27640.6787109375,31013.720703125,26674.2797851562,30129.3603515625,34918.6401367188,24623.1591796875,26127.3193359375,31556.240234375,28921.4013671875,32193.8793945312,27397.48046875,25859.7192382812,27838.8793945312,23254.2797851562,27922.119140625,23828.359375,28806.1206054688,30139.8803710938,30867.7197265625,29553.359375,23854.560546875,26625.3198242188
"887",87.675,26.275,40358.9990234375,30786.9604492188,34378.3203125,26014.0405273438,28508.6401367188,22731.201171875,30586.640625,26711.4794921875,29522.8002929688,29559.638671875,33688.6401367188,27916.71875,30968.5986328125,26693.759765625,30112.55859375,34791.5600585938,24613.4008789062,26186.7602539062,31617.158203125,28955.3198242188,31963.9990234375,27440.6005859375,25488.2397460938,26646.8408203125,27527.55859375,27876.279296875,23756.1206054688,33528.3203125,30050.1611328125,30341.9189453125,29532.158203125,23943.8793945312,27203.5986328125
"888",87.725,26.275,32926.4404296875,22508.0395507812,27541.640625,22337.6806640625,24674.8388671875,19294.9194335938,26835.439453125,22794.3212890625,26178.720703125,25821.9995117188,26057.880859375,19187.1997070312,27539.3603515625,18482.48046875,26427.880859375,26596.9604492188,21402.2412109375,23510.9594726562,28160.87890625,19665.439453125,23350.80078125,19147.5598144531,16669.9194335938,18188.6401367188,19416.1206054688,19411.9201660156,19584.0795898438,21225.2807617188,27124.7192382812,27876.7993164062,25841.201171875,20776.1206054688,23100.9594726562
"889",87.775,26.275,28963.4399414062,27462.48046875,27548.1201171875,22349.5190429688,20252.2399902344,19300.6396484375,26827.55859375,22748.9990234375,26093.8793945312,26198.0810546875,26182.1997070312,19075.1599121094,27822.55859375,18382.8393554688,26320.1196289062,26467.8002929688,21952.3608398438,23105.80078125,28178.9599609375,20079.7607421875,24002.48046875,19141.640625,16674.8803710938,18123.6804199219,19548.5998535156,19330.6005859375,19294.4799804688,21359.8388671875,26989.7607421875,27232.7587890625,26006.8798828125,20774.599609375,19072.080078125
"890",87.825,26.275,35382.958984375,30503.8403320312,30335.83984375,26003.9990234375,28444.3994140625,22590.0390625,30149.521484375,26536.7602539062,29883.1591796875,29312.3999023438,28870.6787109375,27847.880859375,31080.6005859375,26732.48046875,29672.55859375,34497.3193359375,24227.880859375,26522.041015625,31466.1596679688,29110,32294.599609375,27403.5205078125,25900.5615234375,22204.3212890625,23197.6000976562,27768.5205078125,23478.4399414062,28699.3994140625,30134.4384765625,30571.1206054688,29637.55859375,24282.48046875,27688.2397460938
"891",87.875,26.275,35719.7607421875,30424.4384765625,30458.8403320312,25987.3999023438,28417.041015625,22466.201171875,30141.7602539062,26488.5986328125,29772.3583984375,29655.3198242188,29424.6801757812,27583.4008789062,30992.158203125,26656.1206054688,29175.2392578125,30411.4013671875,24561.4404296875,26101.4794921875,30941.0009765625,28681.1596679688,26529.3603515625,27374.4384765625,25464.19921875,22218.359375,23166.4794921875,27381.71875,23337.119140625,28623.2397460938,30096.8408203125,30547.55859375,29226.4013671875,24269.599609375,27265.2001953125
"892",87.925,26.275,35812.3999023438,30573.28125,30012.8393554688,25974.2407226562,28440.87890625,22063.5205078125,30142.55859375,26590.6396484375,29759.9609375,29671.4794921875,29207.3193359375,27587.1606445312,31060.6396484375,26731.5991210938,29655.3198242188,30585.0805664062,24659.16015625,26529.638671875,31556.6015625,28544.638671875,32106.9995117188,27384.16015625,25899.638671875,21822.3193359375,23221.7993164062,27359.3603515625,23856.5991210938,28668.1591796875,30123.720703125,30615.9204101562,29651.318359375,24680.6396484375,27173.6791992188
"893",87.975,26.275,35723.4814453125,30968.9599609375,30382.7197265625,25966.8408203125,28424.9194335938,22409.0405273438,30121.201171875,26558.0395507812,29944.3603515625,29664.4384765625,33692.2412109375,27109.3212890625,30720.5200195312,26744.6801757812,29573.3203125,30590.80078125,24374.4799804688,26649.3212890625,30609.19921875,28340.400390625,26890.1611328125,26977.3608398438,25894.599609375,21600.3198242188,23120.1196289062,27507.6806640625,22963.9990234375,28565.9594726562,29637.7587890625,30620.2001953125,29227.1997070312,24283.359375,27316.7602539062
"894",88.025,26.275,35865.9204101562,31516.640625,30424.4384765625,25965.2807617188,28401.9995117188,22836.0791015625,30561.6796875,26488.9990234375,30514.599609375,29597.041015625,29391.9995117188,27096.4404296875,30621.8017578125,26792.6000976562,29407.48046875,30588.0810546875,24742.8002929688,26679.521484375,30673.1982421875,28605.80078125,32124.9194335938,27387.880859375,25920.5615234375,21813.5205078125,23241.9189453125,27364.6801757812,23347.958984375,29189.6801757812,29937.880859375,31013.3203125,29610.83984375,24696.0400390625,27619.3994140625
"895",88.075,26.275,35822.48046875,31422.158203125,29930.76171875,25976.6796875,28411.7602539062,22808.28125,30523.2006835938,26574.3994140625,30220.1196289062,29566.9995117188,29696.8017578125,27058.0004882812,30513.4814453125,26705.361328125,29356.640625,30574.12109375,24404.16015625,26930.6005859375,30914.9609375,23870.1611328125,27000.6787109375,26947.2802734375,25893.9208984375,21769.638671875,23119.19921875,27217.8393554688,23710.7592773438,29183.0395507812,29540.0390625,31003.1201171875,29542.7587890625,24304.6801757812,27803.1591796875
"896",88.125,26.275,36264.23828125,31877.44140625,30804.0795898438,26387.880859375,29203.6791992188,23545.9204101562,30903.9599609375,26878.0395507812,30913.6401367188,29995.361328125,30716.6796875,27848.6791992188,31044.560546875,27305.9594726562,29794.6801757812,31342.6391601562,25520.9204101562,27387.1997070312,31679.3603515625,24583.9990234375,28270.7202148438,27729.0405273438,26277.51953125,22598.9599609375,23991.201171875,28320.6787109375,24295.6396484375,29733.5205078125,30351.9604492188,31758.8403320312,30255.5615234375,25088.8793945312,27960.9594726562
