"","x","y","variable_z.1","variable_z.2","variable_z.3","variable_z.4","variable_z.5","variable_z.6","variable_z.7","variable_z.8","variable_z.9","variable_z.10","variable_z.11","variable_z.12","variable_z.13","variable_z.14","variable_z.15","variable_z.16","variable_z.17","variable_z.18","variable_z.19","variable_z.20","variable_z.21","variable_z.22","variable_z.23","variable_z.24","variable_z.25","variable_z.26","variable_z.27","variable_z.28","variable_z.29","variable_z.30","variable_z.31","variable_z.32","variable_z.33"
"1603",85.425,25.775,-7920,31085.1196289062,31747.3999023438,21340.1611328125,27738.5986328125,25101.640625,-7920,36300.9204101562,32397.3999023438,35328.759765625,41246.318359375,32401.8798828125,34282.841796875,31814.7216796875,31807.080078125,34614.3212890625,27889.560546875,34618.5595703125,-7920,-7920,32644.8803710938,24123.9208984375,29108.1591796875,31508.8403320312,27704.23828125,23475.2392578125,33181.6015625,35045.83984375,27614.2797851562,22177.7197265625,31062.2802734375,-7920,22618.4008789062
"1604",85.475,25.775,-7920,31354.7216796875,33197.6416015625,25369.521484375,32526.5600585938,25376.7602539062,27037.880859375,37732.119140625,33716.5185546875,36534.2797851562,42618.9208984375,34473.9599609375,35612.2802734375,32417.3193359375,32868.1201171875,35536.240234375,29545.7202148438,35386.9995117188,-7920,-7920,33701.9604492188,33717.3193359375,33143.4399414062,32663.1591796875,29276.8408203125,24004.12109375,34003.2397460938,35461.3598632812,30037.48046875,31139.8388671875,31925.9204101562,-7920,21653.2006835938
"1605",85.525,25.775,33194.7998046875,24102.7587890625,32351.1596679688,23901.0009765625,31268.9990234375,24028.798828125,28096.7993164062,32053.2397460938,31626.1206054688,35641.8798828125,40357.7197265625,32425.6396484375,33940.439453125,31531.1206054688,35261.0009765625,34584.2797851562,32053.681640625,34077.6806640625,24509.6801757812,22195.6005859375,33220.2783203125,32926.1596679688,28770.0390625,31977.7197265625,26163.798828125,23712.041015625,33361.8798828125,33842.7197265625,31281.8798828125,28645.87890625,30601.4013671875,-7920,20219.8803710938
"1606",85.575,25.775,35889.3212890625,26502.44140625,32501.71875,24343.4814453125,31644.3212890625,23837.1997070312,27652.041015625,31891.5600585938,32533.6401367188,34979.4799804688,40328.6010742188,32728.0395507812,34402.119140625,36184.16015625,35602.3583984375,34358.720703125,31712.119140625,34026.279296875,25217.119140625,27358.4399414062,32786.0400390625,32248.5986328125,29034.16015625,31271.4013671875,21286.9995117188,22628.8403320312,33893.1982421875,34535.361328125,27373.2006835938,22522.6806640625,31084.638671875,-7920,20190.1599121094
"1607",85.625,25.775,40684.7607421875,22184.7192382812,26499.7192382812,25016.7602539062,27913.359375,24342.1606445312,26711.9189453125,31956.8408203125,29763.5205078125,35031.318359375,40288.0395507812,32521.640625,34023.0395507812,31424.16015625,30985.1611328125,31043.0004882812,31704.9609375,34313.681640625,-7920,27576.8017578125,33186.7602539062,32615.0805664062,28876.5600585938,31689.16015625,21059.521484375,23283.5205078125,29056.318359375,33993.8403320312,28229.3212890625,28164.521484375,31431.201171875,-7920,19566.5600585938
"1608",85.675,25.775,45118.3203125,-7920,29762.919921875,27944.9609375,31507.119140625,32210.80078125,29253.3203125,37169.560546875,38656.201171875,40096.1206054688,45840.556640625,38253.359375,38478.798828125,36758.759765625,40629.638671875,39536.6015625,37692.958984375,39577.119140625,-7920,25403.2397460938,42193.5205078125,36321.8408203125,33928.3984375,36312.44140625,24954.7192382812,29624.8388671875,37546.4013671875,39870.6787109375,35944.599609375,33021.0400390625,34178.359375,-7920,22930.6396484375
"1609",85.725,25.775,45598.681640625,33383.0004882812,30227.880859375,28043.1201171875,31137.6806640625,31080.0390625,30034.19921875,32292.6416015625,37353.9208984375,38951.5600585938,46044.19921875,32149.4799804688,39316.9604492188,36811.4404296875,40524.8388671875,39345.439453125,31678.0004882812,38905.9594726562,28321.5600585938,25358.798828125,41962.158203125,31076.4013671875,32931.4794921875,36016.4794921875,24766.1206054688,29948.3984375,32662.7197265625,39461.0009765625,34620.361328125,32870.5200195312,34027.958984375,-7920,-7920
"1610",85.775,25.775,41226.7578125,36523.681640625,26458.6401367188,25182.6806640625,32585.7202148438,27738.3984375,26364.560546875,-7920,38800.80078125,35281.5600585938,41767.7587890625,33851.0791015625,35787.8002929688,32954.16015625,35701.5185546875,36067.119140625,34431.9189453125,36260.478515625,25636.240234375,28303.1591796875,43815.2392578125,29485.83984375,34947.1997070312,38251.3208007812,28421.8408203125,27043.1982421875,33858.798828125,36624.3603515625,36277.2802734375,31002.3999023438,31971.201171875,-7920,-7920
"1611",85.825,25.775,41705.361328125,36632.7587890625,26808.9599609375,25168.4399414062,32911.240234375,23983.9599609375,26593.4814453125,-7920,38704.9194335938,36734.521484375,42280.361328125,33419.560546875,35456.4013671875,33889.6801757812,35300.3198242188,35897.3999023438,34244.8388671875,35804.3212890625,25901.3208007812,28189.3994140625,38113.2006835938,29684.560546875,34895.1611328125,38249.5190429688,28355.1196289062,27033.1591796875,33858.4399414062,36301.201171875,36895.2783203125,30781.9995117188,36503.6401367188,-7920,19870.1599121094
"1612",85.875,25.775,37194.9609375,35501.4013671875,31471.4404296875,25269.4384765625,28517.6806640625,24138.0395507812,26052.6806640625,29234.599609375,38339.3994140625,36212.080078125,41876.396484375,33869.3212890625,35684.0795898438,38884.6801757812,35656.201171875,35345.76171875,33797.7197265625,35592.2802734375,25592.51953125,29582.880859375,34107.958984375,25672.3608398438,34767.958984375,33183.2397460938,28491.279296875,27282.44140625,33670.9204101562,31170.2783203125,31974.521484375,26585.6787109375,37492.6416015625,-7920,20591.9604492188
"1613",85.925,25.775,43098.603515625,36316.6015625,26434.8803710938,25742.3999023438,29165.6787109375,29564.8388671875,26622.44140625,24626.0400390625,38794.12109375,35226.9604492188,42080.439453125,34656.1596679688,36100.6396484375,38457.958984375,35900.83984375,35770.1196289062,34469.3603515625,30559.16015625,25373.9208984375,24064.4384765625,29099.2797851562,25123.6401367188,34415.6811523438,33566.9995117188,29804.0405273438,27369.23828125,34066.4404296875,36277.041015625,32223.1201171875,-7920,36597.3999023438,-7920,30608.1201171875
"1614",85.975,25.775,39915,33170.9204101562,25091.0009765625,21321.5209960938,25936.5185546875,27573.359375,25008.759765625,26566.8798828125,32322.2412109375,34451.0791015625,38066.4404296875,32555.83984375,33147.119140625,30521.1206054688,33681.6015625,32075.0805664062,31719.7607421875,22950.9594726562,-7920,-7920,23733.1982421875,24766.9189453125,26620.9594726562,31068.4399414062,20121.5991210938,21709.8388671875,31623.5205078125,32871.0400390625,24651.8408203125,-7920,29477.2802734375,-7920,22497.041015625
"1615",86.025,25.775,38207.6391601562,33887.841796875,28920.3198242188,25323.0810546875,30304.4384765625,27920.361328125,26778.4814453125,26980.76171875,31285.400390625,31402.958984375,38860.1611328125,32340.0805664062,37271.640625,31165.1196289062,37512.48046875,33268.28125,31696.0400390625,32507.919921875,-7920,-7920,24868.9599609375,23926.240234375,26992.119140625,31119.0405273438,25558.9990234375,21858.720703125,31565.6787109375,34438.1201171875,27241.201171875,-7920,29094.0405273438,-7920,-7920
"1616",86.075,25.775,39435.3198242188,30004.9609375,31831.6015625,26790.5200195312,32976.4794921875,24421.9604492188,28631.5185546875,30299.7607421875,34088.4814453125,34483.759765625,40176.5209960938,34386.5600585938,41665.83984375,33322.55859375,41138.359375,36155.1611328125,34540.76171875,36187.2412109375,-7920,-7920,30143.681640625,24371.3598632812,30379.23828125,34055.2392578125,28187.6000976562,24421.4013671875,34535.6396484375,37299.2797851562,29326.4013671875,-7920,31664.8388671875,-7920,25650.6396484375
"1617",86.125,25.775,39805,31419.8388671875,27170.361328125,22189.9194335938,29198.9208984375,29913.359375,-7920,22982.7197265625,35477.8002929688,34553.8793945312,39841.9604492188,35040.87890625,41680.478515625,32793.4814453125,41217.158203125,35897.8002929688,33425.5200195312,30513.4399414062,-7920,-7920,40413.4399414062,25359.638671875,30757.3999023438,33882.958984375,28033.3203125,24493.6401367188,30476.318359375,36704.8803710938,26686.7602539062,-7920,31679.9194335938,-7920,-7920
"1618",86.175,25.775,33050.2001953125,26840.6396484375,28673.1201171875,21355.80078125,-7920,26748.9990234375,-7920,-7920,32007.44140625,31875.87890625,37264.6411132812,32068.5986328125,38196.640625,30481.5600585938,37188.4399414062,37235.2001953125,30927.041015625,32472.2412109375,-7920,-7920,35448.681640625,26607.841796875,28632.7197265625,31192.6000976562,26038.3984375,17415.439453125,27336.9995117188,34165.7202148438,29372.880859375,18946.8408203125,30414.2797851562,-7920,-7920
"1619",86.225,25.775,37349.560546875,28578.1982421875,36178.1201171875,-7920,-7920,29863.0810546875,-7920,-7920,35210.0805664062,34977.880859375,41106.0400390625,34657.119140625,40483.9208984375,33347.6416015625,46660.478515625,40775.0805664062,34133.798828125,35872.55859375,37535.439453125,-7920,39170.6811523438,33350.1611328125,29965.7202148438,38517.7197265625,29319.638671875,33011.640625,22396.0009765625,36510.87890625,29713.3984375,31822.2802734375,37775.5615234375,26557.55859375,-7920
"1620",86.275,25.775,42406.0400390625,40208.9208984375,36067.6806640625,36459.9194335938,-7920,23863.9208984375,40258.8403320312,34825.9594726562,38917.7587890625,36039.4384765625,40150.2807617188,34381.640625,41759.482421875,39151.4404296875,45896.4794921875,40794.8803710938,33747.44140625,35034.3994140625,37801.318359375,22831.9995117188,38808.0004882812,33433.1201171875,14645.9594726562,33429.4384765625,32932.958984375,28778.2397460938,24076.1206054688,31818.8793945312,32917.3999023438,36737.6806640625,37011.71875,31682.080078125,21852.7197265625
"1621",86.325,25.775,43220.439453125,36179.4799804688,36060.361328125,36795.76171875,33615.9594726562,24365.2001953125,40477.8393554688,33989.7216796875,38612.6391601562,39584.2407226562,42177.3193359375,34882.51953125,37194.3603515625,33469.3212890625,46673.9208984375,40659.0795898438,33645.6787109375,36115.6005859375,37551.0791015625,22762.3193359375,39062.5610351562,34874.3603515625,29854.0795898438,33197.2802734375,32681.9995117188,23972.51953125,29874.16015625,36769.19921875,36459.521484375,36563.1591796875,36602.3999023438,33422.880859375,28543.9599609375
"1622",86.375,25.775,34969.6801757812,41062.3193359375,35619.3603515625,31110.2783203125,37833.2397460938,33050.2392578125,40062.2802734375,33916.4404296875,34134.638671875,-7920,-7920,34524.16015625,36810.3198242188,32563.5595703125,45627.63671875,40520.83984375,34938.6401367188,36644.7998046875,38145.9594726562,22408.5205078125,39268.2006835938,35059.4799804688,31448.6401367188,32788.9990234375,29247.880859375,27662.3583984375,34790.400390625,35676.1206054688,37710.9594726562,36797.48046875,31395.2783203125,38840,31818.5595703125
"1623",86.425,25.775,-7920,38254.6411132812,25346.9604492188,32648.4399414062,31023.4814453125,29980.5200195312,36739.19921875,32119.599609375,36288.8793945312,-7920,37305.439453125,31025,35197.44140625,35050.4809570312,37100.478515625,37586.5185546875,31912.51953125,33365.87890625,35218.5595703125,-7920,35743.9990234375,32291.8017578125,27745.1611328125,30365.3198242188,25793.1982421875,25435.361328125,31831.4794921875,31846.240234375,34455.478515625,34034.3212890625,30258.2397460938,36072.3999023438,28721.1206054688
"1624",86.475,25.775,38020.6396484375,35612.6806640625,37000.5615234375,36117.1997070312,38608.1591796875,34627.880859375,35885.80078125,38764.3994140625,40253.798828125,-7920,46576.9189453125,35224.9609375,36766.4013671875,39069.12109375,41351.4404296875,41031.162109375,29393.5595703125,32536.6796875,-7920,-7920,39066.6796875,36158.1591796875,31281.8017578125,38705.439453125,29446.9604492188,28564.9194335938,35964.9194335938,35218.0004882812,38220.361328125,37081.9604492188,31751.6796875,39899.12109375,28256.201171875
"1625",86.525,25.775,37557.841796875,29858.798828125,32064.16015625,30935.7202148438,-7920,33391.9604492188,33280.0805664062,-7920,35647.3583984375,-7920,44988.837890625,35765.87890625,42705.76171875,39748.2006835938,41283.359375,40935.2392578125,29899.521484375,37419.9609375,-7920,23505.5615234375,39853.759765625,35645.5615234375,30696.8408203125,33957.3583984375,30071.6015625,28413.4399414062,30795.9594726562,36618.9990234375,37053.798828125,37729.9609375,32033.0004882812,39818.2397460938,28331.9604492188
"1626",86.575,25.775,34700.2392578125,21864.12109375,29747.6806640625,26098.9990234375,-7920,30624.12109375,30256.9604492188,-7920,32388.28125,-7920,42863.837890625,28288.8403320312,35156.640625,36168.9599609375,37493.359375,37456.6015625,26120.87890625,29188.6401367188,22626.5991210938,21257.51953125,36024.7998046875,31391.5185546875,27666.640625,30017.3193359375,26805.5615234375,25616.5185546875,27874.2797851562,34192.48046875,34243.1201171875,33375.80078125,29888.5205078125,29509.7998046875,24558.5595703125
"1627",86.625,25.775,35511.4013671875,22019.9609375,23905.478515625,20601.1596679688,-7920,31095.87890625,30139.12109375,17200.2795410156,31860.2783203125,-7920,39813.359375,28349.8803710938,39035,35787.958984375,36729.4384765625,36954.8803710938,26799.12109375,29015.2783203125,22458.1591796875,27248.4814453125,35312.158203125,30375.76171875,27526.4794921875,29617.880859375,29871.3598632812,25367.51953125,31707.2412109375,24340.0390625,34234.0795898438,32806.640625,29495.6396484375,29368.2397460938,28714.9609375
"1628",86.675,25.775,34641.7602539062,22131.3598632812,26065.361328125,-7920,-7920,30708.2397460938,33392.8002929688,-7920,31836.0009765625,-7920,38687.041015625,26291.8798828125,38787.8002929688,29360.9594726562,38231.5991210938,37658.359375,26879.4384765625,28493.3203125,-7920,20797.119140625,34633.5986328125,30909.8388671875,22864.9194335938,30013.9599609375,29618.2397460938,25207.7197265625,31323.3203125,31847.8002929688,33515.6396484375,33806.6796875,32740.5200195312,35029.638671875,29376.4404296875
"1629",86.725,25.775,-7920,21776.9995117188,25502.44140625,21275.6005859375,-7920,30083.8403320312,32281.9189453125,-7920,31963.2397460938,-7920,37667.7587890625,-7920,38774.2797851562,30665.80078125,37937.2802734375,38444.0405273438,27012.1997070312,28447.48046875,34736.0009765625,-7920,34428.798828125,30091.201171875,23081.4794921875,29898.681640625,29833.9208984375,25303.9599609375,30995.2001953125,31491.279296875,33685.9594726562,33170.439453125,32263.1591796875,34886.5600585938,29033.0395507812
"1630",86.775,25.775,34750.2001953125,22528.759765625,-7920,20784.16015625,-7920,-7920,24600.439453125,-7920,-7920,25736.9604492188,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,20522.3608398438,-7920,-7920,-7920,-7920
"1631",86.825,25.775,34342.080078125,22378.6791992188,-7920,19900.8801269531,21243.0004882812,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1632",86.875,25.775,33854.0405273438,22555.0390625,-7920,19806.1206054688,20664.2407226562,-7920,19463.9599609375,16838.2397460938,-7920,-7920,-7920,19399.16015625,-7920,-7920,23298.359375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,18789.8400878906,-7920,-7920,-7920
"1633",86.925,25.775,33709.12109375,22713.6401367188,-7920,19778.3996582031,17010.6005859375,-7920,20964.6801757812,17350.7202148438,23307.919921875,27071.201171875,-7920,19402.2802734375,27644.9609375,-7920,23466.640625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,18905.6799316406,-7920,-7920,-7920
"1634",86.975,25.775,39134.3188476562,24279.521484375,26550.439453125,26911.9604492188,23527.2412109375,-7920,28972.6000976562,18646.9201660156,25857.1606445312,35513.0004882812,-7920,27466.9189453125,-7920,-7920,31941.71875,-7920,-7920,-7920,-7920,-7920,33953.6791992188,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1635",87.025,25.775,44919.8388671875,24666.0400390625,-7920,26703.2397460938,23519.8388671875,-7920,-7920,18639.7607421875,25904.8388671875,35626.9604492188,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1636",87.075,25.775,-7920,-7920,-7920,25055.9594726562,17388.4399414062,31113.798828125,-7920,-7920,23540.7592773438,-7920,-7920,-7920,32680.1611328125,34260.400390625,-7920,30317.3583984375,26992.8002929688,29063.9208984375,-7920,-7920,36155.3588867188,25715.6005859375,23483.0810546875,32106.9189453125,34858.798828125,26219.7607421875,27054.23828125,33226.9995117188,34076.0791015625,33659.521484375,29190.2392578125,31461.4794921875,25823.9208984375
"1637",87.125,25.775,45124.3603515625,25685.9594726562,-7920,27252.880859375,24132.7197265625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1638",87.175,25.775,-7920,25995.400390625,-7920,21684.2797851562,24127.55859375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1639",87.225,25.775,-7920,25780.6396484375,26266.240234375,26626.5185546875,24570.6787109375,34770.400390625,23447.919921875,24046.8798828125,25431.279296875,30693.759765625,-7920,28164.560546875,-7920,-7920,32013.9990234375,-7920,36445.3198242188,32101.9604492188,-7920,22784.2797851562,41849.599609375,-7920,32063.2397460938,35389.3603515625,39753.1201171875,29396.6796875,34889.8388671875,37464.0405273438,37770.1196289062,39013.3203125,39473.0810546875,35595.1611328125,34849.4799804688
"1640",87.275,25.775,-7920,22451.1596679688,27812.8002929688,23764.0405273438,21452.1997070312,27648.2397460938,20120.1599121094,19791.9995117188,-7920,26509.0405273438,-7920,23976.640625,-7920,-7920,27655.400390625,-7920,30413.4814453125,22306.279296875,26638.4814453125,24472.7197265625,33473.6401367188,-7920,27450.400390625,34197.041015625,19777.9602050781,-7920,30369.19921875,32138.0395507812,32054.3212890625,32443.2006835938,32206.9189453125,30545.1611328125,28358.9990234375
"1641",87.325,25.775,-7920,-7920,28702.6000976562,24106.1596679688,21413.4008789062,27562.7587890625,20103.2397460938,19970.3601074219,-7920,21344.6801757812,-7920,23611.640625,-7920,-7920,28081.5991210938,-7920,30824.19921875,21873.4790039062,26543.4008789062,24121.0400390625,33471.8798828125,-7920,27002.2412109375,28829.560546875,-7920,-7920,30010.9594726562,32602.7587890625,31899.0405273438,32595.6005859375,27618.5595703125,30609.7998046875,28193.5595703125
"1642",87.375,25.775,-7920,22705.7592773438,-7920,-7920,20990.0390625,27409.3603515625,20055.6799316406,-7920,22081.640625,-7920,-7920,-7920,-7920,20714.7998046875,23721.240234375,28198.0810546875,30511.7993164062,21636.4794921875,-7920,-7920,33682.7197265625,-7920,26883.359375,28527.6806640625,25393.759765625,-7920,29873.3203125,32497.1997070312,28100.6005859375,32449.638671875,27911.7993164062,30719.7998046875,28163.9599609375
"1643",87.425,25.775,-7920,22258.9599609375,-7920,23722.119140625,21056.0009765625,27206.9189453125,19661.4001464844,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1644",87.475,25.775,-7920,22738.4008789062,-7920,24113.9208984375,21133.2006835938,23129.2407226562,19900.7604980469,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1645",87.525,25.775,34566.318359375,22162.2802734375,-7920,23293.8793945312,21130.1611328125,23097.5610351562,19471.5600585938,-7920,21228.28125,26116.8798828125,-7920,-7920,31072.6000976562,-7920,-7920,24775.80078125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1646",87.575,25.775,34501.7602539062,-7920,-7920,24133.4008789062,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1647",87.625,25.775,34143.28125,-7920,-7920,23601.4404296875,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,19792.6806640625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1648",87.675,25.775,34460.76171875,-7920,-7920,23796.3598632812,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,29442.080078125,-7920,-7920,-7920,18433.8000488281,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1649",87.725,25.775,34558.720703125,-7920,-7920,23782.3999023438,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,18491.5600585938,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1650",87.775,25.775,34219.7998046875,-7920,-7920,22932.041015625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,25839.2407226562,20598.9990234375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1651",87.825,25.775,32837.8002929688,-7920,-7920,20720.3198242188,18258.0395507812,18977.8002929688,-7920,17054.3603515625,18794.0795898438,-7920,29048.5595703125,17025.2807617188,24619.16015625,-7920,20493.8793945312,-7920,-7920,-7920,-7920,21265.1611328125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1652",87.875,25.775,33096.1206054688,19765.439453125,-7920,20612.880859375,18213.2006835938,18850.7995605469,17690.0402832031,17058.0798339844,18288.5998535156,23495.1196289062,28747.2412109375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1653",87.925,25.775,34325.2001953125,22616.0400390625,22472.3193359375,22993.359375,21155.6005859375,21833.8793945312,19976.1999511719,19268.4802246094,20941.4404296875,21112.880859375,30218.1201171875,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"1654",84.075,25.725,45496.0400390625,36598.6401367188,38934.19921875,31793.759765625,34270.3198242188,36338.0810546875,35714.599609375,37742.6416015625,33176.4794921875,44805.361328125,44585.2001953125,41775.6005859375,37346.8798828125,35826.3598632812,31293.1591796875,35147.3583984375,32463.0004882812,34151.9995117188,33529.7607421875,27659.599609375,41999.8828125,27995.6005859375,36241.4404296875,38792.2802734375,38349.16015625,35787.6806640625,29779.2797851562,42202.7197265625,36549.8388671875,37779.599609375,34082.080078125,27835.439453125,34899.3212890625
"1655",84.125,25.725,49513.359375,47596.279296875,46784.521484375,35978.720703125,43798.5595703125,39831.8408203125,34071.240234375,43836.5234375,40773.5205078125,47616.396484375,53720.361328125,46598.203125,51149.8828125,45395,38900.6005859375,48001.71875,35226.4404296875,41838.1591796875,49754.9609375,33759.3994140625,52296.7578125,40852.3608398438,46765.87890625,46710.556640625,48770.322265625,43758.1591796875,32869.9194335938,46649.16015625,43312.998046875,40936.6796875,35585.6787109375,37825.0805664062,42859.08203125
"1656",84.175,25.725,54094.08203125,46162.001953125,48696.5234375,34956.0009765625,44849.638671875,39284.599609375,-7920,44406.6015625,49787.7587890625,47688.837890625,54913.9990234375,46197.63671875,45655,45332.958984375,42546.9189453125,47543.359375,36195.76171875,42616.8408203125,50002.001953125,34184.12109375,51927.36328125,35696.6015625,41440.078125,46402.51953125,39097.6000976562,43319.716796875,33842.919921875,51517.55859375,44665.556640625,40933.1591796875,-7920,36568.9208984375,43416.162109375
"1657",84.325,25.725,48595.72265625,47467.36328125,52296.7578125,29072.2802734375,44169.8388671875,38659.7607421875,28522.041015625,34537.44140625,42447.3193359375,46644.638671875,53292.958984375,46578.359375,45186.0791015625,44865.91796875,37618.1201171875,41222.40234375,45403.1591796875,47974.3994140625,41454.12109375,-7920,51116.318359375,35104.599609375,41240.2392578125,44497.197265625,44474.7607421875,42745.95703125,44002.51953125,45612.119140625,44369.560546875,31975,31062.7587890625,37410.1196289062,37362.8002929688
"1658",84.375,25.725,48810.556640625,39508.8403320312,51425.80078125,28888.4814453125,43614.16015625,38615.1196289062,-7920,-7920,43398.2421875,47390.478515625,52981.201171875,45683.1591796875,46950.91796875,44540.400390625,32269.4384765625,41836.162109375,40160.6787109375,41470.6396484375,39872.3193359375,27336.4013671875,50793.759765625,35231.4013671875,34680.6396484375,44518.2421875,37649.4384765625,42817.59765625,38333.9990234375,45878.037109375,42007.44140625,-7920,30851.279296875,-7920,38940.7202148438
"1659",84.425,25.725,44785.80078125,35867.6000976562,43154.716796875,25848.9208984375,31793.4814453125,35511.318359375,-7920,-7920,39974.19921875,38805.2783203125,44631.5625,36000.76171875,37068.9599609375,33682.7197265625,33792.158203125,33145.6396484375,35915.87890625,32727.7587890625,27715.1611328125,24827.958984375,41009.8828125,27118.6791992188,30871.201171875,35972.7197265625,29964.9609375,33810.9204101562,29297.6416015625,37057.1997070312,34194.23828125,22855.478515625,28013.0810546875,29454.9194335938,34803.798828125
"1660",84.475,25.725,41872.2802734375,36470.6396484375,38018.3984375,26192.041015625,30591.5185546875,35133.681640625,-7920,31977.041015625,39637.6000976562,41910.72265625,48364.27734375,36277.880859375,36989.9609375,35217.041015625,33354.4384765625,37427.3583984375,37576.201171875,32036.279296875,31940.6005859375,26019.9609375,40851.9995117188,26926.240234375,31023.4814453125,35919.7216796875,28163.759765625,32943.1201171875,29170.439453125,37336.9189453125,35005.0390625,32713.5986328125,27264.3212890625,27107.6000976562,33643.4399414062
"1661",84.525,25.725,42291.0400390625,35794.2797851562,41230.6396484375,26018.0395507812,40754.599609375,34459.0795898438,-7920,34599.4799804688,40072.080078125,37555,48488.037109375,40887.2412109375,37002.48046875,39403.6401367188,29521.5600585938,37022.3583984375,36271.201171875,31502.119140625,32594.599609375,25031.201171875,40453.4790039062,26252.3608398438,31389.9609375,35390,38686.0400390625,33200.0390625,38634.8803710938,41924.7998046875,34082.3999023438,41365.400390625,26937.2412109375,33972.7197265625,34465.80078125
"1662",84.575,25.725,41907.041015625,35693.4399414062,41621.0400390625,30544.4799804688,39205.80078125,34940.7202148438,-7920,38191.9189453125,36042.44140625,38982.041015625,43359.7998046875,40692.5610351562,41586.123046875,39675.4809570312,32669.9609375,37028.3203125,35406.4404296875,31668.9208984375,31690.1196289062,29437.7587890625,40313.6401367188,30412.080078125,32078.4814453125,35385.76171875,38994.19921875,32408.8793945312,38759.599609375,41187.958984375,33463.9990234375,41857.2802734375,27575.9204101562,34416.9604492188,29896.7602539062
"1663",84.625,25.725,41051.4794921875,40736.1206054688,40883.9599609375,29670,37995.4809570312,33848.9208984375,24342.880859375,35234.521484375,34468.9599609375,36102.6000976562,40979.521484375,34991.9604492188,41026.6015625,39671.7993164062,30820.6396484375,32412.158203125,35056.7602539062,37289.19921875,42712.119140625,24494.3994140625,34511.4794921875,24285.6787109375,30266.7602539062,36264.16015625,-7920,32002.880859375,38173.8403320312,40370.2001953125,38359.8803710938,40541.1206054688,26118.8793945312,33873.8403320312,26861.8798828125
