"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"554",87.175,26.425,100917.124805387,105266.160534081,99663.6336774103,104808.50500068,92956.7021553567,103720.794273012,104705.549326657,89785.2999873574,100904.002805399,86707.6112028555,92751.7541422176,73106.9475476975,96726.9739823248,72969.0399779165,90521.0231821338,90274.4859586702,94661.240687871,105781.704556163,87410.6612245836,90993.5037170555,94119.823415209,89834.1962139827,86358.7201286838,82157.6737650407,91776.1590679245,91269.1030679342,85389.2990416484,86835.8417361666,90324.3789205415,88337.0294105294,95054.5170523712,94190.5076624931,84803.3735279442
"555",87.225,26.425,97715.3849837375,102866.165028218,96916.4059119116,96602.8311371173,93990.1690203427,98150.8536964412,101624.145710124,85192.2317429382,98549.1674665354,88333.0992566867,90908.5101876339,70495.6212914018,94524.8948677597,70041.2060753181,87307.0182282082,86446.3900112115,91349.44414279,100775.222798977,84188.4956593401,87693.2131146719,89973.0380482647,87337.5549891233,88908.3250438653,79116.2066890086,89356.5091503361,89231.0808935653,82938.0765666117,84243.7851213159,87472.3091263715,85496.3855016189,91222.9137484582,91954.5154784476,82651.8095836446
"556",87.425,26.425,99613.0733156412,107229.277004997,100121.766108599,104829.655139032,100597.327751717,106815.687181473,105104.472803434,89716.727125252,100710.149515702,91104.9354827816,95944.2864732189,78522.945194333,98381.3037581917,71674.7309472637,91268.8400334386,91447.2854068628,94787.2560463234,107610.850709677,87990.9959363653,94129.9140961996,95508.4943091426,90732.0928506007,90359.0470811851,80770.2026013011,94901.6814676442,93765.881546779,83995.8747124722,87033.4836533604,91018.0577938703,89344.2225374887,92742.3660212459,97111.1997925159,86695.0600394803
"557",87.475,26.425,91508.1827433147,94843.0593922788,88523.0630160234,92733.3277685284,91870.3499700066,96157.0133907949,95642.1187456842,85762.4100145246,89940.3190733,81097.4653680167,85233.0566009374,69319.5144975553,88423.6812953771,68031.8078222018,85248.048488923,80955.5882506956,83788.1389154176,96362.6963242027,78109.1221592862,83105.9689985264,84397.2940603143,85272.9170676317,83166.2343384219,77271.456193703,84196.8607370426,83264.841915843,76319.5569537269,76720.6146243778,79405.3955784012,77902.0521590972,82926.2157334063,85994.9005797229,77295.7151939416
"558",87.525,26.425,91152.3016716444,94190.8188923786,88358.746235786,92359.085796779,91392.8550863023,95913.5520281605,95009.0515519417,85480.4581938669,89524.3292113934,80742.3320489375,84709.4567726929,73848.7869962705,88733.4865647153,67830.3451272625,84957.9315445623,80900.5559192268,82865.2507722048,95730.8400680313,78489.2012014557,82919.7856618628,83608.8869884912,86174.2324903687,82998.8216325458,77814.5442901841,84379.641978522,83626.3844358632,78407.4421938725,75844.1554035502,78990.8781733112,77439.8318589474,82772.7052800582,86880.7401127146,77428.1110053003
"559",87.675,26.425,110925.692301528,115629.093182449,105315.35486791,116568.635581543,107382.160587016,113530.005010742,113290.825925578,101002.536778391,106084.402777116,97157.7123648362,103354.899750902,87345.8928293167,104390.332059588,81249.4634295407,100685.629176496,98337.2847160652,97220.3558487722,114108.416221177,92828.1771551585,100169.258353922,102599.273689778,101445.762837194,98064.2370300755,93166.6179337116,101138.304908699,100249.041441468,95117.9600647576,90433.730000308,95231.9360371905,94584.7972841514,98768.8524952372,99464.2113575368,93940.2044828953
"560",87.725,26.425,116492.181858685,120374.302694002,110981.899908161,122230.403973793,114421.40178769,113739.728394066,119123.44179855,105435.45330362,110916.890473251,102120.68918789,107922.283543078,91760.716967019,109695.989291943,85080.6703543171,105112.973708736,103667.317318177,100946.050561547,121904.674646464,96289.3860104785,106865.196524854,107249.992007706,105939.595188938,102805.817647077,99029.8166990882,106636.351021595,104343.929644686,99757.4200765873,94140.9478267314,98817.3016726326,99155.1311585292,103896.210489381,104250.596284948,98645.7704189228
"561",87.775,26.425,116370.642386284,115045.92987394,106427.884384961,120488.644382401,112364.874142733,118278.113180894,119834.52571215,101791.743157197,110517.950747378,102760.306441166,113469.45166214,88788.231738713,110485.30295508,87638.3183069298,106520.288119767,104720.014251649,100187.481153825,118210.314448023,97021.1689549387,101421.790619935,113645.783441779,101932.177231279,100984.221109303,101821.650906274,106142.006246507,101503.099863295,101588.258340824,97653.9371759101,98709.9982656416,104675.424516002,105161.641002761,108085.973997532,100663.819400432
"562",87.825,26.425,107816.906932215,111145.829806073,102895.853261163,114613.903504349,104619.254671327,110614.907311243,115564.305495479,98800.5111502817,102253.286945045,94114.2349000892,105359.779808206,84572.5321046101,102667.072610558,78880.0649579015,97580.1850670034,97067.2454415657,94101.2387167031,111471.835579183,88402.4003357924,97250.9811607476,97963.6062642684,97333.4473099592,95922.1620196211,92484.2499642919,103577.860979491,97305.3856289659,89875.6671406311,88265.5959681557,90720.6392238763,97783.5438491442,96221.5341785074,95865.2351844677,90927.2951055473
"563",87.875,26.425,111078.747926683,112973.971195606,104663.649928496,118559.723028324,109695.663205037,116936.911910896,117164.218061592,99413.2844014009,108647.110976149,99498.0390968999,107148.468846263,86260.2682659424,106631.519941514,83797.379038416,100260.355855644,99027.4765335714,94498.7448865559,117227.537438361,95081.7921393016,99346.1979273842,105577.666112898,98795.0502121833,93963.0145726242,97880.9602958034,103550.237596408,100326.734299795,93233.3252842541,95551.2301884691,97495.2339505753,103333.000083713,102725.200571536,105714.65172827,94466.7842850473
"564",87.925,26.425,115611.892377937,113110.922980545,108953.243244823,117971.990584554,110013.533370946,117518.742478059,123367.132194535,104209.806022439,108892.090311616,99642.2589580106,105345.728373227,85056.9683605539,111156.323902577,83185.5993785272,102557.115050128,102783.028413467,99374.2853410108,118973.11357878,94966.1422473834,104061.449838727,104450.600922654,103775.789525938,97538.0612507557,97112.0892676715,108540.788951311,99572.6553143687,93162.1277748148,93488.1788940951,97758.2144910069,104843.157869786,102591.772031714,101381.621164893,97119.4474823402
"565",88.075,26.425,104636.482020687,100349.468511851,97175.9847865012,106194.335285129,98867.4381042878,106010.627220948,111407.488033999,93761.1695319823,97591.5562191066,89104.2653776268,95757.3024821236,82628.2768937098,100938.81946368,73228.7898033316,91283.150189668,91607.6484931676,87626.448282675,106932.530442808,84951.9926417879,91566.4097479998,97640.6463779595,93389.005595585,88079.7946782174,91851.6852571684,97579.8923448577,88541.543895699,83343.5803535838,83580.0379225067,86683.3088422343,93840.1397400343,91273.6748875728,94457.0149194478,86532.6048370802
"566",88.125,26.425,105406.20848282,105506.363281103,97552.993090242,110563.827540832,99300.2866663389,111451.496716721,112544.557867236,94150.9119252141,103332.038699794,94081.9785230583,101312.196032036,83165.0874892094,101661.655545099,78599.8637623364,91966.6396667186,91873.6208858967,90342.107633089,105943.683171741,90530.2863458927,91165.2033296783,96765.9155668129,92621.8508941573,87869.7863849175,92196.5659556452,96348.9620397789,94389.8400254979,83910.0804587834,90134.1669741272,92034.0390761076,94045.1321585678,91902.5267968846,95002.5088568547,92281.6689917826
"567",88.175,26.425,104530.702399424,103352.883331854,95261.893455725,109076.032379271,102818.376817202,105680.760796862,110507.770196839,91607.0189166449,101952.452228937,92107.9428599448,100170.515016603,81594.1688269,101051.148685287,78034.2679979974,90278.1896358648,90715.3856068937,88788.9907066179,108312.224131074,84047.5001944774,89424.099208428,95506.6273330356,91538.4581857895,87479.7317784708,91328.397768444,95359.8666780611,92863.6931238738,83418.2822348012,89419.4531962221,90176.2911795789,92374.6421069114,90365.0242285375,93373.7381911673,91164.3004513789
"568",88.225,26.425,100796.48552349,100065.681120292,93137.8146462215,105433.857290397,100062.608830931,102735.042379827,107028.858849792,88778.1764859535,98525.0502427031,89013.8238760818,97627.2987143247,78945.2061417793,97519.9771086755,75313.7440733924,86737.3547621725,88041.7422257289,85517.7253319028,104706.810036389,81184.8104945128,86413.8047175854,93919.0120475628,87999.3442257909,85570.8082313264,88625.7995638519,92442.4852234753,89471.964285246,81453.670857388,86834.2432415327,87168.4531136667,93183.1530396996,96213.9420838648,92693.9107432112,87898.837087562
"569",88.275,26.425,102636.5449877,97425.0755644837,89351.3703121232,102508.518904215,99364.3821437862,103832.342684122,104094.90423491,86921.5201371803,96257.2870221041,86964.4862071134,95658.8970734905,76628.0331584831,94985.3685525056,73252.2802832661,84874.5694260061,85657.7554671968,82866.1612095084,102903.868914943,78443.810554046,83990.0018958776,95453.7102370391,85684.3442343759,83498.4398024082,87024.2625040346,90343.6655256656,87534.3555077879,84118.4413721744,84317.2377584462,83961.0256769004,90521.4745413281,93865.1935485587,91033.5330532911,85838.9651583655
"570",84.125,26.375,101412.28309833,98886.4727699193,100452.717791619,113205.361632905,109054.918151888,100543.566181292,101257.627395478,104487.697341297,106010.166240412,100525.382702775,98436.3967638069,91608.0439384626,118509.094917637,97062.4341579685,105061.791908449,96959.0987409458,93443.3885763747,100161.916818111,117125.279850278,97071.9445017588,109810.086024031,103811.656266652,98395.739883592,89192.8356494395,107517.300064857,102004.21068849,95308.9489129294,103563.07092362,101030.892801131,101400.707166256,115760.519394822,91859.2192946429,100554.940148175
"571",84.175,26.375,110604.75967742,109549.025487337,101693.716682564,133023.973112499,118055.935070738,120706.522202578,126589.382755166,115057.341925102,119449.142639172,117069.973269445,109395.062982749,109061.96395972,132643.751432673,109476.58631135,125870.690071492,114633.459245422,104934.401717757,120897.644663085,113566.070184563,106335.133530965,118069.968347056,104519.997785632,109008.505766573,97370.8175524671,117200.121055573,113565.758033857,117492.109214951,92896.358822315,111375.245419402,108671.438106995,118890.274457193,116542.839040431,115250.372618123
"572",84.225,26.375,114973.03900528,113133.933472339,105543.295026047,131338.500986037,118047.488038855,123839.953784552,124368.673371568,113383.726497323,123127.600651269,116858.945110191,109526.649757109,112148.867334012,130944.863044373,112642.577902622,128483.144637554,117547.262929356,104847.362071843,119827.033170397,112463.7240876,111168.473438282,118520.849332082,103877.753911053,113192.330585935,102897.571130444,117100.554873897,111947.455023406,116298.937904905,97401.781978555,113096.239812162,108248.592858469,118363.14560373,120037.258367017,115223.917166216
"573",84.275,26.375,104093.405548623,109071.254666687,95284.9148071577,125571.037697743,112151.100335871,118896.553336037,119539.601269228,108335.402199611,113682.188818102,106079.840609388,103403.087972404,102144.943545537,124701.959729234,102447.395187865,119781.052531764,108728.131655464,100436.862169562,115458.537677119,108494.865499665,101207.015223113,112072.09500927,94050.6780988042,103146.486872036,91901.3014215555,111615.080619633,107208.360887995,111738.418066609,86543.5057178477,105409.625859258,102951.653963592,113209.2969919,108369.103878715,104421.43773565
